기준연도,학교명,단과대학,학과,구분,학기,재학생,1인당장학금
2021,가톨릭꽃동네대학교,단과대구분없음,사회복지・상담심리학부 상담심리학과,주간,2학기,11,0.0
2021,가톨릭꽃동네대학교,단과대구분없음,사회복지학과,주간,1학기,25,5422831.0
2021,가톨릭꽃동네대학교,단과대구분없음,사회복지학과,주간,2학기,21,6536254.0
2021,가톨릭꽃동네대학교,단과대구분없음,사회복지학부,주간,1학기,50,3204372.0
2021,가톨릭꽃동네대학교,단과대구분없음,사회복지학부,주간,2학기,53,3257572.8
2021,가톨릭꽃동네대학교,단과대구분없음,상담심리학과,주간,1학기,17,5580823.5
2021,가톨릭꽃동네대학교,단과대구분없음,상담심리학과,주간,2학기,17,5155498.8
2021,가톨릭대학교,약학대학,약학과,주간,1학기,117,1662271.3
2021,가톨릭대학교,약학대학,약학과,주간,2학기,117,1505337.6
2021,가톨릭대학교,단과대구분없음,ICT공학계열,주간,1학기,70,1007132.9
2021,가톨릭대학교,단과대구분없음,ICT공학계열,주간,2학기,38,1185734.7
2021,가톨릭대학교,단과대구분없음,경영계열,주간,1학기,42,922347.6
2021,가톨릭대학교,단과대구분없음,경영계열,주간,2학기,32,606631.3
2021,가톨릭대학교,단과대구분없음,경영학과,주간,1학기,450,1358486.7
2021,가톨릭대학교,단과대구분없음,경영학과,주간,2학기,410,1603644.0
2021,가톨릭대학교,단과대구분없음,경제학과,주간,1학기,180,1542872.2
2021,가톨릭대학교,단과대구분없음,경제학과,주간,2학기,165,1793586.2
2021,가톨릭대학교,단과대구분없음,국사학과,주간,1학기,124,1464845.0
2021,가톨릭대학교,단과대구분없음,국사학과,주간,2학기,110,1860705.3
2021,가톨릭대학교,단과대구분없음,국어국문학과,주간,1학기,170,1764222.2
2021,가톨릭대학교,단과대구분없음,국어국문학과,주간,2학기,160,1996504.0
2021,가톨릭대학교,단과대구분없음,국제법정경계열,주간,1학기,64,957450.0
2021,가톨릭대학교,단과대구분없음,국제법정경계열,주간,2학기,49,915113.3
2021,가톨릭대학교,단과대구분없음,국제학부,주간,1학기,331,1466844.0
2021,가톨릭대학교,단과대구분없음,국제학부,주간,2학기,279,1650397.9
2021,가톨릭대학교,단과대구분없음,물리학과,주간,1학기,104,1554717.8
2021,가톨릭대학교,단과대구분없음,물리학과,주간,2학기,86,1651191.6
2021,가톨릭대학교,단과대구분없음,미디어기술콘텐츠학과,주간,1학기,225,1954511.1
2021,가톨릭대학교,단과대구분없음,미디어기술콘텐츠학과,주간,2학기,200,2109822.0
2021,가톨릭대학교,단과대구분없음,바이오메디컬화학공학과,주간,1학기,81,2489064.5
2021,가톨릭대학교,단과대구분없음,바이오메디컬화학공학과,주간,2학기,74,2335058.4
2021,가톨릭대학교,단과대구분없음,바이오융합공학계열,주간,1학기,46,746456.5
2021,가톨릭대학교,단과대구분없음,바이오융합공학계열,주간,2학기,41,657978.0
2021,가톨릭대학교,단과대구분없음,법학과,주간,1학기,170,1650548.8
2021,가톨릭대학교,단과대구분없음,법학과,주간,2학기,158,1895806.7
2021,가톨릭대학교,단과대구분없음,사회과학계열,주간,1학기,48,1098161.5
2021,가톨릭대학교,단과대구분없음,사회과학계열,주간,2학기,44,1516546.9
2021,가톨릭대학교,단과대구분없음,사회복지학과,주간,1학기,207,1814326.5
2021,가톨릭대학교,단과대구분없음,사회복지학과,주간,2학기,174,2110107.2
2021,가톨릭대학교,단과대구분없음,사회학과,주간,1학기,135,1528079.8
2021,가톨릭대학교,단과대구분없음,사회학과,주간,2학기,111,2129299.1
2021,가톨릭대학교,단과대구분없음,생명공학과,주간,1학기,238,1775915.7
2021,가톨릭대학교,단과대구분없음,생명공학과,주간,2학기,226,2026654.7
2021,가톨릭대학교,단과대구분없음,생활과학계열,주간,1학기,49,770887.8
2021,가톨릭대학교,단과대구분없음,생활과학계열,주간,2학기,36,1075790.3
2021,가톨릭대학교,단과대구분없음,소비자주거학과,주간,1학기,168,1829023.4
2021,가톨릭대학교,단과대구분없음,소비자주거학과,주간,2학기,142,2205440.2
2021,가톨릭대학교,단과대구분없음,수학과,주간,1학기,118,1558994.1
2021,가톨릭대학교,단과대구분없음,수학과,주간,2학기,115,1403807.0
2021,가톨릭대학교,단과대구분없음,식품영양학과,주간,1학기,186,1556014.5
2021,가톨릭대학교,단과대구분없음,식품영양학과,주간,2학기,183,1837246.1
2021,가톨릭대학교,단과대구분없음,심리학과,주간,1학기,345,1585958.4
2021,가톨릭대학교,단과대구분없음,심리학과,주간,2학기,318,1940231.5
2021,가톨릭대학교,단과대구분없음,아동학과,주간,1학기,149,1837138.6
2021,가톨릭대학교,단과대구분없음,아동학과,주간,2학기,137,2278304.8
2021,가톨릭대학교,단과대구분없음,어문계열,주간,1학기,62,974583.9
2021,가톨릭대학교,단과대구분없음,어문계열,주간,2학기,47,1002639.4
2021,가톨릭대학교,단과대구분없음,에너지환경공학과,주간,1학기,139,1673016.5
2021,가톨릭대학교,단과대구분없음,에너지환경공학과,주간,2학기,114,1971113.9
2021,가톨릭대학교,단과대구분없음,영어영문학부,주간,1학기,344,1132600.4
2021,가톨릭대학교,단과대구분없음,영어영문학부,주간,2학기,298,1358868.6
2021,가톨릭대학교,단과대구분없음,음악과,주간,1학기,178,1628400.0
2021,가톨릭대학교,단과대구분없음,음악과,주간,2학기,163,1795152.7
2021,가톨릭대학교,단과대구분없음,의류학과,주간,1학기,170,1427335.6
2021,가톨릭대학교,단과대구분없음,의류학과,주간,2학기,152,1747057.9
2021,가톨릭대학교,단과대구분없음,의생명과학과,주간,1학기,170,1681450.2
2021,가톨릭대학교,단과대구분없음,의생명과학과,주간,2학기,150,1770246.8
2021,가톨릭대학교,단과대구분없음,인공지능학과,주간,1학기,79,1582204.4
2021,가톨릭대학교,단과대구분없음,인공지능학과,주간,2학기,65,1623967.9
2021,가톨릭대학교,단과대구분없음,인문계열,주간,1학기,40,1113577.5
2021,가톨릭대학교,단과대구분없음,인문계열,주간,2학기,26,1145353.5
2021,가톨릭대학교,단과대구분없음,일어일본문화학과,주간,1학기,144,1507743.1
2021,가톨릭대학교,단과대구분없음,일어일본문화학과,주간,2학기,131,1614472.3
2021,가톨릭대학교,단과대구분없음,자연과학계열,주간,1학기,45,1105862.2
2021,가톨릭대학교,단과대구분없음,자연과학계열,주간,2학기,26,1537762.7
2021,가톨릭대학교,단과대구분없음,정보통신전자공학부,주간,1학기,273,1650894.7
2021,가톨릭대학교,단과대구분없음,정보통신전자공학부,주간,2학기,255,1715661.2
2021,가톨릭대학교,단과대구분없음,종교학과,주간,1학기,22,1516299.5
2021,가톨릭대학교,단과대구분없음,종교학과,주간,2학기,17,1558040.0
2021,가톨릭대학교,단과대구분없음,중국언어문화학과,주간,1학기,212,1719101.2
2021,가톨릭대학교,단과대구분없음,중국언어문화학과,주간,2학기,183,1817497.6
2021,가톨릭대학교,단과대구분없음,철학과,주간,1학기,158,1281145.8
2021,가톨릭대학교,단과대구분없음,철학과,주간,2학기,137,1596843.0
2021,가톨릭대학교,단과대구분없음,컴퓨터정보공학부,주간,1학기,301,1638661.3
2021,가톨릭대학교,단과대구분없음,컴퓨터정보공학부,주간,2학기,299,1834200.1
2021,가톨릭대학교,단과대구분없음,특수교육과,주간,1학기,125,1226334.8
2021,가톨릭대학교,단과대구분없음,특수교육과,주간,2학기,119,1535985.9
2021,가톨릭대학교,단과대구분없음,프랑스어문화학과,주간,1학기,87,1030063.8
2021,가톨릭대학교,단과대구분없음,프랑스어문화학과,주간,2학기,77,1486697.1
2021,가톨릭대학교,단과대구분없음,행정학과,주간,1학기,158,1739127.2
2021,가톨릭대학교,단과대구분없음,행정학과,주간,2학기,147,1824640.7
2021,가톨릭대학교,단과대구분없음,화학과,주간,1학기,169,1392534.3
2021,가톨릭대학교,단과대구분없음,화학과,주간,2학기,160,1553747.8
2021,가톨릭대학교,단과대구분없음,회계학과,주간,1학기,284,1709364.3
2021,가톨릭대학교,단과대구분없음,회계학과,주간,2학기,251,1920906.5
2021,가톨릭대학교 _제2캠퍼스,간호대학,간호학과,주간,1학기,342,1665530.2
2021,가톨릭대학교 _제2캠퍼스,간호대학,간호학과,주간,2학기,343,1561833.5
2021,가톨릭대학교 _제2캠퍼스,의과대학,의예과,주간,1학기,213,1168501.5
2021,가톨릭대학교 _제2캠퍼스,의과대학,의예과,주간,2학기,210,1030591.5
2021,가톨릭대학교 _제2캠퍼스,의과대학,의학과,주간,1학기,366,1172191.3
2021,가톨릭대학교 _제2캠퍼스,의과대학,의학과,주간,2학기,359,1231614.2
2021,가톨릭대학교 _제3캠퍼스,신학대학,신학과,주간,1학기,224,3124787.5
2021,가톨릭대학교 _제3캠퍼스,신학대학,신학과,주간,2학기,222,3057789.6
2021,감리교신학대학교,신학대학,기독교교육학전공,주간,1학기,118,2087983.1
2021,감리교신학대학교,신학대학,신학부,주간,1학기,151,2582521.8
2021,감리교신학대학교,신학대학,신학부,주간,2학기,707,2173522.5
2021,감리교신학대학교,신학대학,신학전공,주간,1학기,391,2388531.8
2021,감리교신학대학교,신학대학,종교철학전공,주간,1학기,80,1393597.9
2021,강남대학교,사범대학,교육학과,주간,1학기,147,1742877.9
2021,강남대학교,사범대학,교육학과,주간,2학기,135,1886537.0
2021,강남대학교,사범대학,유아교육과,주간,1학기,190,1267173.8
2021,강남대학교,사범대학,유아교육과,주간,2학기,191,1342912.6
2021,강남대학교,사범대학,중등특수교육과,주간,1학기,86,1577134.0
2021,강남대학교,사범대학,중등특수교육과,주간,2학기,79,1708415.5
2021,강남대학교,사범대학,초등특수교육과,주간,1학기,88,1985796.3
2021,강남대학교,사범대학,초등특수교육과,주간,2학기,78,1911214.4
2021,강남대학교,글로벌인재대학,국어국문학과,주간,1학기,11,545636.4
2021,강남대학교,글로벌인재대학,글로벌문화학부,주간,1학기,166,1620179.5
2021,강남대학교,글로벌인재대학,글로벌문화학부,주간,2학기,137,1678385.2
2021,강남대학교,글로벌인재대학,글로벌학부,주간,1학기,305,1635214.7
2021,강남대학교,글로벌인재대학,글로벌학부,주간,2학기,284,1859007.0
2021,강남대학교,글로벌인재대학,기독교학과,주간,1학기,66,3201120.8
2021,강남대학교,글로벌인재대학,기독교학과,주간,2학기,58,3233836.6
2021,강남대학교,글로벌인재대학,영문학과,주간,1학기,12,1006625.0
2021,강남대학교,글로벌인재대학,중국어문화학과,주간,1학기,11,2316077.3
2021,강남대학교,글로벌인재대학,한영문화콘텐츠학과,주간,1학기,236,1838082.4
2021,강남대학교,글로벌인재대학,한영문화콘텐츠학과,주간,2학기,234,2106940.3
2021,강남대학교,경영관리대학,경영관리자율전공학부,야간,1학기,173,168468.2
2021,강남대학교,경영관리대학,경영학부,주간,1학기,17,880705.9
2021,강남대학교,경영관리대학,경영학부,주간,2학기,17,1619911.8
2021,강남대학교,경영관리대학,경제세무학과,주간,1학기,280,1555108.5
2021,강남대학교,경영관리대학,경제세무학과,주간,2학기,249,1888151.8
2021,강남대학교,경영관리대학,경제세무학과,야간,1학기,123,1263841.3
2021,강남대학교,경영관리대학,경제세무학과,야간,2학기,111,1640305.5
2021,강남대학교,경영관리대학,경제학과,주간,1학기,17,1325101.5
2021,강남대학교,경영관리대학,경제학과,야간,2학기,12,2393330.0
2021,강남대학교,경영관리대학,공공인재학과,주간,1학기,210,1718321.8
2021,강남대학교,경영관리대학,공공인재학과,주간,2학기,189,1878796.9
2021,강남대학교,경영관리대학,공공인재학과,야간,1학기,66,779924.2
2021,강남대학교,경영관리대학,공공인재학과,야간,2학기,43,1211372.1
2021,강남대학교,경영관리대학,국제통상학과,주간,1학기,21,1345000.0
2021,강남대학교,경영관리대학,국제통상학과,주간,2학기,14,1232107.1
2021,강남대학교,경영관리대학,글로벌경영학부,주간,1학기,734,1676870.9
2021,강남대학교,경영관리대학,글로벌경영학부,주간,2학기,640,1928469.6
2021,강남대학교,경영관리대학,글로벌경영학부,야간,1학기,107,1648207.5
2021,강남대학교,경영관리대학,글로벌경영학부,야간,2학기,185,844711.4
2021,강남대학교,경영관리대학,법학과,주간,1학기,17,1029741.2
2021,강남대학교,경영관리대학,법학과,주간,2학기,11,1198409.1
2021,강남대학교,경영관리대학,세무학과,주간,1학기,44,866730.7
2021,강남대학교,경영관리대학,세무학과,주간,2학기,31,971967.7
2021,강남대학교,경영관리대학,세무학과,야간,1학기,26,619942.3
2021,강남대학교,경영관리대학,세무학과,야간,2학기,14,914750.0
2021,강남대학교,경영관리대학,융합자율전공학부,주간,1학기,31,472616.1
2021,강남대학교,경영관리대학,융합자율전공학부,주간,2학기,21,390761.9
2021,강남대학교,경영관리대학,정경학부,주간,1학기,155,1758644.8
2021,강남대학교,경영관리대학,정경학부,주간,2학기,133,1750744.4
2021,강남대학교,경영관리대학,정경학부,야간,2학기,48,0.0
