기준연도,학교명,계열,재학생,1인당장학금
2012,동명대학교,자연과학,146,2342100
2012,동명대학교,예체능,153,2737400
2012,동명대학교,공학,154,2495700
2012,동명대학교,예체능,154,2288600
2012,동명대학교,공학,154,2903700
2012,동명대학교,인문사회,156,2651400
2012,동명대학교,공학,158,2979100
2012,동명대학교,예체능,159,3009200
2012,동명대학교,공학,162,2507000
2012,동명대학교,인문사회,163,2117900
2012,동명대학교,자연과학,171,2968000
2012,동명대학교,공학,183,2705800
2012,동명대학교,인문사회,192,2690600
2012,동명대학교,인문사회,198,3120800
2012,동신대학교,인문사회,94,2460500
2012,동신대학교,공학,95,2740000
2012,동신대학교,공학,98,2723100
2012,동신대학교,공학,103,2394600
2012,동신대학교,자연과학,103,3133600
2012,동신대학교,인문사회,107,2400500
2012,동신대학교,인문사회,108,2311200
2012,동신대학교,인문사회,109,2305800
2012,동신대학교,공학,120,2712500
2012,동신대학교,인문사회,126,2454200
2012,동신대학교,공학,128,2291800
2012,동신대학교,예체능,92,2403500
2012,동신대학교,인문사회,90,2895800
2012,동신대학교,공학,85,2273500
2012,동신대학교,인문사회,84,2705300
2012,동신대학교,공학,75,2871700
2012,동신대학교,공학,47,4174600
2012,동신대학교,공학,31,2472700
2012,동신대학교,자연과학,13,1615500
2012,동신대학교,공학,12,2204300
2012,동신대학교,인문사회,11,2758200
2012,동신대학교,공학,10,3778000
2012,동신대학교,공학,143,2773100
2012,동신대학교,예체능,144,3489600
2012,동신대학교,자연과학,542,3151900
2012,동신대학교,인문사회,420,2273900
2012,동신대학교,인문사회,374,2597400
2012,동신대학교,자연과학,364,3354000
2012,동신대학교,인문사회,234,2992600
2012,동신대학교,의학,205,1587000
2012,동신대학교,공학,204,2898000
2012,동신대학교,예체능,190,2960400
2012,동신대학교,인문사회,174,2564000
2012,동신대학교,인문사회,174,3199000
2012,동신대학교,인문사회,172,2670800
2012,동신대학교,인문사회,172,2187300
2012,동신대학교,인문사회,163,2752500
2012,동신대학교,자연과학,149,2813800
2012,동아대학교,인문사회,126,1900800
2012,동아대학교,인문사회,120,1877300
2012,동아대학교,공학,118,2636000
2012,동아대학교,예체능,70,2105000
2012,동아대학교,자연과학,71,2268200
2012,동아대학교,인문사회,73,1803000
2012,동아대학교,예체능,74,2245200
2012,동아대학교,공학,74,2048800
2012,동아대학교,공학,82,2691800
2012,동아대학교,의학,95,2563000
2012,동아대학교,인문사회,100,2310600
2012,동아대학교,인문사회,102,2205000
2012,동아대학교,공학,103,2176500
2012,동아대학교,인문사회,131,2103400
2012,동아대학교,예체능,134,2524900
2012,동아대학교,인문사회,206,2381400
2012,동아대학교,인문사회,209,2365800
2012,동아대학교,공학,218,2313600
2012,동아대학교,예체능,225,3708200
2012,동아대학교,인문사회,230,2078900
2012,동아대학교,자연과학,234,2103100
2012,동아대학교,자연과학,238,2540500
2012,동아대학교,인문사회,250,2368400
2012,동아대학교,자연과학,252,2381200
2012,동아대학교,인문사회,252,2557900
2012,동아대학교,자연과학,264,2275000
2012,동아대학교,인문사회,265,2529400
2012,동아대학교,인문사회,284,2253800
2012,동아대학교,인문사회,304,2462300
2012,동아대학교,자연과학,310,2331000
2012,동아대학교,인문사회,319,2169600
2012,동아대학교,공학,343,2658500
2012,동아대학교,인문사회,364,2084500
2012,동아대학교,인문사회,393,2090300
2012,동아대학교,인문사회,417,1944200
2012,동아대학교,공학,443,2257100
2012,동아대학교,인문사회,447,2188800
2012,동아대학교,공학,463,2370900
2012,동아대학교,자연과학,465,2755900
2012,동아대학교,공학,510,2134600
2012,동아대학교,인문사회,524,2358700
2012,동아대학교,인문사회,547,2042200
2012,동아대학교,공학,645,2290800
2012,동아대학교,공학,1094,2273900
2012,동아대학교,인문사회,1342,2214700
2012,동아대학교,인문사회,205,2266700
2012,동아대학교,자연과학,203,2162700
2012,동아대학교,인문사회,202,2370700
2012,동아대학교,공학,136,2521100
2012,동아대학교,자연과학,144,2327600
2012,동아대학교,공학,148,2668700
2012,동아대학교,인문사회,149,2435400
2012,동아대학교,예체능,151,3363800
2012,동아대학교,인문사회,152,2318100
2012,동아대학교,자연과학,155,2452400
2012,동아대학교,예체능,156,2780900
2012,동아대학교,인문사회,159,2117800
2012,동아대학교,인문사회,160,1997500
2012,동아대학교,자연과학,164,2221300
2012,동아대학교,인문사회,164,2233400
2012,동아대학교,인문사회,166,2543400
2012,동아대학교,인문사회,171,2464600
2012,동아대학교,공학,182,2723000
2012,동아대학교,인문사회,184,2332300
2012,동아대학교,자연과학,185,2277000
2012,동아대학교,인문사회,188,2090200
2012,동아대학교,인문사회,191,2535500
2012,동아대학교,예체능,191,2274300
2012,동아대학교,자연과학,194,2246500
2012,동아대학교,인문사회,196,2266000
2012,동아대학교,인문사회,198,1550600
2012,동아대학교,인문사회,200,1884300
2012,동아대학교,공학,202,2697700
2012,동아대학교,공학,66,2263300
2012,동아대학교,자연과학,65,2073100
2012,동아대학교,예체능,62,2736100
2012,동아대학교,예체능,22,2921600
2012,동아대학교,인문사회,24,2205600
2012,동아대학교,인문사회,29,2272800
2012,동아대학교,인문사회,42,1330300
2012,동아대학교,공학,47,3196000
2012,동아대학교,공학,50,1851700
2012,동아대학교,인문사회,51,2403800
2012,동아대학교,자연과학,57,2408000
2012,동아대학교,인문사회,57,1763900
2012,동아대학교,공학,59,6410000
2012,동양대학교,공학,91,1998500
2012,동양대학교,공학,90,2090500
2012,동양대학교,예체능,82,3693500
2012,동양대학교,인문사회,72,2981600
2012,동양대학교,자연과학,58,3654900
2012,동양대학교,인문사회,58,2447200
2012,동양대학교,공학,54,3535300
2012,동양대학교,인문사회,38,2492600
2012,동양대학교,인문사회,96,1417500
2012,동양대학교,인문사회,103,2362100
2012,동양대학교,공학,111,2331300
2012,동양대학교,인문사회,410,2950500
2012,동양대학교,공학,320,2201600
2012,동양대학교,인문사회,306,2700200
2012,동양대학교,인문사회,298,2002400
2012,동양대학교,인문사회,251,2483200
2012,동양대학교,공학,210,2148700
2012,동양대학교,자연과학,180,3422100
2012,동양대학교,인문사회,174,2278100
2012,동양대학교,공학,157,1994000
2012,동양대학교,공학,148,2208300
2012,동양대학교,공학,137,2312800
2012,동양대학교,인문사회,133,2341100
2012,동양대학교,인문사회,128,2391300
2012,동양대학교,인문사회,123,2761400
2012,동양대학교,공학,119,1876300
2012,동양대학교,자연과학,116,2760100
2012,동의대학교,인문사회,133,2288500
2012,동의대학교,인문사회,149,1885900
2012,동의대학교,인문사회,149,1961000
2012,동의대학교,자연과학,157,1749200
2012,동의대학교,인문사회,158,2128400
2012,동의대학교,인문사회,164,2412100
2012,동의대학교,예체능,164,2080500
2012,동의대학교,인문사회,167,1785800
2012,동의대학교,공학,175,1759700
2012,동의대학교,공학,181,2366300
2012,동의대학교,인문사회,184,2164900
2012,동의대학교,인문사회,186,2308100
2012,동의대학교,자연과학,132,2211000
2012,동의대학교,자연과학,129,1913700
2012,동의대학교,인문사회,124,2185800
2012,동의대학교,인문사회,70,1813600
2012,동의대학교,인문사회,72,293100
2012,동의대학교,인문사회,74,1969200
2012,동의대학교,인문사회,84,1689800
2012,동의대학교,인문사회,84,2058000
2012,동의대학교,인문사회,86,1664800
2012,동의대학교,인문사회,90,1772000
2012,동의대학교,자연과학,92,1600200
2012,동의대학교,인문사회,97,1903600
2012,동의대학교,인문사회,99,1956100
2012,동의대학교,인문사회,101,1953400
2012,동의대학교,자연과학,106,1476300
2012,동의대학교,공학,111,2105900
2012,동의대학교,자연과학,112,1932600
2012,동의대학교,예체능,117,1941200
2012,동의대학교,공학,118,2314200
2012,동의대학교,인문사회,118,1888200
2012,동의대학교,공학,187,2272500
2012,동의대학교,예체능,188,3500200
2012,동의대학교,인문사회,245,2195200
2012,동의대학교,인문사회,247,1851800
2012,동의대학교,인문사회,249,1742100
2012,동의대학교,공학,251,1646900
2012,동의대학교,예체능,254,1975800
2012,동의대학교,인문사회,256,1598700
2012,동의대학교,인문사회,261,1591200
2012,동의대학교,인문사회,263,1998200
2012,동의대학교,인문사회,267,2007700
2012,동의대학교,공학,273,1783800
2012,동의대학교,공학,276,1884900
2012,동의대학교,인문사회,279,2182900
2012,동의대학교,인문사회,280,2086000
2012,동의대학교,공학,281,2038900
2012,동의대학교,인문사회,286,1728900
2012,동의대학교,인문사회,303,2051500
2012,동의대학교,인문사회,304,2052100
2012,동의대학교,자연과학,231,1948100
2012,동의대학교,공학,228,1737800
2012,동의대학교,자연과학,192,2280700
2012,동의대학교,인문사회,192,2161100
2012,동의대학교,공학,192,1841800
2012,동의대학교,인문사회,195,2199100
2012,동의대학교,인문사회,195,1617600
2012,동의대학교,의학,196,1728200
2012,동의대학교,인문사회,201,2248300
2012,동의대학교,자연과학,202,2179100
2012,동의대학교,인문사회,203,1415700
2012,동의대학교,자연과학,205,1992800
2012,동의대학교,자연과학,208,1814200
2012,동의대학교,예체능,212,2006100
2012,동의대학교,인문사회,219,1913900
2012,동의대학교,공학,220,1762700
2012,동의대학교,인문사회,221,2071400
2012,동의대학교,공학,221,2072500
2012,동의대학교,자연과학,221,1909100
2012,동의대학교,자연과학,69,3076000
2012,동의대학교,공학,314,1854200
2012,동의대학교,인문사회,65,53900
2012,동의대학교,인문사회,59,3421000
2012,동의대학교,인문사회,53,2233300
2012,동의대학교,인문사회,50,3999700
2012,동의대학교,인문사회,45,88200
2012,동의대학교,인문사회,27,2956200
2012,동의대학교,자연과학,25,1771800
2012,동의대학교,인문사회,24,1696000
2012,동의대학교,인문사회,354,2054500
2012,동의대학교,자연과학,359,1971200
2012,동의대학교,인문사회,389,1721300
2012,동의대학교,공학,393,1867700
2012,루터대학교,인문사회,147,1917700
2012,루터대학교,인문사회,136,2625100
2012,루터대학교,예체능,54,2851600
2012,루터대학교,인문사회,16,2022200
2012,명지대학교,자연과학,177,2316100
2012,명지대학교,자연과학,189,2701500
2012,명지대학교,예체능,237,3258600
2012,명지대학교,자연과학,263,2250200
2012,명지대학교,공학,267,2591100
2012,명지대학교,자연과학,289,2421900
2012,명지대학교,자연과학,298,2424300
2012,명지대학교,자연과학,328,2624700
2012,명지대학교,공학,340,2311000
2012,명지대학교,인문사회,343,2439100
2012,명지대학교,공학,413,2618600
2012,명지대학교,공학,450,2139300
2012,명지대학교,공학,512,2356700
2012,명지대학교,공학,524,2189400
2012,명지대학교,공학,537,2270400
2012,명지대학교,자연과학,170,2739900
2012,명지대학교,예체능,144,2230000
2012,명지대학교,예체능,56,2372200
2012,명지대학교,공학,67,3018600
2012,명지대학교,예체능,74,2730000
2012,명지대학교,예체능,76,2939200
2012,명지대학교,예체능,105,2028700
2012,명지대학교,예체능,122,2121000
2012,명지대학교,예체능,123,3124500
2012,명지대학교,예체능,127,2421100
2012,명지대학교,공학,133,1897700
2012,명지대학교,예체능,134,2326200
2012,명지대학교,자연과학,134,2742400
2012,명지대학교,예체능,139,7760800
2012,명지대학교 _제2캠퍼스,인문사회,249,2358100
2012,명지대학교 _제2캠퍼스,인문사회,269,2436000
2012,명지대학교 _제2캠퍼스,인문사회,281,2576000
2012,명지대학교 _제2캠퍼스,인문사회,433,2178800
2012,명지대학교 _제2캠퍼스,인문사회,473,2381900
2012,명지대학교 _제2캠퍼스,인문사회,477,2410300
2012,명지대학교 _제2캠퍼스,인문사회,492,2281200
2012,명지대학교 _제2캠퍼스,인문사회,518,2129600
2012,명지대학교 _제2캠퍼스,인문사회,580,2503600
2012,명지대학교 _제2캠퍼스,인문사회,1028,2404600
2012,명지대학교 _제2캠퍼스,인문사회,228,2016100
2012,명지대학교 _제2캠퍼스,인문사회,227,2599100
2012,명지대학교 _제2캠퍼스,인문사회,34,4851600
2012,명지대학교 _제2캠퍼스,인문사회,61,4227200
2012,명지대학교 _제2캠퍼스,인문사회,134,2756900
2012,명지대학교 _제2캠퍼스,인문사회,149,2188100
2012,명지대학교 _제2캠퍼스,인문사회,183,2682100
2012,명지대학교 _제2캠퍼스,인문사회,199,2565500
2012,명지대학교 _제2캠퍼스,인문사회,225,2316300
2012,목원대학교,공학,201,3368200
2012,목원대학교,인문사회,190,2283700
2012,목원대학교,공학,186,2939600
2012,목원대학교,공학,182,2758200
2012,목원대학교,공학,174,2451100
2012,목원대학교,인문사회,170,2578200
2012,목원대학교,예체능,159,2739100
2012,목원대학교,예체능,157,2683000
2012,목원대학교,공학,156,2825700
2012,목원대학교,공학,149,2199500
2012,목원대학교,공학,145,2461400
2012,목원대학교,공학,137,2523100
2012,목원대학교,자연과학,204,2708700
2012,목원대학교,인문사회,207,2246300
2012,목원대학교,인문사회,213,2423500
2012,목원대학교,공학,220,2651200
2012,목원대학교,인문사회,225,2318800
2012,목원대학교,인문사회,231,2672500
2012,목원대학교,공학,233,2625600
2012,목원대학교,인문사회,281,2866300
2012,목원대학교,인문사회,284,2635000
2012,목원대학교,인문사회,289,2404000
2012,목원대학교,인문사회,296,2661500
2012,목원대학교,인문사회,363,2963900
2012,목원대학교,인문사회,401,2114700
2012,목원대학교,인문사회,132,2309100
2012,목원대학교,인문사회,130,2405400
2012,목원대학교,공학,29,1231300
2012,목원대학교,자연과학,38,2646200
2012,목원대학교,예체능,67,1953400
2012,목원대학교,인문사회,78,2290700
2012,목원대학교,인문사회,79,3115600
2012,목원대학교,인문사회,91,2313100
2012,목원대학교,인문사회,92,2168100
2012,목원대학교,예체능,94,3503200
2012,목원대학교,자연과학,105,2150900
2012,목원대학교,인문사회,124,2726800
2012,목원대학교,인문사회,124,2289900
2012,목원대학교,인문사회,122,3276400
2012,목원대학교,자연과학,122,2942500
2012,목원대학교,인문사회,120,2940100
2012,목원대학교,예체능,118,3187600
2012,목원대학교,인문사회,113,2657100
2012,목원대학교,예체능,111,2605200
2012,목원대학교,예체능,109,2818400
2012,목원대학교,자연과학,108,2740700
2012,목포가톨릭대학교,인문사회,74,3998900
2012,목포가톨릭대학교,인문사회,79,3091000
2012,목포가톨릭대학교,자연과학,396,3195200
2012,배재대학교,인문사회,162,2435900
2012,배재대학교,공학,161,2464000
2012,배재대학교,인문사회,157,2394700
2012,배재대학교,인문사회,154,1966300
2012,배재대학교,예체능,151,2405700
2012,배재대학교,자연과학,139,2604100
2012,배재대학교,예체능,138,2064600
2012,배재대학교,인문사회,138,2019400
2012,배재대학교,인문사회,137,2722700
2012,배재대학교,자연과학,137,2366300
2012,배재대학교,인문사회,134,3243400
2012,배재대학교,인문사회,132,2948300
2012,배재대학교,예체능,131,2159100
2012,배재대학교,자연과학,129,2133800
2012,배재대학교,인문사회,123,1956900
2012,배재대학교,자연과학,162,2199000
2012,배재대학교,인문사회,169,2475600
2012,배재대학교,인문사회,609,2269600
2012,배재대학교,인문사회,380,2301500
2012,배재대학교,인문사회,361,2122000
2012,배재대학교,인문사회,357,2464800
2012,배재대학교,인문사회,342,2627200
2012,배재대학교,인문사회,291,2542400
2012,배재대학교,자연과학,289,1966100
2012,배재대학교,공학,246,2547800
2012,배재대학교,공학,233,2017700
2012,배재대학교,인문사회,222,3081100
2012,배재대학교,공학,218,1932500
2012,배재대학교,공학,205,2171600
2012,배재대학교,인문사회,190,2598200
2012,배재대학교,예체능,188,2558400
2012,배재대학교,공학,174,2334300
2012,배재대학교,인문사회,121,2677100
2012,배재대학교,자연과학,120,1896000
2012,배재대학교,인문사회,65,2730100
2012,배재대학교,자연과학,54,2757800
2012,배재대학교,인문사회,51,1994500
2012,배재대학교,자연과학,50,1670800
2012,배재대학교,예체능,46,2663400
2012,배재대학교,공학,29,1866200
2012,배재대학교,인문사회,28,741700
2012,배재대학교,자연과학,18,2042600
2012,배재대학교,인문사회,14,6989700
2012,배재대학교,인문사회,11,1967500
2012,배재대학교,인문사회,10,735200
2012,배재대학교,인문사회,67,1904500
2012,배재대학교,공학,67,2259000
2012,배재대학교,인문사회,68,1886000
2012,배재대학교,예체능,118,2317400
2012,배재대학교,인문사회,117,4344600
2012,배재대학교,인문사회,114,2098800
2012,배재대학교,공학,114,2841000
2012,배재대학교,인문사회,111,2388900
2012,배재대학교,공학,109,2229500
2012,배재대학교,자연과학,109,2293500
2012,배재대학교,인문사회,106,2184200
2012,배재대학교,자연과학,100,3751300
2012,배재대학교,인문사회,86,2423200
2012,배재대학교,공학,86,2344600
2012,배재대학교,공학,84,2437000
2012,배재대학교,인문사회,82,2054200
2012,배재대학교,인문사회,81,2384200
2012,백석대학교,인문사회,1746,3420200
2012,백석대학교,공학,1265,2965100
2012,백석대학교,인문사회,1152,2865300
2012,백석대학교,인문사회,1149,3076800
2012,백석대학교,예체능,907,4078400
2012,백석대학교,인문사회,789,3406500
2012,백석대학교,인문사회,427,7803500
2012,백석대학교,자연과학,377,4297800
2012,백석대학교,인문사회,342,0
2012,백석대학교,인문사회,324,3570900
2012,백석대학교,인문사회,280,3361900
2012,백석대학교,인문사회,196,3398100
2012,백석대학교,공학,189,3154900
2012,백석대학교,인문사회,176,4955200
2012,백석대학교,예체능,11,281800
2012,백석대학교,공학,18,0
2012,백석대학교,인문사회,24,0
2012,백석대학교,예체능,43,0
2012,백석대학교,예체능,55,2310200
2012,백석대학교,인문사회,95,0
2012,백석대학교,인문사회,146,0
2012,백석대학교,자연과학,146,4185000
2012,부산가톨릭대학교,인문사회,123,2633400
2012,부산가톨릭대학교,인문사회,191,3086800
2012,부산가톨릭대학교,인문사회,215,2638600
2012,부산가톨릭대학교,자연과학,230,3115400
2012,부산가톨릭대학교,인문사회,243,2846500
2012,부산가톨릭대학교,자연과학,249,3281100
2012,부산가톨릭대학교,인문사회,336,3348200
2012,부산가톨릭대학교,인문사회,341,2405800
2012,부산가톨릭대학교,자연과학,398,3320500
2012,부산가톨릭대학교,인문사회,123,2820600
2012,부산가톨릭대학교,공학,122,2729600
2012,부산가톨릭대학교,자연과학,15,2144100
2012,부산가톨릭대학교,자연과학,16,2326600
2012,부산가톨릭대학교,인문사회,29,2351700
2012,부산가톨릭대학교,인문사회,66,2933200
2012,부산가톨릭대학교,자연과학,78,1535300
2012,부산가톨릭대학교,인문사회,82,3109300
2012,부산가톨릭대학교,자연과학,111,2971200
2012,부산가톨릭대학교,자연과학,119,2761200
2012,부산교육대학교,인문사회,168,2073800
2012,부산교육대학교,인문사회,137,1784900
2012,부산교육대학교,인문사회,134,1912400
2012,부산교육대학교,인문사회,130,2054200
2012,부산교육대학교,인문사회,129,2197400
2012,부산교육대학교,인문사회,128,2089800
2012,부산교육대학교,인문사회,126,2524200
2012,부산교육대학교,인문사회,126,2448900
2012,부산교육대학교,인문사회,124,2422300
2012,부산교육대학교,인문사회,127,1898400
2012,부산교육대학교,인문사회,124,1912700
2012,부산교육대학교,인문사회,123,2057400
2012,부산교육대학교,인문사회,122,2018700
2012,부산대학교,자연과학,182,2159700
2012,부산대학교,자연과학,184,2177600
2012,부산대학교,인문사회,184,2293100
2012,부산대학교,자연과학,187,2680200
2012,부산대학교,인문사회,192,2128500
2012,부산대학교,인문사회,200,2079500
2012,부산대학교,자연과학,200,2887800
2012,부산대학교,인문사회,212,1564700
2012,부산대학교,자연과학,215,2616300
2012,부산대학교,인문사회,217,2584100
2012,부산대학교,인문사회,217,2212500
2012,부산대학교,공학,220,2470300
2012,부산대학교,인문사회,178,1936900
2012,부산대학교,인문사회,177,2470200
2012,부산대학교,자연과학,175,3120200
2012,부산대학교,인문사회,170,2275800
2012,부산대학교,인문사회,165,2192500
2012,부산대학교,인문사회,164,2487300
2012,부산대학교,공학,161,2737900
2012,부산대학교,자연과학,157,55800
2012,부산대학교,공학,154,2605500
2012,부산대학교,예체능,150,2270000
2012,부산대학교,인문사회,148,2359500
2012,부산대학교,예체능,220,2230700
2012,부산대학교,예체능,221,2561300
2012,부산대학교,공학,1554,2756000
2012,부산대학교,공학,661,2438500
2012,부산대학교,공학,615,2572200
2012,부산대학교,인문사회,520,2846800
2012,부산대학교,공학,455,2852300
2012,부산대학교,인문사회,421,2070600
2012,부산대학교,자연과학,367,2707700
2012,부산대학교,자연과학,340,2959400
2012,부산대학교,자연과학,339,2886000
2012,부산대학교,자연과학,323,2586800
2012,부산대학교,자연과학,287,2323100
2012,부산대학교,인문사회,286,2562300
2012,부산대학교,예체능,280,2546600
2012,부산대학교,인문사회,279,2177500
2012,부산대학교,인문사회,278,2011300
2012,부산대학교,자연과학,265,3307500
2012,부산대학교,인문사회,260,2437400
2012,부산대학교,공학,259,2214800
2012,부산대학교,인문사회,253,2453400
2012,부산대학교,자연과학,243,2636600
2012,부산대학교,자연과학,243,2508700
2012,부산대학교,인문사회,242,2221400
2012,부산대학교,공학,239,2303500
2012,부산대학교,자연과학,237,2323300
2012,부산대학교,인문사회,229,1155100
2012,부산대학교,공학,225,3144700
2012,부산대학교,공학,144,3761900
2012,부산대학교,자연과학,143,2393300
2012,부산대학교,인문사회,79,2938700
2012,부산대학교,인문사회,75,2403900
2012,부산대학교,인문사회,72,2844900
2012,부산대학교,자연과학,71,50300
2012,부산대학교,공학,70,616700
2012,부산대학교,인문사회,70,2541600
2012,부산대학교,자연과학,69,4765400
2012,부산대학교,자연과학,69,4866800
2012,부산대학교,자연과학,65,5683900
2012,부산대학교,인문사회,64,2580200
2012,부산대학교,예체능,62,977300
2012,부산대학교,자연과학,60,0
2012,부산대학교,인문사회,58,298100
2012,부산대학교,인문사회,56,2841000
2012,부산대학교,인문사회,55,2629100
2012,부산대학교,인문사회,51,1972100
2012,부산대학교,인문사회,42,2368400
2012,부산대학교,인문사회,41,3711800
2012,부산대학교,자연과학,41,581600
2012,부산대학교,자연과학,25,2587100
2012,부산대학교,자연과학,17,0
2012,부산대학교,인문사회,82,2793800
2012,부산대학교,인문사회,86,2730100
2012,부산대학교,인문사회,86,2097500
2012,부산대학교,인문사회,137,2369000
2012,부산대학교,인문사회,136,2649400
2012,부산대학교,인문사회,136,2530400
2012,부산대학교,자연과학,133,2302900
2012,부산대학교,자연과학,132,2740100
2012,부산대학교,자연과학,130,2504000
2012,부산대학교,인문사회,125,2331400
2012,부산대학교,인문사회,124,2289700
2012,부산대학교,자연과학,122,2568900
2012,부산대학교,인문사회,119,3106000
2012,부산대학교,공학,116,2714200
2012,부산대학교,인문사회,116,3287100
2012,부산대학교,인문사회,115,2128500
2012,부산대학교,인문사회,86,2839700
2012,부산대학교,인문사회,88,3699100
2012,부산대학교,인문사회,90,2454000
2012,부산대학교,인문사회,91,2938400
2012,부산대학교,예체능,97,2945700
2012,부산대학교,인문사회,108,2382600
2012,부산대학교,인문사회,109,3825100
2012,부산대학교,인문사회,110,3135600
2012,부산대학교,인문사회,113,2199500
2012,부산대학교,자연과학,113,2545900
2012,부산대학교,자연과학,115,2416100
2012,부산외국어대학교,인문사회,192,2271200
2012,부산외국어대학교,인문사회,187,1977200
2012,부산외국어대학교,인문사회,182,1873500
2012,부산외국어대학교,인문사회,175,2411300
2012,부산외국어대학교,예체능,175,3160900
2012,부산외국어대학교,인문사회,173,2642600
2012,부산외국어대학교,예체능,170,2643000
2012,부산외국어대학교,인문사회,218,2653400
2012,부산외국어대학교,인문사회,218,2256300
2012,부산외국어대학교,인문사회,252,2328000
2012,부산외국어대학교,인문사회,273,2402800
2012,부산외국어대학교,인문사회,275,2056900
2012,부산외국어대학교,인문사회,299,2810400
2012,부산외국어대학교,인문사회,341,2665100
2012,부산외국어대학교,인문사회,359,2195900
2012,부산외국어대학교,인문사회,371,2166900
2012,부산외국어대학교,인문사회,383,2663800
2012,부산외국어대학교,인문사회,390,2901600
2012,부산외국어대학교,인문사회,655,2711400
2012,부산외국어대학교,인문사회,166,2655400
2012,부산외국어대학교,인문사회,166,2018700
2012,부산외국어대학교,인문사회,161,2646000
2012,부산외국어대학교,인문사회,33,1853100
2012,부산외국어대학교,공학,40,2328100
2012,부산외국어대학교,자연과학,43,1968100
2012,부산외국어대학교,인문사회,58,1387800
2012,부산외국어대학교,공학,65,3083200
2012,부산외국어대학교,자연과학,69,3436700
2012,부산외국어대학교,인문사회,73,2295800
2012,부산외국어대학교,인문사회,74,2137000
2012,부산외국어대학교,인문사회,118,3528700
2012,부산외국어대학교,공학,151,3112200
2012,부산외국어대학교,인문사회,150,2355300
2012,부산외국어대학교,인문사회,142,2240100
2012,부산외국어대학교,인문사회,137,2407400
2012,부산외국어대학교,인문사회,133,2421500
2012,부산장신대학교,인문사회,19,2834900
2012,부산장신대학교,인문사회,51,4833700
2012,부산장신대학교,인문사회,87,3702000
2012,삼육대학교,인문사회,174,2408700
2012,삼육대학교,공학,175,2606400
2012,삼육대학교,인문사회,181,2184800
2012,삼육대학교,예체능,184,2526400
2012,삼육대학교,인문사회,185,2447300
2012,삼육대학교,인문사회,198,2694200
2012,삼육대학교,자연과학,201,3005300
2012,삼육대학교,자연과학,213,2590500
2012,삼육대학교,예체능,223,2033500
2012,삼육대학교,인문사회,226,2500500
2012,삼육대학교,예체능,229,2319600
2012,삼육대학교,인문사회,261,2184100
2012,삼육대학교,자연과학,288,3156100
2012,삼육대학교,공학,344,2716900
2012,삼육대학교,인문사회,470,2036000
2012,삼육대학교,자연과학,167,2278000
2012,삼육대학교,인문사회,40,2901000
2012,삼육대학교,자연과학,64,2276100
2012,삼육대학교,인문사회,71,2920800
2012,삼육대학교,자연과학,76,2258200
2012,삼육대학교,인문사회,98,3090200
2012,삼육대학교,자연과학,100,2623600
2012,삼육대학교,인문사회,103,2541500
2012,삼육대학교,자연과학,106,2054300
2012,삼육대학교,자연과학,148,2280500
2012,삼육대학교,자연과학,155,2678800
2012,삼육대학교,자연과학,158,2299400
2012,삼육대학교,예체능,165,1957900
2012,상명대학교,자연과학,171,3221100
2012,상명대학교,인문사회,166,3124100
2012,상명대학교,인문사회,165,3152600
2012,상명대학교,인문사회,164,2558800
2012,상명대학교,인문사회,164,3118000
2012,상명대학교,인문사회,157,3135400
2012,상명대학교,인문사회,153,3199600
2012,상명대학교,예체능,149,2716400
2012,상명대학교,인문사회,142,3241700
2012,상명대학교,인문사회,142,3057400
2012,상명대학교,자연과학,181,2470900
2012,상명대학교,자연과학,183,3070000
2012,상명대학교,자연과학,196,3110000
2012,상명대학교,인문사회,211,2914400
2012,상명대학교,인문사회,226,2583400
2012,상명대학교,인문사회,241,2709200
2012,상명대학교,공학,276,3124700
2012,상명대학교,인문사회,324,2606200
2012,상명대학교,인문사회,425,2521700
2012,상명대학교,인문사회,575,2346600
2012,상명대학교,인문사회,120,3131300
2012,상명대학교,인문사회,112,2712000
2012,상명대학교,공학,10,4533400
2012,상명대학교,인문사회,11,6392500
2012,상명대학교,인문사회,19,3113500
2012,상명대학교,예체능,31,3774600
2012,상명대학교,예체능,40,1885600
2012,상명대학교,예체능,48,1382100
2012,상명대학교,공학,104,1622800
2012,상명대학교,예체능,96,3261300
2012,상명대학교,예체능,93,3688100
2012,상명대학교,인문사회,68,2992500
2012,상명대학교,예체능,59,3368800
2012,상명대학교(천안) _분교,인문사회,174,2756600
2012,상명대학교(천안) _분교,예체능,176,3108100
2012,상명대학교(천안) _분교,공학,177,3197200
2012,상명대학교(천안) _분교,자연과학,177,3432200
2012,상명대학교(천안) _분교,예체능,179,2801900
2012,상명대학교(천안) _분교,인문사회,179,3119200
2012,상명대학교(천안) _분교,공학,180,2875800
2012,상명대학교(천안) _분교,예체능,180,3024100
2012,상명대학교(천안) _분교,공학,183,2999900
2012,상명대학교(천안) _분교,자연과학,184,2916500
2012,상명대학교(천안) _분교,공학,185,2835300
2012,상명대학교(천안) _분교,예체능,190,3666500
2012,상명대학교(천안) _분교,예체능,219,3297700
2012,상명대학교(천안) _분교,예체능,225,2971500
2012,상명대학교(천안) _분교,공학,234,3836400
2012,상명대학교(천안) _분교,예체능,237,2911600
2012,상명대학교(천안) _분교,예체능,247,3066700
2012,상명대학교(천안) _분교,인문사회,272,2619400
2012,상명대학교(천안) _분교,인문사회,173,2672800
