기준년도,설립구분,지역,학교명,대계열,중도탈락률(%),신입생_충원율(%),신입생_경쟁률,신입생_충원율_평균_지역기준,신입생_충원율_표준편차_지역기준,신입생_충원안정성비율_지역기준,전임교원1인당재학생,취업률(%),진로진출률(%),졸업자대비진로성취(%),재학생1인당전임교원,1인당장학금,진학률(%),등록금,수도권여부,신입생_충원율_평균_수도권여부기준,신입생_충원율_편차_수도권여부기준,신입생_충원율_표준편차_수도권여부기준,신입생_충원안정성비율_수도권여부기준,재학생충원율_평균_지역기준_,재학생충원율_표준편차_지역기준_,재학생충원율_편차_지역기준,재학생충원안정성비율_지역기준,재학생충원율_평균_수도권여부기준,재학생충원율_표준편차_수도권여부기준,재학생충원율_편차_수도권여부기준,재학생충원안정성비율_수도권여부기준,재학생충원율,신입생_충원율_편차_지역구분,1인당장학금대비취업률(단위보정)
2021,사립,서울,숭실대학교,인문사회계열,2.76,99.91,11.55,96.1884,11.6715,0.1213,34.4,66.93,69.35,59.71,0.029072786,1569859.177,2.53,7364000,수도권,92.70619772,7.203802281,21.04233381,0.342348066,121.9473684,23.45796398,24.25263158,1.033876239,102.0468165,24.51579702,44.15318352,1.801009507,146.2,3.7216,42.63439739
2021,사립,서울,숭실대학교,자연과학계열,4.83,100,11.07,97.6038,10.8878,0.1116,18.09,66.4,91.55,74.85,0.055276382,1262030.231,21.65,8200800,수도권,92.70619772,7.293802281,21.04233381,0.346625158,103.3884615,8.928844356,-5.188461538,0.58108993,102.0468165,24.51579702,-3.846816479,0.156911745,98.2,2.3962,52.61363664
2021,사립,경북,신경주대학교,공학계열,24.39,6.02,0.78,82.8208,26.0821,0.3149,1.83,87.5,98.61,88.89,0.545454545,1690205.121,0,7453333.333,비수도권,87.90180095,-81.88180095,21.67006583,3.778567245,76.35454545,26.58045762,-70.65454545,2.65813879,91.34176072,22.47138741,-85.64176072,3.811147001,5.7,-76.8008,51.76886457
2021,사립,경북,신경주대학교,예체능계열,21.3,11.5,1.03,85.5008,28.4266,0.3325,20.27,64.71,79,53.57,0.049327354,2116828.595,0,8328307.692,비수도권,87.90180095,-76.40180095,21.67006583,3.525683842,78.40833333,26.16115991,-59.40833333,2.270860066,91.34176072,22.47138741,-72.34176072,3.219283234,19,-74.0008,30.56931494
2021,사립,경북,신경주대학교,인문사회계열,21.47,11.76,0.62,88.495,23.6572,0.2673,16.92,57.14,60.05,41.75,0.0591133,1377152.402,2.65,6479368.421,비수도권,87.90180095,-76.14180095,21.67006583,3.513685724,94.28461538,30.48020795,-72.18461538,2.368245502,91.34176072,22.47138741,-69.24176072,3.081330025,22.1,-76.735,41.49141367
2021,사립,경북,신경주대학교,자연과학계열,13.75,37.19,2.07,83.0667,30.6985,0.3696,11.74,70.21,70.21,66,0.085201794,2087028.67,0,7405333.333,비수도권,87.90180095,-50.71180095,21.67006583,2.340177522,82.68333333,33.49599252,-50.18333333,1.498189173,91.34176072,22.47138741,-58.84176072,2.61851926,32.5,-45.8767,33.64112866
2021,사립,부산,신라대학교,공학계열,11.94,57.9,3.21,77.56,18.1253,0.2337,25.52,64.86,66.24,59.31,0.039182283,1881129.572,4.23,7993210.526,비수도권,87.90180095,-30.00180095,21.67006583,1.384481302,80.875,13.76867563,-20.375,1.479808265,91.34176072,22.47138741,-30.84176072,1.372490277,60.5,-19.66,34.4792836
2021,사립,부산,신라대학교,예체능계열,9.8,97.78,3.63,95.6044,6.9558,0.0728,32.27,57.14,61.16,53.82,0.030989273,1798646.042,4.83,7512333.333,비수도권,87.90180095,9.878199052,21.67006583,0.455845364,93.6125,9.754037626,-9.0125,0.923976341,91.34176072,22.47138741,-6.741760722,0.300015331,84.6,2.1756,31.76834055
2021,사립,부산,신라대학교,인문사회계열,8.64,85.85,5.19,85.823,13.9013,0.162,27.26,51.37,52.69,47.26,0.036683938,1785317.964,0.65,5797468.085,비수도권,87.90180095,-2.051800948,21.67006583,0.094683651,101.7444444,8.76015284,-8.644444444,0.98679151,91.34176072,22.47138741,1.758239278,0.078243468,93.1,0.027,28.77358601
2021,사립,부산,신라대학교,자연과학계열,7.95,92.42,6.82,96.0967,3.6293,0.0378,30.19,69.44,72.82,69.3,0.033120279,1899118.489,2.33,7125000,비수도권,87.90180095,4.518199052,21.67006583,0.208499554,100.45,8.047359815,-8.65,1.074886696,91.34176072,22.47138741,0.458239278,0.020392122,91.8,-3.6767,36.56433256
2021,사립,경기,신한대학교,공학계열,5.7,100,5.06,89.3696,29.313,0.328,25.25,73.86,77.59,73.91,0.03960396,2096109.867,5.81,10048480,수도권,92.70619772,7.293802281,21.04233381,0.346625158,96.44545455,12.63463597,-12.24545455,0.969197259,102.0468165,24.51579702,-17.84681648,0.72797211,84.2,10.6304,35.2367026
2021,사립,경기,신한대학교,인문사회계열,8.19,100,4.91,87.705,25.6357,0.2923,11.95,54.05,54.05,47.62,0.08365019,1630591.475,0,7848480,수도권,92.70619772,7.293802281,21.04233381,0.346625158,94.41290323,31.51516822,-9.812903226,0.311370803,102.0468165,24.51579702,-17.44681648,0.711656099,84.6,12.295,33.14748104
2021,사립,경기,신한대학교,자연과학계열,1.1,100,15.09,99.517,2.3243,0.0234,41.8,87.61,87.61,86.84,0.023923445,2302024.799,0,9448480,수도권,92.70619772,7.293802281,21.04233381,0.346625158,99.005,15.26935269,31.595,2.069177433,102.0468165,24.51579702,28.55318352,1.1646851,130.6,0.483,38.05780026
2021,사립,경기,신한대학교 _제2캠퍼스,공학계열,5.16,100,6.77,89.3696,29.313,0.328,35.56,58.33,59.97,59.02,0.028125,1810416.578,1.04,9874240,수도권,92.70619772,7.293802281,21.04233381,0.346625158,96.44545455,12.63463597,6.254545455,0.495031711,102.0468165,24.51579702,0.653183521,0.026643373,102.7,10.6304,32.21910399
2021,사립,경기,신한대학교 _제2캠퍼스,예체능계열,4.69,100,12.23,88.9569,27.2935,0.3068,33.64,68.22,68.97,66.92,0.02972973,2072895.445,1.15,9948480,수도권,92.70619772,7.293802281,21.04233381,0.346625158,88.768,19.84810486,0.232,0.011688773,102.0468165,24.51579702,-13.04681648,0.532179984,89,11.0431,32.91048768
2021,사립,경기,신한대학교 _제2캠퍼스,인문사회계열,4.34,100,7.11,87.705,25.6357,0.2923,38.35,61.25,61.65,58.61,0.026075023,1953716.972,1.5,7804920,수도권,92.70619772,7.293802281,21.04233381,0.346625158,94.41290323,31.51516822,17.88709677,0.567571039,102.0468165,24.51579702,10.25318352,0.418227623,112.3,12.295,31.35049799
2021,사립,경기,신한대학교 _제2캠퍼스,자연과학계열,2.61,100,8.15,99.517,2.3243,0.0234,35.92,80.42,81.42,78.2,0.027840909,2086817.433,0.19,9448480,수도권,92.70619772,7.293802281,21.04233381,0.346625158,99.005,15.26935269,7.795,0.510499702,102.0468165,24.51579702,4.753183521,0.19388248,106.8,0.483,38.53715171
2021,사립,경기,아신대학교,인문사회계열,9.93,58.13,1.12,87.705,25.6357,0.2923,25.57,0,17.76,17.76,0.0391021,2752862.216,10.38,6573142.857,수도권,92.70619772,-34.57619772,21.04233381,1.64317314,94.41290323,31.51516822,-27.11290323,0.860312819,102.0468165,24.51579702,-34.74681648,1.41732355,67.3,-29.575,0
2021,사립,경기,아주대학교,공학계열,3.86,99.32,11.79,89.3696,29.313,0.328,36.41,79.12,92.1,81.4,0.027462768,1574996.606,12.91,9176000,수도권,92.70619772,6.613802281,21.04233381,0.314309351,96.44545455,12.63463597,14.65454545,1.15987081,102.0468165,24.51579702,9.053183521,0.369279592,111.1,9.9504,50.23502889
2021,사립,경기,아주대학교,예체능계열,4.15,100,3.42,88.9569,27.2935,0.3068,,63.33,66.27,58.82,,2868589.2,2.7,7072000,수도권,92.70619772,7.293802281,21.04233381,0.346625158,88.768,19.84810486,-11.668,0.587864689,102.0468165,24.51579702,-24.94681648,1.017581295,77.1,11.0431,22.07705446
2021,사립,경기,아주대학교,의학계열,1.7,,,,,,2.05,95.12,97.45,93.02,0.487684729,2172508.584,0,10892000,수도권,,,,,105.8,1.13137085,-0.8,0.707106781,102.0468165,24.51579702,2.953183521,0.120460433,105,,43.78348638
2021,사립,경기,아주대학교,인문사회계열,2.97,99.47,12.85,87.705,25.6357,0.2923,35.47,57.99,66.98,59.07,0.02819265,1454927.515,5.7,7267571.429,수도권,92.70619772,6.763802281,21.04233381,0.321437838,94.41290323,31.51516822,28.48709677,0.903917015,102.0468165,24.51579702,20.85318352,0.8506019,122.9,11.765,39.85765573
2021,사립,경기,아주대학교,자연과학계열,3.34,99.25,21.98,99.517,2.3243,0.0234,10.33,73.63,91.67,77.06,0.096809681,1701899.19,20.67,8670000,수도권,92.70619772,6.543802281,21.04233381,0.310982724,99.005,15.26935269,9.695,0.634931958,102.0468165,24.51579702,6.653183521,0.271383529,108.7,-0.267,43.26343207
2021,사립,경기,안양대학교,공학계열,4.8,99.55,6.97,89.3696,29.313,0.328,34.6,65.64,69.89,66.67,0.028898582,1747912.959,3.24,8605090.909,수도권,92.70619772,6.843802281,21.04233381,0.325239697,96.44545455,12.63463597,1.454545455,0.115123654,102.0468165,24.51579702,-4.146816479,0.169148752,97.9,10.1804,37.55335737
2021,사립,경기,안양대학교,예체능계열,8.47,100,16.47,88.9569,27.2935,0.3068,24.17,64.44,67.96,64.79,0.04137931,1645130.807,6.33,8727000,수도권,92.70619772,7.293802281,21.04233381,0.346625158,88.768,19.84810486,-1.468,0.073961721,102.0468165,24.51579702,-14.74681648,0.601523029,87.3,11.0431,39.17013755
2021,사립,경기,안양대학교,인문사회계열,6.06,94.87,6.52,87.705,25.6357,0.2923,24.97,50.41,54.77,51.54,0.040047114,1696990.739,3.23,6930909.091,수도권,92.70619772,2.163802281,21.04233381,0.102830907,94.41290323,31.51516822,6.787096774,0.215359687,102.0468165,24.51579702,-0.846816479,0.034541666,101.2,7.165,29.70552452
2021,사립,경기,안양대학교,자연과학계열,4.68,100,7.39,99.517,2.3243,0.0234,41,58.89,58.89,58.89,0.024390244,1518581.684,2.33,8337000,수도권,92.70619772,7.293802281,21.04233381,0.346625158,99.005,15.26935269,29.095,1.90545078,102.0468165,24.51579702,26.05318352,1.062710035,128.1,0.483,38.77960641
2021,사립,인천,안양대학교 _제2캠퍼스,공학계열,6.13,46.67,3.23,68.345,30.6531,0.4485,9.56,48.39,54.45,51.52,0.104575163,1457154.77,14.71,8691000,수도권,92.70619772,-46.03619772,21.04233381,2.187789536,81.55,47.02260095,-33.25,0.707106781,102.0468165,24.51579702,-53.74681648,2.192334046,48.3,-21.675,33.20855203
2021,사립,인천,안양대학교 _제2캠퍼스,인문사회계열,7.1,44.23,4.42,81.3833,32.1758,0.3954,13.56,63.64,63.64,63.64,0.073770492,1471058.77,0,6949000,수도권,92.70619772,-48.47619772,21.04233381,2.303746255,88.36666667,38.60522417,-41.26666667,1.068939957,102.0468165,24.51579702,-54.94681648,2.241282077,47.1,-37.1533,43.26135794
2021,사립,서울,연세대학교,공학계열,4.36,99.05,15.36,93.2734,23.6804,0.2539,30.21,75.07,106.27,80.38,0.033098933,1704648.117,30.56,10333000,수도권,92.70619772,6.343802281,21.04233381,0.301478075,101.668,8.311123069,2.132,0.256523695,102.0468165,24.51579702,1.753183521,0.071512402,103.8,5.7766,44.03841429
2021,사립,서울,연세대학교,예체능계열,0.67,100,7.73,94.4087,17.3966,0.1843,31.93,52.07,66.75,55.05,0.03132162,2380721.482,5.5,10164142.86,수도권,92.70619772,7.293802281,21.04233381,0.346625158,105.3741935,29.90969706,-0.074193548,0.002480585,102.0468165,24.51579702,3.253183521,0.132697441,105.3,5.5913,21.87152105
2021,사립,서울,연세대학교,의학계열,0.13,,,,,,3.85,97.16,97.16,95.53,0.259831461,2069238.27,0.58,12104000,수도권,,,,,104.05,6.735195405,6.35,0.942808578,102.0468165,24.51579702,8.353183521,0.340726574,110.4,,46.95447663
2021,사립,서울,연세대학교,인문사회계열,1.33,99.94,13.9,96.1884,11.6715,0.1213,35.72,67.94,82.51,67.85,0.027992884,1755380.934,13.05,8622653.846,수도권,92.70619772,7.233802281,21.04233381,0.343773763,121.9473684,23.45796398,19.05263158,0.812203122,102.0468165,24.51579702,38.95318352,1.588901372,141,3.7516,38.70384979
2021,사립,서울,연세대학교,자연과학계열,4.83,99.85,13.67,97.6038,10.8878,0.1116,16.21,72.01,94.87,75.27,0.061704955,1723974.231,21.99,9502111.111,수도권,92.70619772,7.143802281,21.04233381,0.339496671,103.3884615,8.928844356,12.41153846,1.390049817,102.0468165,24.51579702,13.75318352,0.560992714,115.8,2.2462,41.76976587
2021,사립,강원,연세대학교(미래),공학계열,3.88,100,5.76,77.728,20.4051,0.2625,,71.73,85.76,75.18,,1735734.386,16.17,8908888.889,비수도권,87.90180095,12.09819905,21.67006583,0.558290831,,,,,,,,,,22.272,41.32544736
2021,사립,강원,연세대학교(미래),예체능계열,2.46,101.82,4.6,90.47,11.152,0.1233,,75.86,80.07,73.68,,1484827.641,5.26,8400500,비수도권,87.90180095,13.91819905,21.67006583,0.642277654,,,,,,,,,,11.35,51.09010494
2021,사립,강원,연세대학교(미래),의학계열,0,,,,,,,91.95,91.95,86.02,,1254251,0,12104000,비수도권,,,,,,,,,,,,,,,73.31068502
2021,사립,강원,연세대학교(미래),인문사회계열,3.16,99.59,5.71,79.8329,14.0031,0.1754,,58.37,64.12,58.33,,1604970.757,5.02,8076166.667,비수도권,87.90180095,11.68819905,21.67006583,0.539370722,,,,,,,,,,19.7571,36.36826387
2021,사립,강원,연세대학교(미래),자연과학계열,2.86,100,19.03,90.042,12.9157,0.1434,,72.33,86.95,75,,1670366.703,14.16,8429863.636,비수도권,87.90180095,12.09819905,21.67006583,0.558290831,,,,,,,,,,9.958,43.30186891
2021,사립,경북,영남대학교,공학계열,4.09,99.94,4.64,82.8208,26.0821,0.3149,27.47,52.72,62.03,56.62,0.036399474,1818712.982,5.87,8292400,비수도권,87.90180095,12.03819905,21.67006583,0.555522034,76.35454545,26.58045762,25.24545455,0.949775015,91.34176072,22.47138741,10.25823928,0.456502266,101.6,17.1192,28.98753158
2021,사립,경북,영남대학교,예체능계열,3.85,95.28,5.97,85.5008,28.4266,0.3325,43.66,56.62,68.6,59.48,0.022904062,2229007.015,10.97,9000333.333,비수도권,87.90180095,7.378199052,21.67006583,0.340478848,78.40833333,26.16115991,18.49166667,0.706836651,91.34176072,22.47138741,5.558239278,0.247347401,96.9,9.7792,25.40144541
2021,사립,경북,영남대학교,의학계열,0,,,,,,2.73,100,100,98.67,0.366748166,1393688.573,0,10662000,비수도권,,,,,100.8333333,3.256275992,-3.133333333,0.962244399,91.34176072,22.47138741,6.358239278,0.282948229,97.7,,71.75204126
2021,사립,경북,영남대학교,인문사회계열,4.13,99.94,4.67,88.495,23.6572,0.2673,37.59,46.83,49.37,45.92,0.026605594,1800321.557,2.07,5963489.655,비수도권,87.90180095,12.03819905,21.67006583,0.555522034,94.28461538,30.48020795,13.21538462,0.433572653,91.34176072,22.47138741,16.15823928,0.719058373,107.5,11.445,26.01201981
2021,사립,경북,영남대학교,자연과학계열,3.93,100,5.84,83.0667,30.6985,0.3696,20.32,54.45,63.56,57.68,0.049202859,1877333.287,8.25,8384700,비수도권,87.90180095,12.09819905,21.67006583,0.558290831,82.68333333,33.49599252,13.21666667,0.394574565,91.34176072,22.47138741,4.558239278,0.202846366,95.9,16.9333,29.00390697
2021,사립,경북,영남신학대학교,인문사회계열,10.59,100,1.5,88.495,23.6572,0.2673,32.46,14.81,24.28,22.11,0.03080308,2155568.69,46.48,6180000,비수도권,87.90180095,12.09819905,21.67006583,0.558290831,94.28461538,30.48020795,-5.184615385,0.170097769,91.34176072,22.47138741,-2.241760722,0.099760673,89.1,11.505,6.870576692
2021,사립,전남,영산선학대학교,인문사회계열,7.69,12,0.12,68.67,40.2467,0.5861,3.09,,,100,0.323529412,1531060.591,92.31,2000000,비수도권,87.90180095,-75.90180095,21.67006583,3.502610539,75.7,36.03770248,-59.7,1.656598393,91.34176072,22.47138741,-75.34176072,3.352786339,16,-56.67,
2021,사립,전북,예수대학교,인문사회계열,9.86,85.71,4.07,91.365,15.7332,0.1722,20.67,56.25,56.25,52.94,0.048387097,2145652.766,0,5203800,비수도권,87.90180095,-2.191800948,21.67006583,0.101144176,88.18571429,42.02742869,-1.285714286,0.030592266,91.34176072,22.47138741,-4.441760722,0.19766295,86.9,-5.655,26.21579824
2021,사립,전북,예수대학교,자연과학계열,1.15,100,6.07,88.0383,9.1215,0.1036,28.94,81.06,81.06,80.45,0.034552846,1877457.11,0,7043800,비수도권,87.90180095,12.09819905,21.67006583,0.558290831,98.68333333,8.024067962,8.716666667,1.086315159,91.34176072,22.47138741,16.05823928,0.71460827,107.4,11.9617,43.1754204
2021,사립,전북,예원예술대학교,예체능계열,12.99,84.49,3.51,93.09,7.4732,0.0803,30.11,60.87,66.53,58.49,0.033210332,1633548.727,2.91,8130263.158,비수도권,87.90180095,-3.411800948,21.67006583,0.157443036,98.96666667,14.68573004,27.13333333,1.847598537,91.34176072,22.47138741,34.75823928,1.546777626,126.1,-8.6,37.262433
2021,사립,전북,예원예술대학교,인문사회계열,10,,,,,,2.37,50,50,50,0.422222222,1958269.215,0,,비수도권,,,,,88.18571429,42.02742869,-88.18571429,2.098289547,91.34176072,22.47138741,-91.34176072,4.064802901,0,,25.53275087
2021,사립,경기,예원예술대학교 _제2캠퍼스,예체능계열,8.81,95.51,9,88.9569,27.2935,0.3068,31.67,50,53.23,51.61,0.031578947,1369422.37,0,8427777.778,수도권,92.70619772,2.803802281,21.04233381,0.133245785,88.768,19.84810486,12.032,0.606203972,102.0468165,24.51579702,-1.246816479,0.050857677,100.8,6.5531,36.51174473
2021,사립,경기,용인대학교,공학계열,4.9,100,5.81,89.3696,29.313,0.328,,75,75,75,,1335225.839,0,7951000,수도권,92.70619772,7.293802281,21.04233381,0.346625158,,,,,,,,,,10.6304,56.17027308
2021,사립,경기,용인대학교,예체능계열,5.98,100,8.37,88.9569,27.2935,0.3068,39.69,68.53,70.26,65.66,0.025193798,1802711.976,2.45,8397000,수도권,92.70619772,7.293802281,21.04233381,0.346625158,88.768,19.84810486,9.532,0.480247362,102.0468165,24.51579702,-3.746816479,0.152832742,98.3,11.0431,38.01494688
2021,사립,경기,용인대학교,인문사회계열,6.82,100,7.3,87.705,25.6357,0.2923,21.04,66.67,68.36,66.85,0.0475382,1629713.096,0.79,7125538.462,수도권,92.70619772,7.293802281,21.04233381,0.346625158,94.41290323,31.51516822,1.687096774,0.05353285,102.0468165,24.51579702,-5.946816479,0.242570799,96.1,12.295,40.90904108
2021,사립,경기,용인대학교,자연과학계열,5.09,99.29,6.71,99.517,2.3243,0.0234,29.2,65.96,69.53,66.84,0.034246575,1561997.439,1.92,7831428.571,수도권,92.70619772,6.583802281,21.04233381,0.312883654,99.005,15.26935269,-10.705,0.701077525,102.0468165,24.51579702,-13.74681648,0.560733003,88.3,-0.227,42.22798217
2021,사립,전북,우석대학교,공학계열,8.96,39.12,2.64,64.805,21.4742,0.3314,30.07,61.33,63.59,61.28,0.033257748,1558424.936,1.82,7783314.286,비수도권,87.90180095,-48.78180095,21.67006583,2.251114571,86.15,12.84899477,-11.75,0.914468424,91.34176072,22.47138741,-16.94176072,0.753925889,74.4,-25.685,39.35383642
2021,사립,전북,우석대학교,예체능계열,9.27,82.86,3.98,93.09,7.4732,0.0803,44.96,64.05,65.65,54.01,0.022241232,1799550.888,0.71,7391600,비수도권,87.90180095,-5.041800948,21.67006583,0.232662004,98.96666667,14.68573004,-14.06666667,0.957845925,91.34176072,22.47138741,-6.441760722,0.28666502,84.9,-10.23,35.59221383
2021,사립,전북,우석대학교,의학계열,0,,,,,,11.2,97.14,99.92,97.22,0.089285714,1351727.75,3.03,9256000,비수도권,,,,,112.55,1.202081528,-0.85,0.707106781,91.34176072,22.47138741,20.35823928,0.905962721,111.7,,71.86358348
2021,사립,전북,우석대학교,인문사회계열,8.77,122.88,4.33,91.365,15.7332,0.1722,27.12,59.05,60.85,53.51,0.0368758,1643796.698,1.53,6074091.813,비수도권,87.90180095,34.97819905,21.67006583,1.614125187,88.18571429,42.02742869,24.41428571,0.580913144,91.34176072,22.47138741,21.25823928,0.946013652,112.6,31.515,35.92293382
2021,사립,전북,우석대학교,자연과학계열,5.64,74.51,6.68,88.0383,9.1215,0.1036,23.35,71.14,74.17,68.53,0.042829644,1719393.981,1.17,7381454.545,비수도권,87.90180095,-13.39180095,21.67006583,0.617986168,98.68333333,8.024067962,-10.98333333,1.368798642,91.34176072,22.47138741,-3.641760722,0.162062122,87.7,-13.5283,41.37504306
2021,사립,대전,우송대학교,공학계열,5.25,99.67,5.49,91.8183,8.3251,0.0907,26.18,62.62,63.78,60.88,0.038194444,1845346.201,1.62,7346228.667,비수도권,87.90180095,11.76819905,21.67006583,0.543062451,85.08,3.607214992,3.62,1.003544288,91.34176072,22.47138741,-2.641760722,0.117561087,88.7,7.8517,33.93401193
2021,사립,대전,우송대학교,예체능계열,5.12,100,8.11,88.2417,28.2156,0.3198,57.65,73.05,74.87,46.18,0.017346939,2164135.379,1.2,7531765,비수도권,87.90180095,12.09819905,21.67006583,0.558290831,88.71666667,19.51567746,22.48333333,1.152065225,91.34176072,22.47138741,19.85823928,0.883712203,111.2,11.7583,33.75481992
2021,사립,대전,우송대학교,인문사회계열,5.64,98.57,6.15,82.2825,22.4711,0.2731,22.83,67.61,67.97,51.43,0.043804502,1891695.774,1.58,6944345.667,비수도권,87.90180095,10.66819905,21.67006583,0.492301183,84.88571429,23.82172878,26.21428571,1.100435907,91.34176072,22.47138741,19.75823928,0.8792621,111.1,16.2875,35.74041922
2021,사립,대전,우송대학교,자연과학계열,3.74,100,10.09,93.5871,9.1528,0.0978,53.88,72.77,73.59,71.92,0.018558952,1961467.98,1.33,7508635.667,비수도권,87.90180095,12.09819905,21.67006583,0.558290831,98.37142857,10.28197683,5.828571429,0.566872647,91.34176072,22.47138741,12.85823928,0.572204958,104.2,6.4129,37.09976443
2021,특별법법인,울산,울산과학기술원,공학계열,2.55,89.6,9.08,89.6,0,0,20.47,75.21,116.69,81.22,0.048858335,3002012.641,35.78,6288000,비수도권,87.90180095,1.698199052,21.67006583,0.078366123,123.2,,0,,91.34176072,22.47138741,31.85823928,1.417724625,123.2,0,25.05319231
2021,특별법법인,울산,울산과학기술원,인문사회계열,2.42,60,11.84,60,0,0,8.73,61.9,65.82,54.9,0.114503817,3057986.466,12.31,5629333.333,비수도권,87.90180095,-27.90180095,21.67006583,1.287573428,102.1,,0,,91.34176072,22.47138741,10.75823928,0.478752784,102.1,0,20.24207781
2021,특별법법인,울산,울산과학기술원,자연과학계열,2.33,,,,,,10.16,44.12,100.94,73.86,0.098439376,3079306.628,57.98,6288000,비수도권,,,,,93.3,,0,,91.34176072,22.47138741,1.958239278,0.087143675,93.3,,14.32790083
2021,사립,울산,울산대학교,공학계열,4.49,98.73,3.9,98.73,0,0,34.68,56.46,63.76,59.33,0.028838659,1388345.859,4.87,8309061.538,비수도권,87.90180095,10.82819905,21.67006583,0.49968464,101.4,,0,,91.34176072,22.47138741,10.05823928,0.447602059,101.4,0,40.66710008
2021,사립,울산,울산대학교,예체능계열,5.45,85.08,3.91,85.08,0,0,32.95,63.06,67.94,63.76,0.030349014,1819156.478,5.02,8748178.571,비수도권,87.90180095,-2.821800948,21.67006583,0.130216538,88.9,,0,,91.34176072,22.47138741,-2.441760722,0.10866088,88.9,0,34.66441769
2021,사립,울산,울산대학교,의학계열,0.61,,,,,,0.86,97.44,97.44,95,1.159445407,4347067.047,0,10918000,비수도권,,,,,100.6,,0,,91.34176072,22.47138741,9.258239278,0.412001231,100.6,,22.41511321
2021,사립,울산,울산대학교,인문사회계열,4.71,97.32,3.32,97.32,0,0,40.67,50.48,51.28,48.89,0.024588411,1193904.778,1.24,5945421.053,비수도권,87.90180095,9.418199052,21.67006583,0.434617925,101.5,,0,,91.34176072,22.47138741,10.15823928,0.452052163,101.5,0,42.28142891
2021,사립,울산,울산대학교,자연과학계열,4.39,94.43,6.78,94.43,0,0,15.88,55.99,66.36,60.11,0.062989324,1807232.16,9.95,7769222.222,비수도권,87.90180095,6.528199052,21.67006583,0.301254233,94.9,,0,,91.34176072,22.47138741,3.558239278,0.158345331,94.9,0,30.98107772
2021,사립,전북,원광대학교,공학계열,6.51,67.53,3.09,64.805,21.4742,0.3314,29.08,65.41,69.38,65.55,0.034386852,1778733.96,4.23,8074130.435,비수도권,87.90180095,-20.37180095,21.67006583,0.940089481,86.15,12.84899477,-10.05,0.782162354,91.34176072,22.47138741,-15.24176072,0.678274129,76.1,2.725,36.77334636
2021,사립,전북,원광대학교,예체능계열,6.99,95.36,6.62,93.09,7.4732,0.0803,36.74,66.78,69.18,60.96,0.02722063,2024971.953,2.3,7643625,비수도권,87.90180095,7.458199052,21.67006583,0.344170577,98.96666667,14.68573004,-10.96666667,0.746756657,91.34176072,22.47138741,-3.341760722,0.148711811,88,2.27,32.97823454
2021,사립,전북,원광대학교,의학계열,0.26,,,,,,7.32,92.66,92.66,91.6,0.136695906,1224843.681,0.75,9750000,비수도권,,,,,112.55,1.202081528,0.85,0.707106781,91.34176072,22.47138741,22.05823928,0.98161448,113.4,,75.65046988
2021,사립,전북,원광대학교,인문사회계열,7.66,83.32,4.32,91.365,15.7332,0.1722,30.03,55.53,58.5,55.05,0.033305299,1661940.642,2.91,6232333.333,비수도권,87.90180095,-4.581800948,21.67006583,0.211434565,88.18571429,42.02742869,10.31428571,0.245417958,91.34176072,22.47138741,7.158239278,0.318549057,98.5,-8.045,33.41274568
2021,사립,전북,원광대학교,자연과학계열,5.23,85.22,6.88,88.0383,9.1215,0.1036,19.2,63.75,70.84,64,0.052088452,1733691.53,4.47,7873611.111,비수도권,87.90180095,-2.681800948,21.67006583,0.123756013,98.68333333,8.024067962,-8.183333333,1.019848457,91.34176072,22.47138741,-0.841760722,0.037459223,90.5,-2.8183,36.7712473
2021,사립,경북,위덕대학교,공학계열,13.49,92.94,2.01,82.8208,26.0821,0.3149,15.05,56.82,60.01,56.38,0.066455696,2121027.429,1.23,8125000,비수도권,87.90180095,5.038199052,21.67006583,0.232495789,76.35454545,26.58045762,-13.45454545,0.506181859,91.34176072,22.47138741,-28.44176072,1.265687792,62.9,10.1192,26.78890392
2021,사립,경북,위덕대학교,예체능계열,22.07,100,2.6,85.5008,28.4266,0.3325,41.57,88.24,88.24,75,0.024054983,2675321.915,6.67,8565000,비수도권,87.90180095,12.09819905,21.67006583,0.558290831,78.40833333,26.16115991,-1.908333333,0.072945288,91.34176072,22.47138741,-14.84176072,0.660473715,76.5,14.4992,32.98294665
2021,사립,경북,위덕대학교,인문사회계열,12.02,99.42,2.56,88.495,23.6572,0.2673,30.15,60.78,61.43,51.31,0.033166458,2143845.001,1.26,6517307.692,비수도권,87.90180095,11.51819905,21.67006583,0.531525799,94.28461538,30.48020795,-7.784615385,0.255399025,91.34176072,22.47138741,-4.841760722,0.215463364,86.5,10.925,28.35093021
2021,사립,경북,위덕대학교,자연과학계열,7.69,98.01,4.53,83.0667,30.6985,0.3696,26.94,70.26,70.76,68.32,0.03712036,1831788.538,0,8097600,비수도권,87.90180095,10.10819905,21.67006583,0.466459084,82.68333333,33.49599252,-3.383333333,0.101007108,91.34176072,22.47138741,-12.04176072,0.535870817,79.3,14.9433,38.35595569
2021,사립,충북,유원대학교,공학계열,9.9,39.38,3.56,76.4714,25.6315,0.3352,26.39,64.17,64.17,63.64,0.037891269,1643869.465,0,7992200,비수도권,87.90180095,-48.52180095,21.67006583,2.239116454,78.96666667,5.547491926,-6.766666667,1.21977044,91.34176072,22.47138741,-19.14176072,0.851828166,72.2,-37.0914,39.0359462
