기준연도,학교종류,설립구분,지역,상태,학교,계열,학생정원,학생모집정지인원(B),재학생,정원내,정원외,재학생충원율,정원내 재학생 충원율(%){D/(A-B)}X100
2013,대학교,사립,서울,기존,세종대학교,예ㆍ체능계열,1340,16,1574,1452,122,118.9,109.7
2013,대학교,사립,서울,기존,세종대학교,공학계열,4307,2,5259,4652,607,122.2,108.1
2013,대학교,사립,서울,기존,세종대학교,인문ㆍ사회계열,2710,8,3458,2952,506,128,109.3
2013,대학교,사립,전남,기존,세한대학교,공학계열,220,0,134,124,10,60.9,56.4
2013,대학교,사립,전남,기존,세한대학교,자연과학계열,830,0,843,739,104,101.6,89
2013,대학교,사립,전남,기존,세한대학교,예ㆍ체능계열,1910,0,1751,1705,46,91.7,89.3
2013,대학교,사립,전남,기존,세한대학교,인문ㆍ사회계열,1640,0,1766,1555,211,107.7,94.8
2013,대학교,사립,광주,기존,송원대학교,자연과학계열,470,0,410,367,43,87.2,78.1
2013,대학교,사립,광주,기존,송원대학교,예ㆍ체능계열,140,0,117,112,5,83.6,80
2013,대학교,사립,광주,기존,송원대학교,공학계열,370,0,252,241,11,68.1,65.1
2013,대학교,사립,광주,기존,송원대학교,인문ㆍ사회계열,620,0,535,511,24,86.3,82.4
2013,대학교,사립,경기,기존,수원가톨릭대학교,인문ㆍ사회계열,360,0,167,164,3,46.4,45.6
2013,대학교,사립,경기,기존,수원대학교,인문ㆍ사회계열,3266,0,3620,2990,630,110.8,91.5
2013,대학교,사립,경기,기존,수원대학교,예ㆍ체능계열,2470,0,2402,2345,57,97.2,94.9
2013,대학교,사립,경기,기존,수원대학교,자연과학계열,1566,0,1622,1468,154,103.6,93.7
2013,대학교,사립,경기,기존,수원대학교,공학계열,3165,0,3604,3260,344,113.9,103
2013,대학교,사립,서울,기존,숙명여자대학교,자연과학계열,2002,0,2181,1924,257,108.9,96.1
2013,대학교,사립,서울,기존,숙명여자대학교,예ㆍ체능계열,1520,0,1624,1581,43,106.8,104
2013,대학교,사립,서울,기존,숙명여자대학교,인문ㆍ사회계열,5590,0,7077,6033,1044,126.6,107.9
2013,각종학교(대학),사립,충북,기존,순복음총회신학교,인문ㆍ사회계열,390,0,266,266,0,68.2,68.2
2013,각종학교(대학),사립,충북,기존,순복음총회신학교,예ㆍ체능계열,10,0,10,10,0,100,100
2013,대학교,사립,충남,기존,순천향대학교,의학계열,372,0,371,354,17,99.7,95.2
2013,대학교,사립,충남,기존,순천향대학교,자연과학계열,2389,0,2408,2197,211,100.8,92
2013,대학교,사립,충남,기존,순천향대학교,공학계열,2620,0,2836,2586,250,108.2,98.7
2013,대학교,사립,충남,기존,순천향대학교,예ㆍ체능계열,1040,0,1046,1008,38,100.6,96.9
2013,대학교,사립,충남,기존,순천향대학교,인문ㆍ사회계열,3965,0,4747,4177,570,119.7,105.3
2013,대학교,사립,서울,기존,숭실대학교,예ㆍ체능계열,180,0,167,153,14,92.8,85
2013,대학교,사립,서울,기존,숭실대학교,공학계열,4722,0,5832,5119,713,123.5,108.4
2013,대학교,사립,서울,기존,숭실대학교,인문ㆍ사회계열,4888,0,7015,5783,1232,143.5,118.3
2013,대학교,사립,서울,기존,숭실대학교,자연과학계열,940,0,1007,919,88,107.1,97.8
2013,대학교,사립,경북,기존,신경주대학교,자연과학계열,820,57,477,459,18,62.5,60.2
2013,대학교,사립,경북,기존,신경주대학교,공학계열,345,5,135,131,4,39.7,38.5
2013,대학교,사립,경북,기존,신경주대학교,인문ㆍ사회계열,3885,497,2285,2163,122,67.4,63.8
2013,대학교,사립,경북,기존,신경주대학교,예ㆍ체능계열,593,10,266,258,8,45.6,44.3
2013,대학교,사립,부산,기존,신라대학교,공학계열,1443,0,1337,1222,115,92.7,84.7
2013,대학교,사립,부산,기존,신라대학교,자연과학계열,2028,0,1989,1839,150,98.1,90.7
2013,대학교,사립,부산,기존,신라대학교,예ㆍ체능계열,1095,0,1016,977,39,92.8,89.2
2013,대학교,사립,부산,기존,신라대학교,인문ㆍ사회계열,5194,0,5698,5031,667,109.7,96.9
2013,대학교,사립,경기,기존,아신대학교,인문ㆍ사회계열,840,0,717,682,35,85.4,81.2
2013,대학교,사립,경기,기존,아주대학교,의학계열,80,0,93,86,7,116.3,107.5
2013,대학교,사립,경기,기존,아주대학교,자연과학계열,1137,0,1293,1042,251,113.7,91.6
2013,대학교,사립,경기,기존,아주대학교,인문ㆍ사회계열,2629,0,3490,3109,381,132.8,118.3
2013,대학교,사립,경기,기존,아주대학교,공학계열,4075,0,5295,4811,484,129.9,118.1
2013,대학교,사립,경기,기존,안양대학교,공학계열,1470,0,1381,1275,106,93.9,86.7
2013,대학교,사립,경기,기존,안양대학교,자연과학계열,360,0,361,338,23,100.3,93.9
2013,대학교,사립,경기,기존,안양대학교,인문ㆍ사회계열,2276,0,2474,2242,232,108.7,98.5
2013,대학교,사립,경기,기존,안양대학교,예ㆍ체능계열,362,0,541,520,21,149.4,143.6
2013,대학교,사립,인천,기존,안양대학교 _제2캠퍼스,인문ㆍ사회계열,280,0,272,244,28,97.1,87.1
2013,대학교,사립,인천,기존,안양대학교 _제2캠퍼스,공학계열,280,0,245,239,6,87.5,85.4
2013,대학교,사립,서울,기존,연세대학교,공학계열,3706,0,4522,3978,544,122,107.3
2013,대학교,사립,서울,기존,연세대학교,자연과학계열,2309,0,3272,2607,665,141.7,112.9
2013,대학교,사립,서울,기존,연세대학교,인문ㆍ사회계열,6599,0,9981,8273,1708,151.3,125.4
2013,대학교,사립,서울,기존,연세대학교,의학계열,374,0,441,358,83,117.9,95.7
2013,대학교,사립,서울,기존,연세대학교,예ㆍ체능계열,872,0,1010,939,71,115.8,107.7
2013,대학교,사립,강원,기존,연세대학교(미래) _분교,자연과학계열,2614,0,3218,2674,544,123.1,102.3
2013,대학교,사립,강원,기존,연세대학교(미래) _분교,공학계열,932,0,1132,986,146,121.5,105.8
2013,대학교,사립,강원,기존,연세대학교(미래) _분교,인문ㆍ사회계열,2380,0,3223,2776,447,135.4,116.6
2013,대학교,사립,강원,기존,연세대학교(미래) _분교,의학계열,372,0,446,395,51,119.9,106.2
2013,대학교,사립,경북,기존,영남대학교,인문ㆍ사회계열,8521,0,10457,9272,1185,122.7,108.8
2013,대학교,사립,경북,기존,영남대학교,예ㆍ체능계열,2042,0,2140,2042,98,104.8,100
2013,대학교,사립,경북,기존,영남대학교,자연과학계열,3884,0,3964,3648,316,102.1,93.9
2013,대학교,사립,경북,기존,영남대학교,의학계열,152,0,168,156,12,110.5,102.6
2013,대학교,사립,경북,기존,영남대학교,공학계열,5330,0,6764,6056,708,126.9,113.6
2013,대학교,사립,경북,기존,영남신학대학교,인문ㆍ사회계열,560,0,557,540,17,99.5,96.4
2013,대학교,사립,경남,기존,영산대학교,자연과학계열,465,0,517,441,76,111.2,94.8
2013,대학교,사립,경남,기존,영산대학교,인문ㆍ사회계열,2127,0,1836,1559,277,86.3,73.3
2013,대학교,사립,경남,기존,영산대학교,예ㆍ체능계열,450,0,351,344,7,78,76.4
2013,대학교,사립,경남,기존,영산대학교,공학계열,670,0,640,611,29,95.5,91.2
2013,대학교,사립,부산,기존,영산대학교 _제2캠퍼스,인문ㆍ사회계열,1572,0,2206,1987,219,140.3,126.4
2013,대학교,사립,부산,기존,영산대학교 _제2캠퍼스,자연과학계열,540,0,641,576,65,118.7,106.7
2013,대학교,사립,부산,기존,영산대학교 _제2캠퍼스,예ㆍ체능계열,800,0,798,713,85,99.8,89.1
2013,대학교,사립,부산,기존,영산대학교 _제2캠퍼스,공학계열,120,0,95,89,6,79.2,74.2
2013,대학교,사립,전남,기존,영산선학대학교,인문ㆍ사회계열,200,0,40,39,1,20,19.5
2013,대학교,사립,전북,기존,예수대학교,자연과학계열,455,0,501,441,60,110.1,96.9
2013,대학교,사립,전북,기존,예수대학교,인문ㆍ사회계열,93,0,86,84,2,92.5,90.3
2013,대학교,사립,전북,기존,예원예술대학교,예ㆍ체능계열,866,0,893,736,157,103.1,85
2013,대학교,사립,전북,기존,예원예술대학교,인문ㆍ사회계열,130,0,105,89,16,80.8,68.5
2013,대학교,사립,경기,기존,용인대학교,인문ㆍ사회계열,1576,0,1772,1540,232,112.4,97.7
2013,대학교,사립,경기,기존,용인대학교,자연과학계열,1036,0,1150,1040,110,111,100.4
2013,대학교,사립,경기,기존,용인대학교,예ㆍ체능계열,3268,0,3567,3305,262,109.1,101.1
2013,대학교,사립,전북,기존,우석대학교,의학계열,120,0,151,117,34,125.8,97.5
2013,대학교,사립,전북,기존,우석대학교,공학계열,960,0,867,807,60,90.3,84.1
2013,대학교,사립,전북,기존,우석대학교,인문ㆍ사회계열,2955,0,3147,2819,328,106.5,95.4
2013,대학교,사립,전북,기존,우석대학교,예ㆍ체능계열,1420,0,1296,1253,43,91.3,88.2
2013,대학교,사립,전북,기존,우석대학교,자연과학계열,2405,0,2398,2153,245,99.7,89.5
2013,대학교,사립,대전,기존,우송대학교,자연과학계열,1382,0,1339,1272,67,96.9,92
2013,대학교,사립,대전,기존,우송대학교,인문ㆍ사회계열,4052,0,4413,3671,742,108.9,90.6
2013,대학교,사립,대전,기존,우송대학교,예ㆍ체능계열,805,0,780,668,112,96.9,83
2013,대학교,사립,대전,기존,우송대학교,공학계열,2510,0,2200,1970,230,87.6,78.5
2013,대학교,특별법법인,울산,기존,울산과학기술원,공학계열,2450,0,2158,2084,74,88.1,85.1
2013,대학교,특별법법인,울산,기존,울산과학기술원,인문ㆍ사회계열,550,0,359,347,12,65.3,63.1
2013,대학교,사립,울산,기존,울산대학교,자연과학계열,2100,0,2339,2159,180,111.4,102.8
2013,대학교,사립,울산,기존,울산대학교,인문ㆍ사회계열,4042,0,4952,4513,439,122.5,111.7
2013,대학교,사립,울산,기존,울산대학교,의학계열,160,0,155,155,0,96.9,96.9
2013,대학교,사립,울산,기존,울산대학교,예ㆍ체능계열,1330,0,1310,1292,18,98.5,97.1
2013,대학교,사립,울산,기존,울산대학교,공학계열,4060,0,5281,4778,503,130.1,117.7
2013,대학교,사립,전북,기존,원광대학교,예ㆍ체능계열,1964,0,1735,1670,65,88.3,85
2013,대학교,사립,전북,기존,원광대학교,인문ㆍ사회계열,7055,0,7486,6917,569,106.1,98
2013,대학교,사립,전북,기존,원광대학교,자연과학계열,3836,0,3847,3562,285,100.3,92.9
2013,대학교,사립,전북,기존,원광대학교,공학계열,2506,0,2662,2416,246,106.2,96.4
2013,대학교,사립,전북,기존,원광대학교,의학계열,984,0,1037,951,86,105.4,96.6
2013,대학교,사립,경북,기존,위덕대학교,인문ㆍ사회계열,1456,0,1456,1357,99,100,93.2
2013,대학교,사립,경북,기존,위덕대학교,공학계열,897,0,737,719,18,82.2,80.2
2013,대학교,사립,경북,기존,위덕대학교,예ㆍ체능계열,317,0,273,265,8,86.1,83.6
2013,대학교,사립,경북,기존,위덕대학교,자연과학계열,865,0,748,706,42,86.5,81.6
2013,대학교,사립,충북,기존,유원대학교,자연과학계열,1045,0,1079,982,97,103.3,94
2013,대학교,사립,충북,기존,유원대학교,인문ㆍ사회계열,1520,0,1348,1301,47,88.7,85.6
2013,대학교,사립,충북,기존,유원대학교,예ㆍ체능계열,560,0,401,384,17,71.6,68.6
2013,대학교,사립,충북,기존,유원대학교,공학계열,1195,0,974,953,21,81.5,79.7
2013,대학교,사립,대전,기존,을지대학교,의학계열,160,0,194,172,22,121.3,107.5
2013,대학교,사립,대전,기존,을지대학교,인문ㆍ사회계열,40,0,56,54,2,140,135
2013,대학교,사립,대전,기존,을지대학교,자연과학계열,508,0,599,497,102,117.9,97.8
2013,대학교,사립,경기,기존,을지대학교 _제2캠퍼스,자연과학계열,3188,0,3584,3010,574,112.4,94.4
2013,대학교,사립,경기,기존,을지대학교 _제2캠퍼스,인문ㆍ사회계열,800,0,860,718,142,107.5,89.8
2013,대학교,사립,서울,기존,이화여자대학교,공학계열,1075,0,1217,1124,93,113.2,104.6
2013,대학교,사립,서울,기존,이화여자대학교,예ㆍ체능계열,2576,0,3062,2852,210,118.9,110.7
2013,대학교,사립,서울,기존,이화여자대학교,자연과학계열,2765,0,3122,2802,320,112.9,101.3
2013,대학교,사립,서울,기존,이화여자대학교,인문ㆍ사회계열,6020,0,8682,7505,1177,144.2,124.7
2013,대학교,사립,경남,기존,인제대학교,공학계열,1974,0,2018,1871,147,102.2,94.8
2013,대학교,사립,경남,기존,인제대학교,인문ㆍ사회계열,3627,0,3835,3586,249,105.7,98.9
2013,대학교,사립,경남,기존,인제대학교,예ㆍ체능계열,912,0,857,815,42,94,89.4
2013,대학교,사립,경남,기존,인제대학교,자연과학계열,2573,0,2801,2502,299,108.9,97.2
2013,대학교,사립,부산,기존,인제대학교 _제2캠퍼스,자연과학계열,320,0,488,310,178,152.5,96.9
2013,대학교,사립,부산,기존,인제대학교 _제2캠퍼스,의학계열,372,0,391,373,18,105.1,100.3
2013,대학교,사립,인천,기존,인천가톨릭대학교,인문ㆍ사회계열,130,0,100,98,2,76.9,75.4
2013,대학교,사립,인천,기존,인천가톨릭대학교 _제2캠퍼스,예ㆍ체능계열,670,0,708,633,75,105.7,94.5
2013,대학교,국립대법인,인천,기존,인천대학교,예ㆍ체능계열,1044,0,1382,873,509,132.4,83.6
2013,대학교,국립대법인,인천,기존,인천대학교,인문ㆍ사회계열,4132,0,5453,3908,1545,132,94.6
2013,대학교,국립대법인,인천,기존,인천대학교,공학계열,4330,0,6484,3835,2649,149.7,88.6
2013,대학교,국립대법인,인천,기존,인천대학교,자연과학계열,1214,0,1300,1183,117,107.1,97.4
2013,대학교,사립,인천,기존,인하대학교,공학계열,5913,0,8073,6936,1137,136.5,117.3
2013,대학교,사립,인천,기존,인하대학교,자연과학계열,1400,0,1581,1389,192,112.9,99.2
2013,대학교,사립,인천,기존,인하대학교,예ㆍ체능계열,560,0,560,548,12,100,97.9
2013,대학교,사립,인천,기존,인하대학교,인문ㆍ사회계열,6287,0,8409,7250,1159,133.8,115.3
2013,대학교,사립,서울,기존,장로회신학대학교,인문ㆍ사회계열,400,0,453,402,51,113.3,100.5
2013,대학교,사립,서울,기존,장로회신학대학교,예ㆍ체능계열,200,0,210,193,17,105,96.5
2013,대학교,국립,광주,기존,전남대학교,인문ㆍ사회계열,4555,0,6432,5719,713,141.2,125.6
2013,대학교,국립,광주,기존,전남대학교,예ㆍ체능계열,912,0,972,949,23,106.6,104.1
2013,대학교,국립,광주,기존,전남대학교,의학계열,448,0,495,456,39,110.5,101.8
2013,대학교,국립,광주,기존,전남대학교,공학계열,3326,0,4055,3856,199,121.9,115.9
2013,대학교,국립,광주,기존,전남대학교,자연과학계열,4883,0,5424,4990,434,111.1,102.2
2013,대학교,국립,전남,기존,전남대학교 _제2캠퍼스,인문ㆍ사회계열,932,0,900,863,37,96.6,92.6
2013,대학교,국립,전남,기존,전남대학교 _제2캠퍼스,예ㆍ체능계열,104,0,92,87,5,88.5,83.7
2013,대학교,국립,전남,기존,전남대학교 _제2캠퍼스,공학계열,1285,0,1126,1058,68,87.6,82.3
2013,대학교,국립,전남,기존,전남대학교 _제2캠퍼스,자연과학계열,1262,0,1211,1119,92,96,88.7
2013,대학교,국립,전북,기존,전북대학교,공학계열,5427,0,6184,5718,466,113.9,105.4
2013,대학교,국립,전북,기존,전북대학교,의학계열,200,0,208,183,25,104,91.5
2013,대학교,국립,전북,기존,전북대학교,예ㆍ체능계열,764,0,767,743,24,100.4,97.3
2013,대학교,국립,전북,기존,전북대학교,자연과학계열,5066,0,5389,4932,457,106.4,97.4
2013,대학교,국립,전북,기존,전북대학교,인문ㆍ사회계열,5166,0,6361,5715,646,123.1,110.6
2013,교육대학,국립,전북,기존,전주교육대학교,자연과학계열,406,0,449,399,50,110.6,98.3
2013,교육대학,국립,전북,기존,전주교육대학교,예ㆍ체능계열,310,0,339,312,27,109.4,100.6
2013,교육대학,국립,전북,기존,전주교육대학교,인문ㆍ사회계열,533,0,562,532,30,105.4,99.8
2013,대학교,사립,전북,기존,전주대학교,인문ㆍ사회계열,5440,0,6281,5594,687,115.5,102.8
2013,대학교,사립,전북,기존,전주대학교,공학계열,2292,0,1988,1826,162,86.7,79.7
2013,대학교,사립,전북,기존,전주대학교,예ㆍ체능계열,1666,0,1457,1430,27,87.5,85.8
2013,대학교,사립,전북,기존,전주대학교,자연과학계열,1890,0,1983,1797,186,104.9,95.1
2013,기술대학,사립,서울,기존,정석대학,인문ㆍ사회계열,50,0,45,45,0,90,90
2013,기술대학,사립,서울,기존,정석대학,공학계열,150,0,108,108,0,72,72
2013,대학교,사립,제주,기존,제주국제대학교,예ㆍ체능계열,300,0,199,186,13,66.3,62
2013,대학교,사립,제주,기존,제주국제대학교,공학계열,460,0,151,143,8,32.8,31.1
2013,대학교,사립,제주,기존,제주국제대학교,자연과학계열,120,0,13,13,0,10.8,10.8
2013,대학교,사립,제주,기존,제주국제대학교,인문ㆍ사회계열,720,0,345,313,32,47.9,43.5
2013,대학교,국립,제주,기존,제주대학교,자연과학계열,2683,0,2746,2573,173,102.3,95.9
2013,대학교,국립,제주,기존,제주대학교,공학계열,1795,0,1825,1640,185,101.7,91.4
2013,대학교,국립,제주,기존,제주대학교,예ㆍ체능계열,706,0,709,699,10,100.4,99
