기준연도,학교종류,설립구분,지역,상태,학교,계열,학생정원,학생모집정지인원(B),재학생,정원내,정원외,재학생충원율,정원내 재학생 충원율(%){D/(A-B)}X100,학교_정규화
2020,대학교,사립,경기,기존,대진대학교,자연과학계열,932,0,922,838,84,98.9,89.9,대진대학교
2020,대학교,사립,경기,기존,대진대학교,예ㆍ체능계열,828,0,872,798,74,105.3,96.4,대진대학교
2020,대학교,사립,경기,기존,대진대학교,공학계열,2287,0,2165,2050,115,94.7,89.6,대진대학교
2020,대학교,사립,서울,기존,덕성여자대학교,인문ㆍ사회계열,2724,0,3087,2819,268,113.3,103.5,덕성여자대학교
2020,대학교,사립,서울,기존,덕성여자대학교,자연과학계열,948,0,1023,942,81,107.9,99.4,덕성여자대학교
2020,대학교,사립,서울,기존,덕성여자대학교,예ㆍ체능계열,599,0,681,637,44,113.7,106.3,덕성여자대학교
2020,대학교,사립,서울,기존,덕성여자대학교,공학계열,670,0,715,686,29,106.7,102.4,덕성여자대학교
2020,대학교,사립,서울,기존,동국대학교,인문ㆍ사회계열,5332,0,7626,5718,1908,143.0,107.2,동국대학교
2020,대학교,사립,서울,기존,동국대학교,자연과학계열,1474,0,1560,1434,126,105.8,97.3,동국대학교
2020,대학교,사립,서울,기존,동국대학교,예ㆍ체능계열,840,0,1040,830,210,123.8,98.8,동국대학교
2020,대학교,사립,서울,기존,동국대학교,공학계열,3214,0,3718,3337,381,115.7,103.8,동국대학교
2020,대학교,사립,경북,기존,동국대학교(WISE) _분교,인문ㆍ사회계열,3688,0,4064,3532,532,110.2,95.8,동국대학교(WISE) _분교
2020,대학교,사립,경북,기존,동국대학교(WISE) _분교,자연과학계열,1558,0,1625,1495,130,104.3,96.0,동국대학교(WISE) _분교
2020,대학교,사립,경북,기존,동국대학교(WISE) _분교,예ㆍ체능계열,494,0,498,486,12,100.8,98.4,동국대학교(WISE) _분교
2020,대학교,사립,경북,기존,동국대학교(WISE) _분교,공학계열,1058,0,1134,997,137,107.2,94.2,동국대학교(WISE) _분교
2020,대학교,사립,경북,기존,동국대학교(WISE) _분교,의학계열,337,0,349,307,42,103.6,91.1,동국대학교(WISE) _분교
2020,대학교,사립,서울,기존,동덕여자대학교,인문ㆍ사회계열,2572,33,3075,2583,492,121.1,101.7,동덕여자대학교
2020,대학교,사립,서울,기존,동덕여자대학교,자연과학계열,1244,13,1400,1240,160,113.7,100.7,동덕여자대학교
2020,대학교,사립,서울,기존,동덕여자대학교,예ㆍ체능계열,2372,30,2463,2400,63,105.2,102.5,동덕여자대학교
2020,대학교,사립,부산,기존,동명대학교,인문ㆍ사회계열,2605,0,3032,2544,488,116.4,97.7,동명대학교
2020,대학교,사립,부산,기존,동명대학교,자연과학계열,567,0,639,554,85,112.7,97.7,동명대학교
2020,대학교,사립,부산,기존,동명대학교,예ㆍ체능계열,590,0,704,660,44,119.3,111.9,동명대학교
2020,대학교,사립,부산,기존,동명대학교,공학계열,3510,0,3460,3199,261,98.6,91.1,동명대학교
2020,대학교,사립,부산,기존,동서대학교,인문ㆍ사회계열,3910,0,4412,3971,441,112.8,101.6,동서대학교
2020,대학교,사립,부산,기존,동서대학교,자연과학계열,1045,0,1186,1047,139,113.5,100.2,동서대학교
2020,대학교,사립,부산,기존,동서대학교,예ㆍ체능계열,1840,0,1911,1785,126,103.9,97.0,동서대학교
2020,대학교,사립,부산,기존,동서대학교,공학계열,2925,0,2858,2680,178,97.7,91.6,동서대학교
2020,대학교,사립,전남,기존,동신대학교,인문ㆍ사회계열,1872,0,2102,1771,331,112.3,94.6,동신대학교
2020,대학교,사립,전남,기존,동신대학교,자연과학계열,2060,0,2126,1935,191,103.2,93.9,동신대학교
2020,대학교,사립,전남,기존,동신대학교,예ㆍ체능계열,420,0,439,398,41,104.5,94.8,동신대학교
2020,대학교,사립,전남,기존,동신대학교,공학계열,1760,0,1444,1388,56,82.0,78.9,동신대학교
2020,대학교,사립,전남,기존,동신대학교,의학계열,160,0,194,157,37,121.3,98.1,동신대학교
2020,대학교,사립,부산,기존,동아대학교,인문ㆍ사회계열,6700,0,8035,7224,811,119.9,107.8,동아대학교
2020,대학교,사립,부산,기존,동아대학교,자연과학계열,2888,0,2774,2619,155,96.1,90.7,동아대학교
2020,대학교,사립,부산,기존,동아대학교,예ㆍ체능계열,1786,0,1917,1857,60,107.3,104.0,동아대학교
2020,대학교,사립,부산,기존,동아대학교,공학계열,4810,0,5423,4869,554,112.7,101.2,동아대학교
2020,대학교,사립,부산,기존,동아대학교,의학계열,196,0,193,192,1,98.5,98.0,동아대학교
2020,대학교,사립,경북,기존,동양대학교,인문ㆍ사회계열,1397,0,1329,1269,60,95.1,90.8,동양대학교
2020,대학교,사립,경북,기존,동양대학교,자연과학계열,240,0,301,245,56,125.4,102.1,동양대학교
2020,대학교,사립,경북,기존,동양대학교,예ㆍ체능계열,844,0,801,735,66,94.9,87.1,동양대학교
2020,대학교,사립,경북,기존,동양대학교,공학계열,1663,0,1564,1520,44,94.0,91.4,동양대학교
2020,대학교,사립,부산,기존,동의대학교,인문ㆍ사회계열,4935,0,5772,5066,706,117.0,102.7,동의대학교
2020,대학교,사립,부산,기존,동의대학교,자연과학계열,1750,0,1817,1731,86,103.8,98.9,동의대학교
2020,대학교,사립,부산,기존,동의대학교,예ㆍ체능계열,1260,0,1265,1234,31,100.4,97.9,동의대학교
2020,대학교,사립,부산,기존,동의대학교,공학계열,6375,0,5784,5411,373,90.7,84.9,동의대학교
2020,대학교,사립,부산,기존,동의대학교,의학계열,200,0,187,187,0,93.5,93.5,동의대학교
2020,대학교,사립,경기,기존,루터대학교,인문ㆍ사회계열,355,0,369,361,8,103.9,101.7,루터대학교
2020,대학교,사립,경기,기존,명지대학교,자연과학계열,720,0,740,694,46,102.8,96.4,명지대학교
2020,대학교,사립,경기,기존,명지대학교,예ㆍ체능계열,1293,0,1346,1309,37,104.1,101.2,명지대학교
2020,대학교,사립,경기,기존,명지대학교,공학계열,3669,0,3958,3645,313,107.9,99.3,명지대학교
2020,대학교,사립,서울,기존,명지대학교 _제2캠퍼스,인문ㆍ사회계열,4652,0,6856,4849,2007,147.4,104.2,명지대학교 _제2캠퍼스
2020,대학교,사립,서울,기존,명지대학교 _제2캠퍼스,공학계열,400,0,345,334,11,86.3,83.5,명지대학교 _제2캠퍼스
2020,대학교,사립,대전,기존,목원대학교,인문ㆍ사회계열,3232,0,3313,3063,250,102.5,94.8,목원대학교
2020,대학교,사립,대전,기존,목원대학교,자연과학계열,943,0,925,872,53,98.1,92.5,목원대학교
2020,대학교,사립,대전,기존,목원대학교,예ㆍ체능계열,2060,0,2114,2050,64,102.6,99.5,목원대학교
2020,대학교,사립,대전,기존,목원대학교,공학계열,1264,0,1242,1150,92,98.3,91.0,목원대학교
2020,대학교,사립,전남,기존,목포가톨릭대학교,인문ㆍ사회계열,136,0,126,126,0,92.6,92.6,목포가톨릭대학교
2020,대학교,사립,전남,기존,목포가톨릭대학교,자연과학계열,354,0,383,354,29,108.2,100.0,목포가톨릭대학교
2020,대학교,사립,대전,기존,배재대학교,인문ㆍ사회계열,3833,0,3935,3694,241,102.7,96.4,배재대학교
2020,대학교,사립,대전,기존,배재대학교,자연과학계열,1591,0,1617,1511,106,101.6,95.0,배재대학교
2020,대학교,사립,대전,기존,배재대학교,예ㆍ체능계열,832,0,839,818,21,100.8,98.3,배재대학교
2020,대학교,사립,대전,기존,배재대학교,공학계열,1964,0,2007,1875,132,102.2,95.5,배재대학교
2020,대학교,사립,충남,기존,백석대학교,인문ㆍ사회계열,5665,0,6155,5616,539,108.6,99.1,백석대학교
2020,대학교,사립,충남,기존,백석대학교,자연과학계열,2795,0,3001,2636,365,107.4,94.3,백석대학교
2020,대학교,사립,충남,기존,백석대학교,예ㆍ체능계열,2700,0,2672,2527,145,99.0,93.6,백석대학교
2020,대학교,사립,부산,기존,부산가톨릭대학교,인문ㆍ사회계열,894,0,888,857,31,99.3,95.9,부산가톨릭대학교
2020,대학교,사립,부산,기존,부산가톨릭대학교,자연과학계열,2370,0,2683,2375,308,113.2,100.2,부산가톨릭대학교
2020,대학교,사립,부산,기존,부산가톨릭대학교,공학계열,400,0,377,375,2,94.3,93.8,부산가톨릭대학교
2020,교육대학,국립,부산,기존,부산교육대학교,인문ㆍ사회계열,1424,0,694,639,55,48.7,44.9,부산교육대학교
2020,대학교,국립,부산,기존,부산대학교,인문ㆍ사회계열,5328,0,6756,6005,751,126.8,112.7,부산대학교
2020,대학교,국립,부산,기존,부산대학교,자연과학계열,4218,0,4652,4256,396,110.3,100.9,부산대학교
2020,대학교,국립,부산,기존,부산대학교,예ㆍ체능계열,1260,0,1526,1376,150,121.1,109.2,부산대학교
2020,대학교,국립,부산,기존,부산대학교,공학계열,5948,0,7080,6363,717,119.0,107.0,부산대학교
2020,대학교,국립,부산,기존,부산대학교,의학계열,500,0,488,488,0,97.6,97.6,부산대학교
2020,대학교,사립,부산,기존,부산외국어대학교,인문ㆍ사회계열,6216,0,7091,6318,773,114.1,101.6,부산외국어대학교
2020,대학교,사립,부산,기존,부산외국어대학교,예ㆍ체능계열,240,0,253,222,31,105.4,92.5,부산외국어대학교
2020,대학교,사립,부산,기존,부산외국어대학교,공학계열,870,0,744,713,31,85.5,82.0,부산외국어대학교
2020,대학교,사립,경남,기존,부산장신대학교,인문ㆍ사회계열,253,0,221,215,6,87.4,85.0,부산장신대학교
2020,대학교,사립,서울,기존,삼육대학교,인문ㆍ사회계열,1694,0,2057,1806,251,121.4,106.6,삼육대학교
2020,대학교,사립,서울,기존,삼육대학교,자연과학계열,1676,0,1936,1706,230,115.5,101.8,삼육대학교
2020,대학교,사립,서울,기존,삼육대학교,예ㆍ체능계열,678,0,787,731,56,116.1,107.8,삼육대학교
2020,대학교,사립,서울,기존,삼육대학교,공학계열,632,0,737,672,65,116.6,106.3,삼육대학교
2020,대학교,사립,서울,기존,상명대학교,인문ㆍ사회계열,2552,0,3610,2579,1031,141.5,101.1,상명대학교
2020,대학교,사립,서울,기존,상명대학교,자연과학계열,881,0,1229,979,250,139.5,111.1,상명대학교
2020,대학교,사립,서울,기존,상명대학교,예ㆍ체능계열,751,0,819,777,42,109.1,103.5,상명대학교
2020,대학교,사립,서울,기존,상명대학교,공학계열,1024,0,886,787,99,86.5,76.9,상명대학교
2020,대학교,사립,강원,기존,상지대학교,인문ㆍ사회계열,3228,0,2959,2764,195,91.7,85.6,상지대학교
2020,대학교,사립,강원,기존,상지대학교,자연과학계열,2026,0,1917,1836,81,94.6,90.6,상지대학교
2020,대학교,사립,강원,기존,상지대학교,예ㆍ체능계열,985,0,886,848,38,89.9,86.1,상지대학교
2020,대학교,사립,강원,기존,상지대학교,공학계열,1017,0,895,841,54,88.0,82.7,상지대학교
2020,대학교,사립,강원,기존,상지대학교,의학계열,240,0,216,216,0,90.0,90.0,상지대학교
2020,대학교,사립,서울,기존,서강대학교,인문ㆍ사회계열,3848,0,5526,4020,1506,143.6,104.5,서강대학교
2020,대학교,사립,서울,기존,서강대학교,자연과학계열,840,0,880,808,72,104.8,96.2,서강대학교
2020,대학교,사립,서울,기존,서강대학교,공학계열,1608,0,1869,1654,215,116.2,102.9,서강대학교
2020,대학교,사립,서울,기존,서경대학교,인문ㆍ사회계열,1538,0,2006,1704,302,130.4,110.8,서경대학교
2020,대학교,사립,서울,기존,서경대학교,자연과학계열,320,0,336,302,34,105.0,94.4,서경대학교
2020,대학교,사립,서울,기존,서경대학교,예ㆍ체능계열,1716,0,2186,1600,586,127.4,93.2,서경대학교
2020,대학교,사립,서울,기존,서경대학교,공학계열,1600,0,1657,1497,160,103.6,93.6,서경대학교
2020,교육대학,국립,서울,기존,서울교육대학교,인문ㆍ사회계열,1420,0,1553,1404,149,109.4,98.9,서울교육대학교
2020,대학교,사립,서울,기존,서울기독대학교,인문ㆍ사회계열,352,0,320,308,12,90.9,87.5,서울기독대학교
2020,대학교,사립,서울,기존,서울기독대학교,예ㆍ체능계열,205,0,181,181,0,88.3,88.3,서울기독대학교
2020,대학교,국립대법인,서울,기존,서울대학교,인문ㆍ사회계열,4612,0,6519,5917,602,141.3,128.3,서울대학교
2020,대학교,국립대법인,서울,기존,서울대학교,자연과학계열,3550,0,4093,3688,405,115.3,103.9,서울대학교
2020,대학교,국립대법인,서울,기존,서울대학교,예ㆍ체능계열,1140,0,1440,1337,103,126.3,117.3,서울대학교
2020,대학교,국립대법인,서울,기존,서울대학교,공학계열,3120,0,3758,3437,321,120.4,110.2,서울대학교
2020,대학교,국립대법인,서울,기존,서울대학교,의학계열,700,0,798,691,107,114.0,98.7,서울대학교
2020,대학교,공립,서울,기존,서울시립대학교,인문ㆍ사회계열,3094,0,4335,3860,475,140.1,124.8,서울시립대학교
2020,대학교,공립,서울,기존,서울시립대학교,자연과학계열,656,0,793,729,64,120.9,111.1,서울시립대학교
2020,대학교,공립,서울,기존,서울시립대학교,예ㆍ체능계열,528,0,644,626,18,122.0,118.6,서울시립대학교
2020,대학교,공립,서울,기존,서울시립대학교,공학계열,2510,0,3256,2901,355,129.7,115.6,서울시립대학교
2020,대학교,사립,경기,기존,서울신학대학교,인문ㆍ사회계열,1661,0,1843,1697,146,111.0,102.2,서울신학대학교
2020,대학교,사립,경기,기존,서울신학대학교,예ㆍ체능계열,385,0,375,369,6,97.4,95.8,서울신학대학교
2020,대학교,사립,서울,기존,서울여자대학교,인문ㆍ사회계열,3528,0,3971,3567,404,112.6,101.1,서울여자대학교
2020,대학교,사립,서울,기존,서울여자대학교,자연과학계열,2120,0,2405,2215,190,113.4,104.5,서울여자대학교
2020,대학교,사립,서울,기존,서울여자대학교,예ㆍ체능계열,720,0,765,743,22,106.3,103.2,서울여자대학교
2020,대학교,사립,경기,기존,서울장신대학교,인문ㆍ사회계열,350,0,384,361,23,109.7,103.1,서울장신대학교
2020,대학교,사립,경기,기존,서울장신대학교,예ㆍ체능계열,111,0,92,90,2,82.9,81.1,서울장신대학교
2020,대학교,사립,서울,기존,서울한영대학교,인문ㆍ사회계열,640,0,628,570,58,98.1,89.1,서울한영대학교
2020,대학교,사립,서울,기존,서울한영대학교,예ㆍ체능계열,80,0,67,67,0,83.8,83.8,서울한영대학교
2020,대학교,사립,충북,기존,서원대학교,인문ㆍ사회계열,2919,0,3277,2865,412,112.3,98.2,서원대학교
2020,대학교,사립,충북,기존,서원대학교,자연과학계열,1120,0,1183,1126,57,105.6,100.5,서원대학교
2020,대학교,사립,충북,기존,서원대학교,예ㆍ체능계열,794,0,790,733,57,99.5,92.3,서원대학교
2020,대학교,사립,충북,기존,서원대학교,공학계열,1655,0,1610,1572,38,97.3,95.0,서원대학교
2020,대학교,사립,충남,기존,선문대학교,인문ㆍ사회계열,3104,0,4283,3375,908,138.0,108.7,선문대학교
2020,대학교,사립,충남,기존,선문대학교,자연과학계열,1028,0,1201,984,217,116.8,95.7,선문대학교
2020,대학교,사립,충남,기존,선문대학교,예ㆍ체능계열,460,0,501,441,60,108.9,95.9,선문대학교
2020,대학교,사립,충남,기존,선문대학교,공학계열,3647,0,3267,3044,223,89.6,83.5,선문대학교
2020,대학교,사립,경기,기존,성결대학교,인문ㆍ사회계열,2920,0,3207,2964,243,109.8,101.5,성결대학교
2020,대학교,사립,경기,기존,성결대학교,예ㆍ체능계열,772,0,912,845,67,118.1,109.5,성결대학교
2020,대학교,사립,경기,기존,성결대학교,공학계열,1220,0,1299,1210,89,106.5,99.2,성결대학교
2020,대학교,사립,서울,기존,성공회대학교,인문ㆍ사회계열,1415,0,1494,1394,100,105.6,98.5,성공회대학교
2020,대학교,사립,서울,기존,성공회대학교,공학계열,593,0,618,596,22,104.2,100.5,성공회대학교
