기준연도,학교명,대학자체대계열,재적학생,중도탈락학생,중도탈락비율(%),학교명_정규화
2023.0,건국대학교,공학계열,9350.0,277,2.96,건국대학교
2023.0,건국대학교,예체능계열,1887.0,28,1.48,건국대학교
2023.0,건국대학교,인문사회계열,7352.0,220,2.99,건국대학교
2023.0,건국대학교,자연과학계열,3798.0,115,3.03,건국대학교
2023.0,건국대학교(글로컬) _분교,공학계열,2306.0,94,4.08,건국대학교(글로컬) _분교
2023.0,건국대학교(글로컬) _분교,예체능계열,1993.0,40,2.01,건국대학교(글로컬) _분교
2023.0,건국대학교(글로컬) _분교,인문사회계열,2281.0,111,4.87,건국대학교(글로컬) _분교
2023.0,건국대학교(글로컬) _분교,자연과학계열,2373.0,95,4.0,건국대학교(글로컬) _분교
2023.0,건양대학교,인문사회계열,2249.0,135,6.0,건양대학교
2023.0,건양대학교,자연과학계열,263.0,40,15.21,건양대학교
2023.0,건양대학교 _제2캠퍼스,공학계열,1057.0,65,6.15,건양대학교 _제2캠퍼스
2023.0,건양대학교 _제2캠퍼스,자연과학계열,2465.0,67,2.72,건양대학교 _제2캠퍼스
2023.0,경기대학교,공학계열,7048.0,273,3.87,경기대학교
2023.0,경기대학교,예체능계열,1963.0,84,4.28,경기대학교
2023.0,경기대학교,인문사회계열,6321.0,236,3.73,경기대학교
2023.0,경기대학교 _제2캠퍼스,인문사회계열,2602.0,103,3.96,경기대학교 _제2캠퍼스
2023.0,경남과학기술대학교,공학계열,1983.0,104,5.24,경상국립대학교
2023.0,경남과학기술대학교,인문사회계열,1062.0,67,6.31,경상국립대학교
2023.0,경남과학기술대학교,자연과학계열,963.0,49,5.09,경상국립대학교
2023.0,경남대학교,공학계열,4375.0,363,8.3,경남대학교
2023.0,경남대학교,인문사회계열,4857.0,412,8.48,경남대학교
2023.0,경남대학교,자연과학계열,3872.0,171,4.42,경남대학교
2023.0,경동대학교,공학계열,70.0,5,7.14,경동대학교
2023.0,경동대학교,인문사회계열,715.0,51,7.13,경동대학교
2023.0,경동대학교,자연과학계열,47.0,15,31.91,경동대학교
2023.0,경북대학교,공학계열,10537.0,448,4.25,경북대학교
2023.0,경북대학교,예체능계열,681.0,17,2.5,경북대학교
2023.0,경북대학교,인문사회계열,7106.0,209,2.94,경북대학교
2023.0,경북대학교,자연과학계열,10305.0,415,4.03,경북대학교
2023.0,경상국립대학교,공학계열,6496.0,387,5.96,경상국립대학교
2023.0,경상국립대학교,예체능계열,58.0,2,3.45,경상국립대학교
2023.0,경상국립대학교,인문사회계열,5574.0,282,5.06,경상국립대학교
2023.0,경상국립대학교,자연과학계열,7778.0,386,4.96,경상국립대학교
2023.0,경성대학교,공학계열,3755.0,234,6.23,경성대학교
2023.0,경성대학교,예체능계열,3092.0,210,6.79,경성대학교
2023.0,경성대학교,인문사회계열,7564.0,460,6.08,경성대학교
2023.0,경성대학교,자연과학계열,1608.0,45,2.8,경성대학교
2023.0,경인교육대학교,예체능계열,281.0,20,7.12,경인교육대학교
2023.0,경인교육대학교,인문사회계열,653.0,35,5.36,경인교육대학교
2023.0,경인교육대학교,자연과학계열,349.0,31,8.88,경인교육대학교
2023.0,경일대학교,공학계열,3424.0,304,8.88,경일대학교
2023.0,경일대학교,예체능계열,4742.0,304,6.41,경일대학교
2023.0,경일대학교,인문사회계열,54.0,3,5.56,경일대학교
2023.0,경희대학교,공학계열,6434.0,261,4.06,경희대학교
2023.0,경희대학교,예체능계열,5434.0,141,2.59,경희대학교
2023.0,경희대학교,인문사회계열,13758.0,429,3.12,경희대학교
2023.0,경희대학교,자연과학계열,7661.0,264,3.45,경희대학교
2023.0,계명대학교,공학계열,6360.0,296,4.65,계명대학교
2023.0,계명대학교,예체능계열,5066.0,252,4.97,계명대학교
2023.0,계명대학교,인문사회계열,12609.0,632,5.01,계명대학교
2023.0,계명대학교,자연과학계열,3951.0,148,3.75,계명대학교
2023.0,고려대학교,공학계열,6288.0,244,3.88,고려대학교
2023.0,고려대학교,예체능계열,1065.0,25,2.35,고려대학교
2023.0,고려대학교,인문사회계열,11186.0,210,1.88,고려대학교
2023.0,고려대학교,자연과학계열,8133.0,380,4.67,고려대학교
2023.0,고려대학교(세종) _분교,공학계열,3884.0,235,6.05,고려대학교(세종) _분교
2023.0,고려대학교(세종) _분교,인문사회계열,4901.0,237,4.84,고려대학교(세종) _분교
2023.0,고려대학교(세종) _분교,자연과학계열,225.0,4,1.78,고려대학교(세종) _분교
2023.0,고신대학교,인문사회계열,1996.0,261,13.08,고신대학교
2023.0,고신대학교,자연과학계열,1933.0,122,6.31,고신대학교
2023.0,공주교육대학교,자연과학계열,1419.0,57,4.02,공주교육대학교
2023.0,광신대학교,예체능계열,114.0,14,12.28,광신대학교
2023.0,광신대학교,인문사회계열,392.0,45,11.48,광신대학교
2023.0,광운대학교,공학계열,5751.0,201,3.5,광운대학교
2023.0,광운대학교,인문사회계열,4460.0,268,6.01,광운대학교
2023.0,광운대학교,자연과학계열,1179.0,57,4.83,광운대학교
2023.0,광주가톨릭대학교,인문사회계열,103.0,4,3.88,광주가톨릭대학교
2023.0,광주과학기술원,공학계열,550.0,13,2.36,광주과학기술원
2023.0,광주과학기술원,인문사회계열,306.0,21,6.86,광주과학기술원
2023.0,광주과학기술원,자연과학계열,194.0,5,2.58,광주과학기술원
2023.0,광주교육대학교,예체능계열,323.0,11,3.41,광주교육대학교
2023.0,광주교육대학교,인문사회계열,581.0,11,1.89,광주교육대학교
2023.0,광주교육대학교,자연과학계열,431.0,25,5.8,광주교육대학교
2023.0,광주대학교,공학계열,1427.0,154,10.79,광주대학교
2023.0,광주대학교,예체능계열,53.0,6,11.32,광주대학교
2023.0,광주대학교,인문사회계열,2152.0,270,12.55,광주대학교
2023.0,광주대학교,자연과학계열,762.0,38,4.99,광주대학교
2023.0,광주여자대학교,공학계열,41.0,11,26.83,광주여자대학교
2023.0,광주여자대학교,예체능계열,142.0,26,18.31,광주여자대학교
2023.0,광주여자대학교,인문사회계열,1551.0,142,9.16,광주여자대학교
2023.0,광주여자대학교,자연과학계열,2026.0,174,8.59,광주여자대학교
2023.0,국립강릉원주대학교,공학계열,1197.0,79,6.6,국립강릉원주대학교
2023.0,국립강릉원주대학교,예체능계열,704.0,37,5.26,국립강릉원주대학교
2023.0,국립강릉원주대학교,인문사회계열,2729.0,177,6.49,국립강릉원주대학교
2023.0,국립강릉원주대학교,자연과학계열,2471.0,147,5.95,국립강릉원주대학교
2023.0,국립강릉원주대학교 _제2캠퍼스,공학계열,1862.0,111,5.96,국립강릉원주대학교 _제2캠퍼스
2023.0,국립강릉원주대학교 _제2캠퍼스,인문사회계열,982.0,36,3.67,국립강릉원주대학교 _제2캠퍼스
2023.0,국립경국대학교,공학계열,2306.0,180,7.81,국립경국대학교
2023.0,국립경국대학교,인문사회계열,2041.0,181,8.87,국립경국대학교
2023.0,국립경국대학교,자연과학계열,2559.0,121,4.73,국립경국대학교
2023.0,국립공주대학교,공학계열,5286.0,260,4.92,국립공주대학교
2023.0,국립공주대학교,예체능계열,940.0,38,4.04,국립공주대학교
2023.0,국립공주대학교,인문사회계열,4237.0,229,5.4,국립공주대학교
2023.0,국립공주대학교,자연과학계열,4606.0,156,3.39,국립공주대학교
2023.0,국립군산대학교,공학계열,4230.0,368,8.7,국립군산대학교
2023.0,국립군산대학교,인문사회계열,2294.0,193,8.41,국립군산대학교
2023.0,국립군산대학교,자연과학계열,2184.0,133,6.09,국립군산대학교
2023.0,국립금오공과대학교,공학계열,6860.0,332,4.84,국립금오공과대학교
2023.0,국립금오공과대학교,인문사회계열,248.0,16,6.45,국립금오공과대학교
2023.0,국립금오공과대학교,자연과학계열,345.0,23,6.67,국립금오공과대학교
2023.0,국립목포대학교,공학계열,2869.0,188,6.55,국립목포대학교
2023.0,국립목포대학교,예체능계열,792.0,58,7.32,국립목포대학교
2023.0,국립목포대학교,인문사회계열,3014.0,243,8.06,국립목포대학교
2023.0,국립목포대학교,자연과학계열,1494.0,101,6.76,국립목포대학교
2023.0,국립목포해양대학교,공학계열,2991.0,242,8.09,국립목포해양대학교
2023.0,국립부경대학교,공학계열,11428.0,457,4.0,국립부경대학교
2023.0,국립부경대학교,인문사회계열,5737.0,253,4.41,국립부경대학교
2023.0,국립부경대학교,자연과학계열,3594.0,164,4.56,국립부경대학교
2023.0,국립순천대학교,공학계열,2620.0,199,7.6,국립순천대학교
2023.0,국립순천대학교,인문사회계열,2927.0,203,6.94,국립순천대학교
2023.0,국립순천대학교,자연과학계열,3200.0,197,6.16,국립순천대학교
2023.0,국립창원대학교,공학계열,3900.0,184,4.72,국립창원대학교
2023.0,국립창원대학교,예체능계열,573.0,40,6.98,국립창원대학교
2023.0,국립창원대학교,인문사회계열,3954.0,234,5.92,국립창원대학교
2023.0,국립창원대학교,자연과학계열,1527.0,93,6.09,국립창원대학교
2023.0,국립한국교통대학교,공학계열,8093.0,469,5.8,국립한국교통대학교
2023.0,국립한국교통대학교,인문사회계열,2463.0,168,6.82,국립한국교통대학교
2023.0,국립한국해양대학교,공학계열,4754.0,167,3.51,국립한국해양대학교
2023.0,국립한국해양대학교,인문사회계열,1358.0,64,4.71,국립한국해양대학교
2023.0,국민대학교,공학계열,8073.0,267,3.31,국민대학교
2023.0,국민대학교,예체능계열,3460.0,70,2.02,국민대학교
2023.0,국민대학교,인문사회계열,8144.0,340,4.17,국민대학교
2023.0,국민대학교,인문사회계열,115.0,4,3.48,국민대학교
2023.0,극동대학교,공학계열,1232.0,103,8.36,극동대학교
2023.0,극동대학교,예체능계열,874.0,83,9.5,극동대학교
2023.0,극동대학교,인문사회계열,751.0,102,13.58,극동대학교
2023.0,극동대학교,자연과학계열,1007.0,63,6.26,극동대학교
2023.0,금강대학교,인문사회계열,280.0,67,23.93,금강대학교
2023.0,김천대학교,공학계열,423.0,58,13.71,김천대학교
2023.0,김천대학교,예체능계열,671.0,121,18.03,김천대학교
2023.0,김천대학교,자연과학계열,1801.0,172,9.55,김천대학교
2023.0,나사렛대학교,공학계열,13.0,6,46.15,나사렛대학교
2023.0,나사렛대학교,예체능계열,1241.0,144,11.6,나사렛대학교
2023.0,나사렛대학교,인문사회계열,3601.0,328,9.11,나사렛대학교
2023.0,나사렛대학교,자연과학계열,1387.0,132,9.52,나사렛대학교
2023.0,남부대학교,공학계열,316.0,51,16.14,남부대학교
2023.0,남부대학교,예체능계열,327.0,47,14.37,남부대학교
2023.0,남부대학교,인문사회계열,704.0,93,13.21,남부대학교
2023.0,남부대학교,자연과학계열,1955.0,109,5.58,남부대학교
2023.0,단국대학교,공학계열,4890.0,167,3.42,단국대학교
2023.0,단국대학교,예체능계열,1284.0,53,4.13,단국대학교
2023.0,단국대학교,인문사회계열,6189.0,222,3.59,단국대학교
2023.0,단국대학교,자연과학계열,836.0,29,3.47,단국대학교
2023.0,대구가톨릭대학교,공학계열,3376.0,203,6.01,대구가톨릭대학교
2023.0,대구가톨릭대학교,예체능계열,1474.0,116,7.87,대구가톨릭대학교
2023.0,대구가톨릭대학교,인문사회계열,7609.0,516,6.78,대구가톨릭대학교
2023.0,대구가톨릭대학교,자연과학계열,2091.0,85,4.07,대구가톨릭대학교
2023.0,대구교육대학교,예체능계열,350.0,12,3.43,대구교육대학교
2023.0,대구교육대학교,인문사회계열,684.0,27,3.95,대구교육대학교
2023.0,대구교육대학교,자연과학계열,568.0,16,2.82,대구교육대학교
2023.0,대구대학교,공학계열,4543.0,409,9.0,대구대학교
2023.0,대구대학교,예체능계열,1632.0,97,5.94,대구대학교
2023.0,대구대학교,인문사회계열,10744.0,805,7.49,대구대학교
2023.0,대구대학교,자연과학계열,4385.0,243,5.54,대구대학교
2023.0,대구예술대학교,예체능계열,602.0,129,21.43,대구예술대학교
2023.0,대구예술대학교,인문사회계열,61.0,9,14.75,대구예술대학교
2023.0,대구한의대학교,인문사회계열,1011.0,139,13.75,대구한의대학교
2023.0,대구한의대학교,자연과학계열,5822.0,534,9.17,대구한의대학교
2023.0,대신대학교,예체능계열,181.0,11,6.08,대신대학교
2023.0,대신대학교,인문사회계열,419.0,20,4.77,대신대학교
2023.0,대전가톨릭대학교,인문사회계열,51.0,4,7.84,대전가톨릭대학교
2023.0,대전대학교,공학계열,3234.0,246,7.61,대전대학교
2023.0,대전대학교,예체능계열,791.0,52,6.57,대전대학교
2023.0,대전대학교,인문사회계열,4931.0,358,7.26,대전대학교
2023.0,대전대학교,자연과학계열,2470.0,93,3.77,대전대학교
2023.0,대전신학대학교,인문사회계열,54.0,5,9.26,대전신학대학교
2023.0,대진대학교,공학계열,3364.0,222,6.6,대진대학교
2023.0,대진대학교,인문사회계열,5301.0,331,6.24,대진대학교
2023.0,대진대학교,자연과학계열,1162.0,57,4.91,대진대학교
2023.0,덕성여자대학교,공학계열,1514.0,100,6.61,덕성여자대학교
2023.0,덕성여자대학교,예체능계열,590.0,19,3.22,덕성여자대학교
2023.0,덕성여자대학교,인문사회계열,3491.0,163,4.67,덕성여자대학교
2023.0,덕성여자대학교,자연과학계열,752.0,26,3.46,덕성여자대학교
2023.0,동국대학교,공학계열,4829.0,138,2.86,동국대학교
2023.0,동국대학교,예체능계열,1213.0,23,1.9,동국대학교
2023.0,동국대학교,인문사회계열,8345.0,284,3.4,동국대학교
2023.0,동국대학교,자연과학계열,3136.0,122,3.89,동국대학교
2023.0,동국대학교(WISE) _분교,공학계열,1970.0,148,7.51,동국대학교(WISE) _분교
2023.0,동국대학교(WISE) _분교,인문사회계열,4956.0,379,7.65,동국대학교(WISE) _분교
2023.0,동국대학교(WISE) _분교,자연과학계열,1739.0,45,2.59,동국대학교(WISE) _분교
2023.0,동덕여자대학교,예체능계열,2095.0,94,4.49,동덕여자대학교
2023.0,동덕여자대학교,인문사회계열,3007.0,157,5.22,동덕여자대학교
2023.0,동덕여자대학교,자연과학계열,1847.0,111,6.01,동덕여자대학교
2023.0,동명대학교,공학계열,5171.0,471,9.11,동명대학교
2023.0,동명대학교,예체능계열,358.0,34,9.5,동명대학교
2023.0,동명대학교,인문사회계열,2397.0,348,14.52,동명대학교
2023.0,동명대학교,자연과학계열,1852.0,122,6.59,동명대학교
2023.0,동서대학교,공학계열,4104.0,250,6.09,동서대학교
2023.0,동서대학교,예체능계열,1764.0,143,8.11,동서대학교
2023.0,동서대학교,인문사회계열,3791.0,318,8.39,동서대학교
2023.0,동서대학교,자연과학계열,2318.0,110,4.75,동서대학교
2023.0,동신대학교,공학계열,1682.0,226,13.44,동신대학교
2023.0,동신대학교,인문사회계열,4413.0,509,11.53,동신대학교
2023.0,동신대학교,자연과학계열,976.0,22,2.25,동신대학교
2023.0,동아대학교,공학계열,8530.0,352,4.13,동아대학교
2023.0,동아대학교,예체능계열,1839.0,103,5.6,동아대학교
2023.0,동아대학교,인문사회계열,9846.0,410,4.16,동아대학교
2023.0,동아대학교,자연과학계열,3690.0,153,4.15,동아대학교
2023.0,동양대학교,공학계열,2378.0,215,9.04,동양대학교
2023.0,동양대학교,예체능계열,1013.0,151,14.91,동양대학교
2023.0,동양대학교,인문사회계열,1386.0,179,12.91,동양대학교
2023.0,동양대학교,자연과학계열,414.0,9,2.17,동양대학교
2023.0,동의대학교,공학계열,8681.0,622,7.17,동의대학교
2023.0,동의대학교,예체능계열,1472.0,127,8.63,동의대학교
2023.0,동의대학교,인문사회계열,7678.0,545,7.1,동의대학교
2023.0,동의대학교,자연과학계열,1944.0,54,2.78,동의대학교
2023.0,루터대학교,인문사회계열,388.0,44,11.34,루터대학교
2023.0,명지대학교,공학계열,5121.0,192,3.75,명지대학교
2023.0,명지대학교,예체능계열,1659.0,56,3.38,명지대학교
2023.0,명지대학교,인문사회계열,654.0,20,3.06,명지대학교
2023.0,명지대학교,자연과학계열,973.0,47,4.83,명지대학교
2023.0,명지대학교 _제2캠퍼스,공학계열,1057.0,40,3.78,명지대학교 _제2캠퍼스
2023.0,명지대학교 _제2캠퍼스,인문사회계열,9189.0,378,4.11,명지대학교 _제2캠퍼스
2023.0,목원대학교,공학계열,1693.0,121,7.15,목원대학교
2023.0,목원대학교,예체능계열,2982.0,186,6.24,목원대학교
2023.0,목원대학교,인문사회계열,2818.0,238,8.45,목원대학교
2023.0,목원대학교,자연과학계열,2105.0,134,6.37,목원대학교
2023.0,목포가톨릭대학교,인문사회계열,134.0,8,5.97,목포가톨릭대학교
2023.0,목포가톨릭대학교,자연과학계열,433.0,8,1.85,목포가톨릭대학교
2023.0,배재대학교,공학계열,2413.0,184,7.63,배재대학교
2023.0,배재대학교,예체능계열,2212.0,157,7.1,배재대학교
2023.0,배재대학교,인문사회계열,3869.0,334,8.63,배재대학교
2023.0,배재대학교,자연과학계열,1183.0,69,5.83,배재대학교
2023.0,백석대학교,공학계열,1498.0,88,5.87,백석대학교
2023.0,백석대학교,예체능계열,3433.0,198,5.77,백석대학교
2023.0,백석대학교,인문사회계열,7245.0,454,6.27,백석대학교
2023.0,백석대학교,자연과학계열,3260.0,169,5.18,백석대학교
2023.0,부산가톨릭대학교,인문사회계열,934.0,69,7.39,부산가톨릭대학교
2023.0,부산가톨릭대학교,자연과학계열,3132.0,118,3.77,부산가톨릭대학교
2023.0,부산교육대학교,예체능계열,359.0,15,4.18,부산교육대학교
2023.0,부산교육대학교,인문사회계열,695.0,26,3.74,부산교육대학교
2023.0,부산교육대학교,자연과학계열,445.0,26,5.84,부산교육대학교
2023.0,부산대학교,공학계열,8689.0,337,3.88,부산대학교
2023.0,부산대학교,예체능계열,1492.0,42,2.82,부산대학교
2023.0,부산대학교,인문사회계열,7288.0,229,3.14,부산대학교
2023.0,부산대학교,자연과학계열,8882.0,345,3.88,부산대학교
2023.0,부산외국어대학교,공학계열,514.0,28,5.45,부산외국어대학교
2023.0,부산외국어대학교,예체능계열,141.0,15,10.64,부산외국어대학교
2023.0,부산외국어대학교,인문사회계열,8422.0,574,6.82,부산외국어대학교
2023.0,부산장신대학교,인문사회계열,56.0,11,19.64,부산장신대학교
2023.0,부산장신대학교,자연과학계열,87.0,5,5.75,부산장신대학교
2023.0,삼육대학교,공학계열,2080.0,83,3.99,삼육대학교
2023.0,삼육대학교,예체능계열,989.0,48,4.85,삼육대학교
2023.0,삼육대학교,인문사회계열,3381.0,139,4.11,삼육대학교
2023.0,삼육대학교,자연과학계열,605.0,17,2.81,삼육대학교
2023.0,상명대학교,공학계열,2844.0,96,3.38,상명대학교
2023.0,상명대학교,예체능계열,1320.0,57,4.32,상명대학교
2023.0,상명대학교,인문사회계열,3587.0,167,4.66,상명대학교
2023.0,상명대학교,자연과학계열,746.0,37,4.96,상명대학교
2023.0,상지대학교,공학계열,2514.0,201,8.0,상지대학교
2023.0,상지대학교,예체능계열,1912.0,134,7.01,상지대학교
2023.0,상지대학교,인문사회계열,1825.0,203,11.12,상지대학교
2023.0,상지대학교,자연과학계열,2575.0,136,5.28,상지대학교
2023.0,서강대학교,공학계열,2613.0,101,3.87,서강대학교
2023.0,서강대학교,인문사회계열,7652.0,250,3.27,서강대학교
2023.0,서강대학교,자연과학계열,1275.0,50,3.92,서강대학교
2023.0,서경대학교,공학계열,3002.0,157,5.23,서경대학교
2023.0,서경대학교,예체능계열,2277.0,106,4.66,서경대학교
2023.0,서경대학교,인문사회계열,1876.0,66,3.52,서경대학교
2023.0,서울교육대학교,예체능계열,352.0,19,5.4,서울교육대학교
2023.0,서울교육대학교,인문사회계열,690.0,39,5.65,서울교육대학교
2023.0,서울교육대학교,자연과학계열,455.0,38,8.35,서울교육대학교
2023.0,서울기독대학교,예체능계열,129.0,20,15.5,서울기독대학교
2023.0,서울기독대학교,인문사회계열,274.0,31,11.31,서울기독대학교
2023.0,서울대학교,공학계열,5387.0,137,2.54,서울대학교
2023.0,서울대학교,예체능계열,1469.0,5,0.34,서울대학교
2023.0,서울대학교,인문사회계열,6518.0,90,1.38,서울대학교
2023.0,서울대학교,자연과학계열,8047.0,205,2.55,서울대학교
2023.0,서울시립대학교,공학계열,4623.0,131,2.83,서울시립대학교
2023.0,서울시립대학교,예체능계열,781.0,21,2.69,서울시립대학교
2023.0,서울시립대학교,인문사회계열,5227.0,146,2.79,서울시립대학교
2023.0,서울시립대학교,자연과학계열,1112.0,44,3.96,서울시립대학교
2023.0,서울신학대학교,공학계열,113.0,7,6.19,서울신학대학교
2023.0,서울신학대학교,예체능계열,414.0,35,8.45,서울신학대학교
2023.0,서울신학대학교,인문사회계열,1929.0,100,5.18,서울신학대학교
2023.0,서울여자대학교,공학계열,2409.0,78,3.24,서울여자대학교
2023.0,서울여자대학교,예체능계열,602.0,18,2.99,서울여자대학교
2023.0,서울여자대학교,인문사회계열,4231.0,199,4.7,서울여자대학교
2023.0,서울여자대학교,자연과학계열,1478.0,109,7.37,서울여자대학교
2023.0,서울장신대학교,예체능계열,63.0,8,12.7,서울장신대학교
2023.0,서울장신대학교,인문사회계열,316.0,46,14.56,서울장신대학교
2023.0,서울한영대학교,예체능계열,61.0,23,37.7,서울한영대학교
2023.0,서울한영대학교,인문사회계열,753.0,73,9.69,서울한영대학교
2023.0,서원대학교,공학계열,1576.0,123,7.8,서원대학교
2023.0,서원대학교,예체능계열,1031.0,67,6.5,서원대학교
2023.0,서원대학교,인문사회계열,2695.0,190,7.05,서원대학교
2023.0,서원대학교,자연과학계열,3139.0,143,4.56,서원대학교
2023.0,선문대학교,공학계열,4252.0,343,8.07,선문대학교
2023.0,선문대학교,예체능계열,829.0,62,7.48,선문대학교
2023.0,선문대학교,인문사회계열,5087.0,362,7.12,선문대학교
2023.0,선문대학교,자연과학계열,1832.0,102,5.57,선문대학교
2023.0,성결대학교,공학계열,1600.0,67,4.19,성결대학교
2023.0,성결대학교,예체능계열,830.0,68,8.19,성결대학교
2023.0,성결대학교,인문사회계열,3510.0,175,4.99,성결대학교
2023.0,성결대학교,자연과학계열,455.0,21,4.62,성결대학교
2023.0,성공회대학교,공학계열,800.0,32,4.0,성공회대학교
2023.0,성공회대학교,인문사회계열,2007.0,110,5.48,성공회대학교
2023.0,성균관대학교,공학계열,7116.0,244,3.43,성균관대학교
2023.0,성균관대학교,예체능계열,1989.0,35,1.76,성균관대학교
2023.0,성균관대학교,인문사회계열,11611.0,295,2.54,성균관대학교
2023.0,성균관대학교,자연과학계열,3953.0,160,4.05,성균관대학교
2023.0,성신여자대학교,공학계열,2000.0,94,4.7,성신여자대학교
2023.0,성신여자대학교,예체능계열,2222.0,82,3.69,성신여자대학교
2023.0,성신여자대학교,인문사회계열,4429.0,205,4.63,성신여자대학교
2023.0,성신여자대학교,자연과학계열,2271.0,90,3.96,성신여자대학교
2023.0,세명대학교,공학계열,1879.0,161,8.57,세명대학교
2023.0,세명대학교,인문사회계열,4208.0,342,8.13,세명대학교
2023.0,세명대학교,자연과학계열,2650.0,140,5.28,세명대학교
2023.0,세종대학교,공학계열,7013.0,290,4.14,세종대학교
2023.0,세종대학교,예체능계열,1475.0,74,5.02,세종대학교
2023.0,세종대학교,인문사회계열,4806.0,235,4.89,세종대학교
2023.0,세종대학교,자연과학계열,1794.0,74,4.12,세종대학교
2023.0,세한대학교,공학계열,242.0,6,2.48,세한대학교
2023.0,세한대학교,예체능계열,241.0,50,20.75,세한대학교
2023.0,세한대학교,인문사회계열,1741.0,293,16.83,세한대학교
2023.0,세한대학교,자연과학계열,767.0,55,7.17,세한대학교
2023.0,수원가톨릭대학교,인문사회계열,169.0,6,3.55,수원가톨릭대학교
2023.0,수원대학교,공학계열,3473.0,211,6.08,수원대학교
2023.0,수원대학교,예체능계열,2034.0,171,8.41,수원대학교
2023.0,수원대학교,인문사회계열,4842.0,255,5.27,수원대학교
2023.0,수원대학교,자연과학계열,1385.0,76,5.49,수원대학교
2023.0,숙명여자대학교,공학계열,2098.0,92,4.39,숙명여자대학교
2023.0,숙명여자대학교,예체능계열,1641.0,43,2.62,숙명여자대학교
2023.0,숙명여자대학교,인문사회계열,6162.0,228,3.7,숙명여자대학교
2023.0,숙명여자대학교,자연과학계열,2330.0,86,3.69,숙명여자대학교
2023.0,순복음총회신학교,예체능계열,24.0,10,41.67,순복음총회신학교
2023.0,순복음총회신학교,인문사회계열,23.0,5,21.74,순복음총회신학교
2023.0,순천향대학교,공학계열,5918.0,340,5.75,순천향대학교
2023.0,순천향대학교,인문사회계열,3827.0,254,6.64,순천향대학교
2023.0,순천향대학교,자연과학계열,4103.0,181,4.41,순천향대학교
2023.0,숭실대학교,공학계열,7993.0,235,2.94,숭실대학교
2023.0,숭실대학교,인문사회계열,10201.0,357,3.5,숭실대학교
2023.0,숭실대학교,자연과학계열,1279.0,41,3.21,숭실대학교
2023.0,신경주대학교,공학계열,43.0,17,39.53,신경주대학교
2023.0,신경주대학교,예체능계열,52.0,13,25.0,신경주대학교
2023.0,신경주대학교,인문사회계열,507.0,176,34.71,신경주대학교
2023.0,신경주대학교,자연과학계열,306.0,83,27.12,신경주대학교
2023.0,신라대학교,공학계열,2178.0,166,7.62,신라대학교
2023.0,신라대학교,예체능계열,675.0,71,10.52,신라대학교
2023.0,신라대학교,인문사회계열,3862.0,275,7.12,신라대학교
2023.0,신라대학교,자연과학계열,1284.0,75,5.84,신라대학교
2023.0,아신대학교,인문사회계열,435.0,58,13.33,아신대학교
2023.0,아주대학교,공학계열,7168.0,213,2.97,아주대학교
2023.0,아주대학교,인문사회계열,4377.0,130,2.97,아주대학교
2023.0,아주대학교,자연과학계열,1785.0,68,3.81,아주대학교
2023.0,안양대학교,공학계열,1473.0,61,4.14,안양대학교
2023.0,안양대학교,예체능계열,287.0,26,9.06,안양대학교
2023.0,안양대학교,인문사회계열,2341.0,133,5.68,안양대학교
2023.0,안양대학교,자연과학계열,738.0,53,7.18,안양대학교
2023.0,안양대학교 _제2캠퍼스,공학계열,140.0,13,9.29,안양대학교 _제2캠퍼스
2023.0,안양대학교 _제2캠퍼스,예체능계열,142.0,14,9.86,안양대학교 _제2캠퍼스
2023.0,안양대학교 _제2캠퍼스,인문사회계열,56.0,11,19.64,안양대학교 _제2캠퍼스
2023.0,안양대학교 _제2캠퍼스,자연과학계열,90.0,12,13.33,안양대학교 _제2캠퍼스
2023.0,연세대학교,공학계열,5568.0,120,2.16,연세대학교
2023.0,연세대학교,예체능계열,648.0,5,0.77,연세대학교
2023.0,연세대학교,인문사회계열,17536.0,650,3.71,연세대학교
2023.0,연세대학교,자연과학계열,3651.0,53,1.45,연세대학교
2023.0,연세대학교(미래) _분교,공학계열,2381.0,171,7.18,연세대학교(미래) _분교
2023.0,연세대학교(미래) _분교,인문사회계열,2094.0,80,3.82,연세대학교(미래) _분교
2023.0,연세대학교(미래) _분교,자연과학계열,2780.0,71,2.55,연세대학교(미래) _분교
2023.0,영남대학교,공학계열,9845.0,456,4.63,영남대학교
2023.0,영남대학교,예체능계열,952.0,48,5.04,영남대학교
2023.0,영남대학교,인문사회계열,6336.0,286,4.51,영남대학교
2023.0,영남대학교,자연과학계열,6570.0,272,4.14,영남대학교
2023.0,영남신학대학교,인문사회계열,484.0,50,10.33,영남신학대학교
2023.0,영산선학대학교,인문사회계열,46.0,2,4.35,영산선학대학교
2023.0,예수대학교,인문사회계열,28.0,0,0.0,예수대학교
2023.0,예수대학교,자연과학계열,539.0,10,1.86,예수대학교
2023.0,예원예술대학교,예체능계열,965.0,136,14.09,예원예술대학교
2023.0,예원예술대학교,인문사회계열,114.0,12,10.53,예원예술대학교
2023.0,용인대학교,공학계열,1148.0,68,5.92,용인대학교
2023.0,용인대학교,예체능계열,4940.0,258,5.22,용인대학교
2023.0,용인대학교,인문사회계열,200.0,16,8.0,용인대학교
2023.0,용인대학교,자연과학계열,1072.0,63,5.88,용인대학교
2023.0,우석대학교,공학계열,1074.0,137,12.76,우석대학교
2023.0,우석대학교,예체능계열,1407.0,149,10.59,우석대학교
