기준연도,학교종류,설립구분,지역,상태,학교,계열,학생정원,학생모집정지인원(B),재학생,Unnamed: 10,Unnamed: 11,재학생충원율,정원내 재학생 충원율(%){D/(A-B)}X100,학교_정규화
2022 상,대학교,사립,충북,기존,중원대학교,예ㆍ체능계열,614.0,0.0,480,467,13,78.2,76.1,중원대학교
2022 하,대학교,사립,충북,기존,중원대학교,인문ㆍ사회계열,731.0,10.0,788,745,43,109.3,103.3,중원대학교
2022 하,대학교,사립,충북,기존,중원대학교,자연과학계열,1238.0,24.0,1234,1137,97,101.6,93.7,중원대학교
2022 하,대학교,사립,충북,기존,중원대학교,공학계열,1145.0,10.0,1002,935,67,88.3,82.4,중원대학교
2022 하,대학교,사립,충북,기존,중원대학교,예ㆍ체능계열,614.0,0.0,566,550,16,92.2,89.6,중원대학교
2022 상,교육대학,국립,경남,기존,진주교육대학교,인문ㆍ사회계열,1276.0,0.0,530,495,35,41.5,38.8,진주교육대학교
2022 하,교육대학,국립,경남,기존,진주교육대학교,인문ㆍ사회계열,1276.0,0.0,541,505,36,42.4,39.6,진주교육대학교
2022 상,대학교,사립,경기,기존,차의과학대학교,인문ㆍ사회계열,916.0,0.0,862,822,40,94.1,89.7,차의과학대학교
2022 상,대학교,사립,경기,기존,차의과학대학교,자연과학계열,1100.0,0.0,1215,1069,146,110.5,97.2,차의과학대학교
2022 하,대학교,사립,경기,기존,차의과학대학교,인문ㆍ사회계열,916.0,0.0,968,925,43,105.7,101.0,차의과학대학교
2022 하,대학교,사립,경기,기존,차의과학대학교,자연과학계열,1100.0,0.0,1259,1108,151,114.5,100.7,차의과학대학교
2022 상,산업대학,사립,충남,기존,청운대학교,인문ㆍ사회계열,2450.0,0.0,2579,1838,741,105.3,75.0,청운대학교
2022 상,산업대학,사립,충남,기존,청운대학교,자연과학계열,420.0,0.0,413,356,57,98.3,84.8,청운대학교
2022 상,산업대학,사립,충남,기존,청운대학교,공학계열,1070.0,0.0,1525,1079,446,142.5,100.8,청운대학교
2022 상,산업대학,사립,충남,기존,청운대학교,예ㆍ체능계열,1002.0,0.0,815,705,110,81.3,70.4,청운대학교
2022 하,산업대학,사립,충남,기존,청운대학교,인문ㆍ사회계열,2450.0,0.0,2772,2001,771,113.1,81.7,청운대학교
2022 하,산업대학,사립,충남,기존,청운대학교,자연과학계열,420.0,0.0,449,379,70,106.9,90.2,청운대학교
2022 하,산업대학,사립,충남,기존,청운대학교,공학계열,1070.0,0.0,1585,1112,473,148.1,103.9,청운대학교
2022 하,산업대학,사립,충남,기존,청운대학교,예ㆍ체능계열,1002.0,0.0,913,799,114,91.1,79.7,청운대학교
2022 상,교육대학,국립,충북,기존,청주교육대학교,인문ㆍ사회계열,1144.0,0.0,486,451,35,42.5,39.4,청주교육대학교
2022 하,교육대학,국립,충북,기존,청주교육대학교,인문ㆍ사회계열,1144.0,0.0,490,455,35,42.8,39.8,청주교육대학교
2022 상,대학교,사립,충북,기존,청주대학교,인문ㆍ사회계열,4420.0,0.0,4315,3861,454,97.6,87.4,청주대학교
2022 상,대학교,사립,충북,기존,청주대학교,자연과학계열,1392.0,0.0,1498,1462,36,107.6,105.0,청주대학교
2022 상,대학교,사립,충북,기존,청주대학교,공학계열,3449.0,0.0,2981,2743,238,86.4,79.5,청주대학교
2022 상,대학교,사립,충북,기존,청주대학교,예ㆍ체능계열,1324.0,0.0,1461,1389,72,110.3,104.9,청주대학교
2022 하,대학교,사립,충북,기존,청주대학교,인문ㆍ사회계열,4420.0,0.0,4510,4055,455,102.0,91.7,청주대학교
2022 하,대학교,사립,충북,기존,청주대학교,자연과학계열,1392.0,0.0,1522,1481,41,109.3,106.4,청주대학교
2022 하,대학교,사립,충북,기존,청주대학교,공학계열,3449.0,0.0,3067,2841,226,88.9,82.4,청주대학교
2022 하,대학교,사립,충북,기존,청주대학교,예ㆍ체능계열,1324.0,0.0,1483,1429,54,112.0,107.9,청주대학교
2022 상,대학교,사립,서울,기존,총신대학교,인문ㆍ사회계열,1085.0,0.0,1157,1037,120,106.6,95.6,총신대학교
2022 상,대학교,사립,서울,기존,총신대학교,예ㆍ체능계열,223.0,0.0,197,182,15,88.3,81.6,총신대학교
2022 하,대학교,사립,서울,기존,총신대학교,인문ㆍ사회계열,1085.0,0.0,1225,1103,122,112.9,101.7,총신대학교
2022 하,대학교,사립,서울,기존,총신대학교,예ㆍ체능계열,223.0,0.0,241,225,16,108.1,100.9,총신대학교
2022 상,대학교,사립,서울,기존,추계예술대학교,인문ㆍ사회계열,242.0,0.0,255,221,34,105.4,91.3,추계예술대학교
2022 상,대학교,사립,서울,기존,추계예술대학교,예ㆍ체능계열,796.0,0.0,801,766,35,100.6,96.2,추계예술대학교
2022 하,대학교,사립,서울,기존,추계예술대학교,인문ㆍ사회계열,242.0,0.0,251,225,26,103.7,93.0,추계예술대학교
2022 하,대학교,사립,서울,기존,추계예술대학교,예ㆍ체능계열,796.0,0.0,817,786,31,102.6,98.7,추계예술대학교
2022 상,교육대학,국립,강원,기존,춘천교육대학교,인문ㆍ사회계열,1284.0,0.0,539,505,34,42.0,39.3,춘천교육대학교
2022 하,교육대학,국립,강원,기존,춘천교육대학교,인문ㆍ사회계열,1284.0,0.0,547,511,36,42.6,39.8,춘천교육대학교
2022 상,대학교,국립,대전,기존,충남대학교,인문ㆍ사회계열,4447.0,0.0,5275,4518,757,118.6,101.6,충남대학교
2022 상,대학교,국립,대전,기존,충남대학교,자연과학계열,4346.0,0.0,4509,4138,371,103.8,95.2,충남대학교
2022 상,대학교,국립,대전,기존,충남대학교,공학계열,4233.0,0.0,4564,4207,357,107.8,99.4,충남대학교
2022 상,대학교,국립,대전,기존,충남대학교,예ㆍ체능계열,832.0,0.0,801,793,8,96.3,95.3,충남대학교
2022 상,대학교,국립,대전,기존,충남대학교,의학계열,656.0,0.0,675,622,53,102.9,94.8,충남대학교
2022 하,대학교,국립,대전,기존,충남대학교,인문ㆍ사회계열,4447.0,0.0,5700,4895,805,128.2,110.1,충남대학교
2022 하,대학교,국립,대전,기존,충남대학교,자연과학계열,4346.0,0.0,4831,4440,391,111.2,102.2,충남대학교
2022 하,대학교,국립,대전,기존,충남대학교,공학계열,4233.0,0.0,4868,4498,370,115.0,106.3,충남대학교
2022 하,대학교,국립,대전,기존,충남대학교,예ㆍ체능계열,832.0,0.0,858,851,7,103.1,102.3,충남대학교
2022 하,대학교,국립,대전,기존,충남대학교,의학계열,656.0,0.0,673,620,53,102.6,94.5,충남대학교
2022 상,대학교,국립,충북,기존,충북대학교,인문ㆍ사회계열,3580.0,0.0,3883,3318,565,108.5,92.7,충북대학교
2022 상,대학교,국립,충북,기존,충북대학교,자연과학계열,3498.0,0.0,3646,3267,379,104.2,93.4,충북대학교
2022 상,대학교,국립,충북,기존,충북대학교,공학계열,3698.0,0.0,4090,3654,436,110.6,98.8,충북대학교
2022 상,대학교,국립,충북,기존,충북대학교,예ㆍ체능계열,252.0,0.0,227,221,6,90.1,87.7,충북대학교
2022 상,대학교,국립,충북,기존,충북대학교,의학계열,380.0,0.0,421,388,33,110.8,102.1,충북대학교
2022 하,대학교,국립,충북,기존,충북대학교,인문ㆍ사회계열,3580.0,0.0,4106,3494,612,114.7,97.6,충북대학교
2022 하,대학교,국립,충북,기존,충북대학교,자연과학계열,3498.0,0.0,3819,3420,399,109.2,97.8,충북대학교
2022 하,대학교,국립,충북,기존,충북대학교,공학계열,3698.0,0.0,4229,3775,454,114.4,102.1,충북대학교
2022 하,대학교,국립,충북,기존,충북대학교,예ㆍ체능계열,252.0,0.0,243,238,5,96.4,94.4,충북대학교
2022 하,대학교,국립,충북,기존,충북대학교,의학계열,380.0,0.0,421,388,33,110.8,102.1,충북대학교
2022 상,대학교,사립,경기,기존,칼빈대학교,인문ㆍ사회계열,251.0,0.0,309,198,111,123.1,78.9,칼빈대학교
2022 상,대학교,사립,경기,기존,칼빈대학교,자연과학계열,40.0,0.0,119,37,82,297.5,92.5,칼빈대학교
2022 상,대학교,사립,경기,기존,칼빈대학교,공학계열,30.0,0.0,29,29,0,96.7,96.7,칼빈대학교
2022 상,대학교,사립,경기,기존,칼빈대학교,예ㆍ체능계열,39.0,0.0,23,23,0,59.0,59.0,칼빈대학교
2022 하,대학교,사립,경기,기존,칼빈대학교,인문ㆍ사회계열,251.0,0.0,328,218,110,130.7,86.9,칼빈대학교
2022 하,대학교,사립,경기,기존,칼빈대학교,자연과학계열,40.0,0.0,48,40,8,120.0,100.0,칼빈대학교
2022 하,대학교,사립,경기,기존,칼빈대학교,공학계열,30.0,0.0,30,30,0,100.0,100.0,칼빈대학교
2022 하,대학교,사립,경기,기존,칼빈대학교,예ㆍ체능계열,39.0,0.0,23,23,0,59.0,59.0,칼빈대학교
2022 상,대학교,사립,경기,기존,평택대학교,인문ㆍ사회계열,1412.0,0.0,1431,1141,290,101.3,80.8,평택대학교
2022 상,대학교,사립,경기,기존,평택대학교,자연과학계열,1156.0,25.0,994,933,61,87.9,82.5,평택대학교
2022 상,대학교,사립,경기,기존,평택대학교,공학계열,152.0,0.0,108,97,11,71.1,63.8,평택대학교
2022 상,대학교,사립,경기,기존,평택대학교,예ㆍ체능계열,600.0,0.0,485,481,4,80.8,80.2,평택대학교
2022 하,대학교,사립,경기,기존,평택대학교,인문ㆍ사회계열,1412.0,0.0,1571,1226,345,111.3,86.8,평택대학교
2022 하,대학교,사립,경기,기존,평택대학교,자연과학계열,1156.0,25.0,1034,962,72,91.4,85.1,평택대학교
2022 하,대학교,사립,경기,기존,평택대학교,공학계열,152.0,0.0,127,109,18,83.6,71.7,평택대학교
2022 하,대학교,사립,경기,기존,평택대학교,예ㆍ체능계열,600.0,0.0,537,533,4,89.5,88.8,평택대학교
2022 상,대학교,사립,경북,기존,포항공과대학교,공학계열,1280.0,0.0,977,951,26,76.3,74.3,포항공과대학교
2022 하,대학교,사립,경북,기존,포항공과대학교,공학계열,1280.0,0.0,1135,1105,30,88.7,86.3,포항공과대학교
2022 상,대학교,특별법법인,대전,기존,한국과학기술원,인문ㆍ사회계열,120.0,0.0,45,43,2,37.5,35.8,한국과학기술원
2022 상,대학교,특별법법인,대전,기존,한국과학기술원,자연과학계열,1316.0,0.0,694,623,71,52.7,47.3,한국과학기술원
2022 상,대학교,특별법법인,대전,기존,한국과학기술원,공학계열,2444.0,0.0,2769,2439,330,113.3,99.8,한국과학기술원
2022 하,대학교,특별법법인,대전,기존,한국과학기술원,인문ㆍ사회계열,120.0,0.0,65,62,3,54.2,51.7,한국과학기술원
2022 하,대학교,특별법법인,대전,기존,한국과학기술원,자연과학계열,1316.0,0.0,753,693,60,57.2,52.7,한국과학기술원
2022 하,대학교,특별법법인,대전,기존,한국과학기술원,공학계열,2444.0,0.0,2847,2531,316,116.5,103.6,한국과학기술원
2022 상,대학교,국립,충북,기존,한국교원대학교,인문ㆍ사회계열,1228.0,0.0,1267,1163,104,103.2,94.7,한국교원대학교
2022 상,대학교,국립,충북,기존,한국교원대학교,자연과학계열,566.0,0.0,546,513,33,96.5,90.6,한국교원대학교
2022 상,대학교,국립,충북,기존,한국교원대학교,공학계열,158.0,0.0,157,148,9,99.4,93.7,한국교원대학교
2022 상,대학교,국립,충북,기존,한국교원대학교,예ㆍ체능계열,232.0,0.0,224,221,3,96.6,95.3,한국교원대학교
2022 하,대학교,국립,충북,기존,한국교원대학교,인문ㆍ사회계열,1228.0,0.0,1329,1220,109,108.2,99.3,한국교원대학교
2022 하,대학교,국립,충북,기존,한국교원대학교,자연과학계열,566.0,0.0,577,541,36,101.9,95.6,한국교원대학교
2022 하,대학교,국립,충북,기존,한국교원대학교,공학계열,158.0,0.0,161,153,8,101.9,96.8,한국교원대학교
2022 하,대학교,국립,충북,기존,한국교원대학교,예ㆍ체능계열,232.0,0.0,231,228,3,99.6,98.3,한국교원대학교
2022 상,대학교,사립,충남,기존,한국기술교육대학교,인문ㆍ사회계열,496.0,0.0,611,467,144,123.2,94.2,한국기술교육대학교
2022 상,대학교,사립,충남,기존,한국기술교육대학교,공학계열,2848.0,0.0,3195,2817,378,112.2,98.9,한국기술교육대학교
2022 하,대학교,사립,충남,기존,한국기술교육대학교,인문ㆍ사회계열,496.0,0.0,686,514,172,138.3,103.6,한국기술교육대학교
2022 하,대학교,사립,충남,기존,한국기술교육대학교,공학계열,2848.0,0.0,3447,3041,406,121.0,106.8,한국기술교육대학교
2022 상,방송통신대학,국립,서울,기존,한국방송통신대학교,인문ㆍ사회계열,165030.0,0.0,56185,51065,5120,34.0,30.9,한국방송통신대학교
2022 상,방송통신대학,국립,서울,기존,한국방송통신대학교,자연과학계열,45120.0,0.0,25925,24013,1912,57.5,53.2,한국방송통신대학교
2022 상,방송통신대학,국립,서울,기존,한국방송통신대학교,공학계열,2400.0,0.0,760,699,61,31.7,29.1,한국방송통신대학교
2022 상,방송통신대학,국립,서울,기존,한국방송통신대학교,예ㆍ체능계열,3000.0,0.0,1068,1062,6,35.6,35.4,한국방송통신대학교
2022 하,방송통신대학,국립,서울,기존,한국방송통신대학교,인문ㆍ사회계열,165030.0,0.0,65428,58576,6852,39.6,35.5,한국방송통신대학교
2022 하,방송통신대학,국립,서울,기존,한국방송통신대학교,자연과학계열,45120.0,0.0,29412,26822,2590,65.2,59.4,한국방송통신대학교
2022 하,방송통신대학,국립,서울,기존,한국방송통신대학교,공학계열,2400.0,0.0,740,688,52,30.8,28.7,한국방송통신대학교
2022 하,방송통신대학,국립,서울,기존,한국방송통신대학교,예ㆍ체능계열,3000.0,0.0,1168,1160,8,38.9,38.7,한국방송통신대학교
2022 상,대학교,사립,서울,기존,한국성서대학교,인문ㆍ사회계열,572.0,0.0,547,503,44,95.6,87.9,한국성서대학교
2022 상,대학교,사립,서울,기존,한국성서대학교,자연과학계열,180.0,0.0,213,184,29,118.3,102.2,한국성서대학교
2022 상,대학교,사립,서울,기존,한국성서대학교,공학계열,140.0,0.0,143,137,6,102.1,97.9,한국성서대학교
2022 하,대학교,사립,서울,기존,한국성서대학교,인문ㆍ사회계열,572.0,0.0,626,580,46,109.4,101.4,한국성서대학교
2022 하,대학교,사립,서울,기존,한국성서대학교,자연과학계열,180.0,0.0,233,200,33,129.4,111.1,한국성서대학교
2022 하,대학교,사립,서울,기존,한국성서대학교,공학계열,140.0,0.0,166,159,7,118.6,113.6,한국성서대학교
2022 상,각종학교(대학),특별법국립,서울,기존,한국예술종합학교,예ㆍ체능계열,2252.0,0.0,2504,2389,115,111.2,106.1,한국예술종합학교
2022 하,각종학교(대학),특별법국립,서울,기존,한국예술종합학교,예ㆍ체능계열,2252.0,0.0,2655,2528,127,117.9,112.3,한국예술종합학교
2022 상,대학교,사립,서울,기존,한국외국어대학교,인문ㆍ사회계열,11340.0,0.0,12726,10241,2485,112.2,90.3,한국외국어대학교
2022 상,대학교,사립,서울,기존,한국외국어대학교,자연과학계열,1032.0,0.0,968,873,95,93.8,84.6,한국외국어대학교
2022 상,대학교,사립,서울,기존,한국외국어대학교,공학계열,1136.0,0.0,1050,1015,35,92.4,89.3,한국외국어대학교
2022 하,대학교,사립,서울,기존,한국외국어대학교,인문ㆍ사회계열,11340.0,0.0,14286,11535,2751,126.0,101.7,한국외국어대학교
2022 하,대학교,사립,서울,기존,한국외국어대학교,자연과학계열,1032.0,0.0,1103,998,105,106.9,96.7,한국외국어대학교
2022 하,대학교,사립,서울,기존,한국외국어대학교,공학계열,1136.0,0.0,1204,1166,38,106.0,102.6,한국외국어대학교
2022 상,대학교,국립,서울,기존,한국체육대학교,예ㆍ체능계열,2160.0,0.0,2275,2152,123,105.3,99.6,한국체육대학교
2022 하,대학교,국립,서울,기존,한국체육대학교,예ㆍ체능계열,2160.0,0.0,2384,2251,133,110.4,104.2,한국체육대학교
2022 상,대학교,사립,대전,기존,한국침례신학대학교,인문ㆍ사회계열,1085.0,0.0,791,768,23,72.9,70.8,한국침례신학대학교
2022 상,대학교,사립,대전,기존,한국침례신학대학교,예ㆍ체능계열,245.0,0.0,99,97,2,40.4,39.6,한국침례신학대학교
2022 하,대학교,사립,대전,기존,한국침례신학대학교,인문ㆍ사회계열,1085.0,0.0,848,823,25,78.2,75.9,한국침례신학대학교
2022 하,대학교,사립,대전,기존,한국침례신학대학교,예ㆍ체능계열,245.0,0.0,107,103,4,43.7,42.0,한국침례신학대학교
2022 상,대학교,사립,경기,기존,한국항공대학교,인문ㆍ사회계열,427.0,0.0,414,366,48,97.0,85.7,한국항공대학교
2022 상,대학교,사립,경기,기존,한국항공대학교,자연과학계열,749.0,0.0,933,700,233,124.6,93.5,한국항공대학교
2022 상,대학교,사립,경기,기존,한국항공대학교,공학계열,2256.0,0.0,2400,2198,202,106.4,97.4,한국항공대학교
2022 하,대학교,사립,경기,기존,한국항공대학교,인문ㆍ사회계열,427.0,0.0,443,396,47,103.7,92.7,한국항공대학교
2022 하,대학교,사립,경기,기존,한국항공대학교,자연과학계열,749.0,0.0,990,752,238,132.2,100.4,한국항공대학교
2022 하,대학교,사립,경기,기존,한국항공대학교,공학계열,2256.0,0.0,2642,2422,220,117.1,107.4,한국항공대학교
2022 상,대학교,사립,대전,기존,한남대학교,인문ㆍ사회계열,5749.0,0.0,6019,5406,613,104.7,94.0,한남대학교
2022 상,대학교,사립,대전,기존,한남대학교,자연과학계열,1244.0,0.0,1132,1070,62,91.0,86.0,한남대학교
2022 상,대학교,사립,대전,기존,한남대학교,공학계열,2873.0,0.0,2553,2378,175,88.9,82.8,한남대학교
