기준연도,학교명,계열,학생정원,재학생,전임교원,전임교원1인당학생정원,전임교원1인당재학생
2020,고려대학교,의학계열,886,803,366,2.42,2.19
2020,고려대학교,예ㆍ체능계열,586,684,16,36.63,42.75
2020,고려대학교,인문ㆍ사회계열,15344,18071,495,31.0,36.51
2020,고려대학교,공학계열,8300,8173,280,29.64,29.19
2020,고려대학교(세종) _분교,인문ㆍ사회계열,3375,3687,134,25.19,27.51
2020,고려대학교(세종) _분교,공학계열,2089,2094,64,32.64,32.72
2020,고려대학교(세종) _분교,예ㆍ체능계열,418,449,10,41.8,44.9
2020,고려대학교(세종) _분교,자연과학계열,1177,1190,52,22.63,22.88
2020,고신대학교,인문ㆍ사회계열,2922,2952,102,28.65,28.94
2020,고신대학교,예ㆍ체능계열,387,379,6,64.5,63.17
2020,고신대학교,자연과학계열,1609,1470,59,27.27,24.92
2020,고신대학교,의학계열,412,383,138,2.99,2.78
2020,공주교육대학교,인문ㆍ사회계열,1963,1124,44,44.61,25.55
2020,공주교육대학교,자연과학계열,186,524,22,8.45,23.82
2020,공주교육대학교,예ㆍ체능계열,99,360,17,5.82,21.18
2020,광신대학교,인문ㆍ사회계열,1181,1076,42,28.12,25.62
2020,광신대학교,예ㆍ체능계열,160,145,8,20.0,18.13
2020,광운대학교,인문ㆍ사회계열,3744,4582,127,29.48,36.08
2020,광운대학교,예ㆍ체능계열,239,243,10,23.9,24.3
2020,광운대학교,자연과학계열,707,818,40,17.68,20.45
2020,광운대학교,공학계열,4340,4624,150,28.93,30.83
2020,광주가톨릭대학교,인문ㆍ사회계열,250,137,18,13.89,7.61
2020,광주과학기술원,자연과학계열,1453,992,78,18.63,12.72
2020,광주과학기술원,공학계열,1311,1701,118,11.11,14.42
2020,광주교육대학교,자연과학계열,146,532,19,7.68,28.0
2020,광주교육대학교,예ㆍ체능계열,107,405,18,5.94,22.5
2020,광주교육대학교,인문ㆍ사회계열,2183,1126,35,62.37,32.17
2020,광주대학교,예ㆍ체능계열,1035,1043,38,27.24,27.45
2020,광주대학교,공학계열,1628,1485,52,31.31,28.56
2020,광주대학교,자연과학계열,963,1028,28,34.39,36.71
2020,광주대학교,인문ㆍ사회계열,3600,4085,138,26.09,29.6
2020,광주여자대학교,예ㆍ체능계열,221,219,7,31.57,31.29
2020,광주여자대학교,자연과학계열,2061,2125,60,34.35,35.42
2020,광주여자대학교,인문ㆍ사회계열,1622,1689,64,25.34,26.39
2020,국립강릉원주대학교,인문ㆍ사회계열,2292,2392,85,26.96,28.14
2020,국립강릉원주대학교,의학계열,254,232,43,5.91,5.4
2020,국립강릉원주대학교,예ㆍ체능계열,726,719,27,26.89,26.63
2020,국립강릉원주대학교,공학계열,936,969,38,24.63,25.5
2020,국립강릉원주대학교,자연과학계열,2234,2136,85,26.28,25.13
2020,국립강릉원주대학교 _제2캠퍼스,인문ㆍ사회계열,651,596,20,32.55,29.8
2020,국립강릉원주대학교 _제2캠퍼스,자연과학계열,353,362,12,29.42,30.17
2020,국립강릉원주대학교 _제2캠퍼스,공학계열,1256,1300,57,22.04,22.81
2020,국립경국대학교,인문ㆍ사회계열,2728,2238,84,32.48,26.64
2020,국립경국대학교,자연과학계열,2037,2026,94,21.67,21.55
2020,국립경국대학교,예ㆍ체능계열,406,382,14,29.0,27.29
2020,국립경국대학교,공학계열,1989,2011,81,24.56,24.83
2020,국립공주대학교,공학계열,4102,4515,181,22.66,24.94
2020,국립공주대학교,예ㆍ체능계열,1238,1335,50,24.76,26.7
2020,국립공주대학교,자연과학계열,4547,4636,174,26.13,26.64
2020,국립공주대학교,인문ㆍ사회계열,4920,5041,152,32.37,33.16
2020,국립군산대학교,인문ㆍ사회계열,2629,2440,85,30.93,28.71
2020,국립군산대학교,자연과학계열,1721,1701,82,20.99,20.74
2020,국립군산대학교,예ㆍ체능계열,497,583,22,22.59,26.5
2020,국립군산대학교,공학계열,3659,3683,151,24.23,24.39
2020,국립금오공과대학교,인문ㆍ사회계열,484,311,21,23.05,14.81
2020,국립금오공과대학교,공학계열,5366,5582,196,27.38,28.48
2020,국립금오공과대학교,자연과학계열,187,276,13,14.38,21.23
2020,국립목포대학교,자연과학계열,1706,1638,81,21.06,20.22
2020,국립목포대학교,예ㆍ체능계열,417,438,15,27.8,29.2
2020,국립목포대학교,공학계열,2435,2515,106,22.97,23.73
2020,국립목포대학교,인문ㆍ사회계열,3725,3614,113,32.96,31.98
2020,국립목포해양대학교,공학계열,2937,2672,122,24.07,21.9
2020,국립부경대학교,인문ㆍ사회계열,5530,6497,170,32.53,38.22
2020,국립부경대학교,예ㆍ체능계열,575,651,14,41.07,46.5
2020,국립부경대학교,공학계열,8003,9080,284,28.18,31.97
2020,국립부경대학교,자연과학계열,3143,3158,123,25.55,25.67
2020,국립순천대학교,공학계열,1941,1967,82,23.67,23.99
2020,국립순천대학교,예ㆍ체능계열,729,759,29,25.14,26.17
2020,국립순천대학교,자연과학계열,2801,2583,126,22.23,20.5
2020,국립순천대학교,인문ㆍ사회계열,2718,2719,94,28.91,28.93
2020,국립창원대학교,공학계열,3194,3124,124,25.76,25.19
2020,국립창원대학교,자연과학계열,1457,1353,61,23.89,22.18
2020,국립창원대학교,인문ㆍ사회계열,4354,4264,130,33.49,32.8
2020,국립창원대학교,예ㆍ체능계열,830,762,25,33.2,30.48
2020,국립한국교통대학교,예ㆍ체능계열,445,436,21,21.19,20.76
2020,국립한국교통대학교,공학계열,5060,5523,191,26.49,28.92
2020,국립한국교통대학교,자연과학계열,857,836,32,26.78,26.13
2020,국립한국교통대학교,인문ㆍ사회계열,2190,2210,90,24.33,24.56
2020,국립한국해양대학교,공학계열,4949,4963,195,25.38,25.45
2020,국립한국해양대학교,예ㆍ체능계열,110,109,5,22.0,21.8
2020,국립한국해양대학교,자연과학계열,399,433,16,24.94,27.06
2020,국립한국해양대학교,인문ㆍ사회계열,1449,1716,58,24.98,29.59
2020,국립한밭대학교,인문ㆍ사회계열,1865,2348,67,27.84,35.04
2020,국립한밭대학교,예ㆍ체능계열,511,553,16,31.94,34.56
2020,국립한밭대학교,공학계열,5856,6304,196,29.88,32.16
2020,국민대학교,자연과학계열,1345,1574,65,20.69,24.22
2020,국민대학교,공학계열,4436,4676,161,27.55,29.04
2020,국민대학교,예ㆍ체능계열,3621,4059,119,30.43,34.11
2020,국민대학교,인문ㆍ사회계열,6754,9274,330,20.47,28.1
2020,극동대학교,인문ㆍ사회계열,1418,1255,71,19.97,17.68
2020,극동대학교,자연과학계열,1025,1001,32,32.03,31.28
2020,극동대학교,예ㆍ체능계열,749,731,20,37.45,36.55
2020,극동대학교,공학계열,977,850,22,44.41,38.64
2020,금강대학교,인문ㆍ사회계열,554,418,14,39.57,29.86
2020,김천대학교,예ㆍ체능계열,75,57,5,15.0,11.4
2020,김천대학교,인문ㆍ사회계열,749,801,67,11.18,11.96
2020,김천대학교,자연과학계열,2316,2090,52,44.54,40.19
2020,김천대학교,공학계열,243,190,10,24.3,19.0
2020,나사렛대학교,자연과학계열,1030,983,32,32.19,30.72
2020,나사렛대학교,인문ㆍ사회계열,3417,3706,107,31.93,34.64
2020,나사렛대학교,예ㆍ체능계열,834,844,26,32.08,32.46
2020,남부대학교,인문ㆍ사회계열,716,846,34,21.06,24.88
2020,남부대학교,공학계열,310,306,19,16.32,16.11
2020,남부대학교,자연과학계열,1977,2036,57,34.68,35.72
2020,남부대학교,예ㆍ체능계열,341,349,10,34.1,34.9
2020,남서울대학교,인문ㆍ사회계열,4229,4930,183,23.11,26.94
2020,남서울대학교,자연과학계열,1018,1143,29,35.1,39.41
2020,남서울대학교,예ㆍ체능계열,1567,1723,48,32.65,35.9
2020,남서울대학교,공학계열,2581,2509,72,35.85,34.85
2020,단국대학교,자연과학계열,451,374,17,26.53,22.0
2020,단국대학교,인문ㆍ사회계열,7382,8479,266,27.75,31.88
2020,단국대학교,예ㆍ체능계열,2544,2535,78,32.62,32.5
2020,단국대학교,의학계열,13,10,4,3.25,2.5
2020,단국대학교,공학계열,3920,4235,153,25.62,27.68
2020,단국대학교 _제2캠퍼스,의학계열,657,638,172,3.82,3.71
2020,단국대학교 _제2캠퍼스,예ㆍ체능계열,1686,1769,62,27.19,28.53
2020,단국대학교 _제2캠퍼스,공학계열,1342,1533,29,46.28,52.86
2020,단국대학교 _제2캠퍼스,자연과학계열,4205,4313,178,23.62,24.23
2020,단국대학교 _제2캠퍼스,인문ㆍ사회계열,3373,4167,104,32.43,40.07
2020,대구가톨릭대학교,공학계열,2680,2741,68,39.41,40.31
2020,대구가톨릭대학교,예ㆍ체능계열,1684,1690,37,45.51,45.68
2020,대구가톨릭대학교,자연과학계열,3465,3539,115,30.13,30.77
2020,대구가톨릭대학교,인문ㆍ사회계열,5970,6221,233,25.62,26.7
2020,대구가톨릭대학교,의학계열,247,248,150,1.65,1.65
2020,대구경북과학기술원,공학계열,772,675,54,14.3,12.5
2020,대구경북과학기술원,자연과학계열,1652,1231,65,25.42,18.94
2020,대구교육대학교,인문ㆍ사회계열,2501,1489,46,54.37,32.37
2020,대구교육대학교,예ㆍ체능계열,174,459,20,8.7,22.95
2020,대구교육대학교,자연과학계열,255,655,24,10.63,27.29
2020,대구대학교,인문ㆍ사회계열,9668,9831,335,28.86,29.35
2020,대구대학교,자연과학계열,4164,4093,106,39.28,38.61
2020,대구대학교,공학계열,3433,3395,108,31.79,31.44
2020,대구대학교,예ㆍ체능계열,1556,1656,44,35.36,37.64
2020,대구예술대학교,예ㆍ체능계열,1753,948,36,48.69,26.33
2020,대구한의대학교,자연과학계열,2982,3212,114,26.16,28.18
2020,대구한의대학교,인문ㆍ사회계열,1641,1867,61,26.9,30.61
2020,대구한의대학교,공학계열,1169,1068,34,34.38,31.41
2020,대구한의대학교,예ㆍ체능계열,440,562,20,22.0,28.1
2020,대구한의대학교,의학계열,514,535,17,30.24,31.47
2020,대신대학교,예ㆍ체능계열,170,127,11,15.45,11.55
2020,대신대학교,인문ㆍ사회계열,630,585,24,26.25,24.38
2020,대전가톨릭대학교,인문ㆍ사회계열,295,92,12,24.58,7.67
2020,대전대학교,자연과학계열,1768,1857,70,25.26,26.53
2020,대전대학교,예ㆍ체능계열,751,700,23,32.65,30.43
2020,대전대학교,인문ㆍ사회계열,4670,4892,154,30.32,31.77
2020,대전대학교,공학계열,2258,2218,75,30.11,29.57
2020,대전대학교,의학계열,454,444,24,18.92,18.5
2020,대전신학대학교,인문ㆍ사회계열,386,230,11,35.09,20.91
2020,대진대학교,공학계열,2495,2307,66,37.8,34.95
2020,대진대학교,예ㆍ체능계열,865,920,25,34.6,36.8
2020,대진대학교,자연과학계열,956,940,27,35.41,34.81
2020,대진대학교,인문ㆍ사회계열,3602,3872,135,26.68,28.68
2020,덕성여자대학교,자연과학계열,1051,1081,35,30.03,30.89
2020,덕성여자대학교,공학계열,670,715,16,41.88,44.69
2020,덕성여자대학교,인문ㆍ사회계열,3250,3411,109,29.82,31.29
2020,덕성여자대학교,예ㆍ체능계열,618,690,22,28.09,31.36
2020,동국대학교,자연과학계열,1754,1792,102,17.2,17.57
2020,동국대학교,인문ㆍ사회계열,9249,10848,295,31.35,36.77
2020,동국대학교,공학계열,4046,4421,170,23.8,26.01
2020,동국대학교,의학계열,135,115,81,1.67,1.42
2020,동국대학교,예ㆍ체능계열,1590,1897,34,46.76,55.79
2020,동국대학교(WISE) _분교,인문ㆍ사회계열,4234,4517,140,30.24,32.26
2020,동국대학교(WISE) _분교,자연과학계열,1616,1670,84,19.24,19.88
2020,동국대학교(WISE) _분교,공학계열,1103,1097,25,44.12,43.88
2020,동국대학교(WISE) _분교,의학계열,631,645,109,5.79,5.92
2020,동국대학교(WISE) _분교,예ㆍ체능계열,574,563,12,47.83,46.92
2020,동덕여자대학교,자연과학계열,1361,1473,39,34.9,37.77
2020,동덕여자대학교,인문ㆍ사회계열,2704,3146,111,24.36,28.34
2020,동덕여자대학교,예ㆍ체능계열,2903,2722,77,37.7,35.35
2020,동명대학교,자연과학계열,567,639,21,27.0,30.43
2020,동명대학교,예ㆍ체능계열,612,803,21,29.14,38.24
2020,동명대학교,공학계열,3632,3567,138,26.32,25.85
2020,동명대학교,인문ㆍ사회계열,2743,3257,96,28.57,33.93
2020,동서대학교,공학계열,2992,3026,101,29.62,29.96
2020,동서대학교,자연과학계열,1123,1217,36,31.19,33.81
2020,동서대학교,인문ㆍ사회계열,4077,4505,151,27.0,29.83
2020,동서대학교,예ㆍ체능계열,1937,2115,77,25.16,27.47
2020,동신대학교,인문ㆍ사회계열,2242,2537,90,24.91,28.19
2020,동신대학교,자연과학계열,2241,2262,79,28.37,28.63
2020,동신대학교,공학계열,1854,1526,57,32.53,26.77
2020,동신대학교,예ㆍ체능계열,449,481,17,26.41,28.29
2020,동신대학교,의학계열,229,254,20,11.45,12.7
2020,동아대학교,예ㆍ체능계열,1940,2052,44,44.09,46.64
2020,동아대학교,의학계열,278,247,144,1.93,1.72
2020,동아대학교,인문ㆍ사회계열,9293,10164,296,31.4,34.34
2020,동아대학교,공학계열,5218,5631,152,34.33,37.05
2020,동아대학교,자연과학계열,3345,3042,136,24.6,22.37
2020,동양대학교,자연과학계열,278,327,10,27.8,32.7
2020,동양대학교,공학계열,1748,1641,49,35.67,33.49
2020,동양대학교,예ㆍ체능계열,854,801,18,47.44,44.5
2020,동양대학교,인문ㆍ사회계열,1694,1490,71,23.86,20.99
2020,동의대학교,공학계열,6559,5932,211,31.09,28.11
2020,동의대학교,의학계열,242,227,30,8.07,7.57
2020,동의대학교,예ㆍ체능계열,1444,1490,54,26.74,27.59
2020,동의대학교,인문ㆍ사회계열,5731,6447,224,25.58,28.78
2020,동의대학교,자연과학계열,1946,1965,53,36.72,37.08
2020,루터대학교,인문ㆍ사회계열,452,432,19,23.79,22.74
2020,명지대학교,인문ㆍ사회계열,701,684,39,17.97,17.54
2020,명지대학교,자연과학계열,836,845,47,17.79,17.98
2020,명지대학교,예ㆍ체능계열,1402,1455,52,26.96,27.98
2020,명지대학교,공학계열,4216,4475,154,27.38,29.06
2020,명지대학교 _제2캠퍼스,인문ㆍ사회계열,5731,7488,220,26.05,34.04
2020,명지대학교 _제2캠퍼스,자연과학계열,36,26,1,36.0,26.0
2020,명지대학교 _제2캠퍼스,예ㆍ체능계열,1154,807,15,76.93,53.8
2020,명지대학교 _제2캠퍼스,공학계열,455,417,11,41.36,37.91
2020,목원대학교,공학계열,1381,1318,53,26.06,24.87
2020,목원대학교,인문ㆍ사회계열,3913,3967,140,27.95,28.34
2020,목원대학교,예ㆍ체능계열,2291,2379,75,30.55,31.72
2020,목원대학교,자연과학계열,967,952,32,30.22,29.75
2020,목포가톨릭대학교,자연과학계열,354,383,10,35.4,38.3
2020,목포가톨릭대학교,인문ㆍ사회계열,136,126,7,19.43,18.0
2020,배재대학교,자연과학계열,1656,1660,52,31.85,31.92
2020,배재대학교,인문ㆍ사회계열,4492,4500,163,27.56,27.61
2020,배재대학교,예ㆍ체능계열,869,860,24,36.21,35.83
2020,배재대학교,공학계열,2104,2152,67,31.4,32.12
2020,백석대학교,자연과학계열,2851,3049,82,34.77,37.18
2020,백석대학교,예ㆍ체능계열,2925,2873,109,26.83,26.36
2020,백석대학교,인문ㆍ사회계열,8914,9197,300,29.71,30.66
2020,부산가톨릭대학교,자연과학계열,2569,2875,81,31.72,35.49
2020,부산가톨릭대학교,공학계열,401,378,19,21.11,19.89
2020,부산가톨릭대학교,인문ㆍ사회계열,903,900,49,18.43,18.37
2020,부산교육대학교,예ㆍ체능계열,191,534,18,10.61,29.67
2020,부산교육대학교,자연과학계열,319,782,25,12.76,31.28
2020,부산교육대학교,인문ㆍ사회계열,2181,1370,39,55.92,35.13
2020,부산대학교,자연과학계열,5697,5742,224,25.43,25.63
2020,부산대학교,공학계열,9028,9306,321,28.12,28.99
2020,부산대학교,예ㆍ체능계열,1959,2129,62,31.6,34.34
2020,부산대학교,의학계열,2214,2366,395,5.61,5.99
2020,부산대학교,인문ㆍ사회계열,10461,11582,343,30.5,33.77
2020,부산외국어대학교,예ㆍ체능계열,406,332,3,135.33,110.67
2020,부산외국어대학교,공학계열,919,784,21,43.76,37.33
2020,부산외국어대학교,인문ㆍ사회계열,6665,7608,235,28.36,32.37
2020,부산장신대학교,인문ㆍ사회계열,609,509,21,29.0,24.24
2020,삼육대학교,인문ㆍ사회계열,1984,2249,113,17.56,19.9
2020,삼육대학교,자연과학계열,2077,2320,56,37.09,41.43
2020,삼육대학교,공학계열,632,737,20,31.6,36.85
2020,삼육대학교,예ㆍ체능계열,739,881,21,35.19,41.95
2020,상명대학교,예ㆍ체능계열,1417,1644,42,33.74,39.14
2020,상명대학교,자연과학계열,1011,1352,40,25.28,33.8
2020,상명대학교,공학계열,1074,933,47,22.85,19.85
2020,상명대학교,인문ㆍ사회계열,3323,4211,135,24.61,31.19
2020,상명대학교 _제2캠퍼스,자연과학계열,612,608,22,27.82,27.64
2020,상명대학교 _제2캠퍼스,공학계열,1826,1520,54,33.81,28.15
2020,상명대학교 _제2캠퍼스,예ㆍ체능계열,2030,2735,75,27.07,36.47
2020,상명대학교 _제2캠퍼스,인문ㆍ사회계열,984,1138,56,17.57,20.32
2020,상지대학교,자연과학계열,2099,1959,80,26.24,24.49
2020,상지대학교,의학계열,271,249,15,18.07,16.6
2020,상지대학교,예ㆍ체능계열,992,898,26,38.15,34.54
2020,상지대학교,공학계열,1058,935,45,23.51,20.78
2020,상지대학교,인문ㆍ사회계열,3807,3193,113,33.69,28.26
2020,서강대학교,공학계열,3177,2900,91,34.91,31.87
2020,서강대학교,인문ㆍ사회계열,8383,8457,256,32.75,33.04
2020,서강대학교,자연과학계열,1238,1142,60,20.63,19.03
2020,서경대학교,자연과학계열,320,336,11,29.09,30.55
2020,서경대학교,공학계열,1645,1708,53,31.04,32.23
2020,서경대학교,예ㆍ체능계열,2145,2556,68,31.54,37.59
2020,서경대학교,인문ㆍ사회계열,1707,2131,107,15.95,19.92
2020,서울과학기술대학교,자연과학계열,659,732,22,29.95,33.27
2020,서울과학기술대학교,인문ㆍ사회계열,1261,1946,76,16.59,25.61
2020,서울과학기술대학교,예ㆍ체능계열,1251,1506,42,29.79,35.86
2020,서울과학기술대학교,공학계열,7658,8606,246,31.13,34.98
2020,서울교육대학교,인문ㆍ사회계열,2917,2821,96,30.39,29.39
2020,서울교육대학교,자연과학계열,738,622,2,369.0,311.0
2020,서울기독대학교,예ㆍ체능계열,220,194,9,24.44,21.56
2020,서울기독대학교,인문ㆍ사회계열,747,598,20,37.35,29.9
2020,서울대학교,인문ㆍ사회계열,10343,12753,619,16.71,20.6
2020,서울대학교,공학계열,7759,7696,348,22.3,22.11
2020,서울대학교,예ㆍ체능계열,1557,1926,94,16.56,20.49
2020,서울대학교,의학계열,2950,3368,657,4.49,5.13
2020,서울대학교,자연과학계열,8137,8274,538,15.12,15.38
