기준연도,학교명,대계열,재학생,실모집인원,재학생충원율
2021,경북대학교,자연과학계열,5796,5954,97.3
2021,경북대학교,공학계열,6430,6188,103.9
2021,경북대학교,예체능계열,1009,1012,99.7
2021,경북대학교,의학계열,905,908,99.7
2021,경상국립대학교,인문사회계열,4282,4191,102.2
2021,경상국립대학교,자연과학계열,3572,3606,99.1
2021,경상국립대학교,공학계열,3781,4026,93.9
2021,경상국립대학교,예체능계열,274,276,99.3
2021,경상국립대학교,의학계열,498,527,94.5
2021,경성대학교,인문사회계열,5275,4755,110.9
2021,경성대학교,자연과학계열,1380,1380,100
2021,경성대학교,공학계열,2630,2945,89.3
2021,경성대학교,예체능계열,2043,2145,95.2
2021,경운대학교,인문사회계열,659,746,88.3
2021,경운대학교,자연과학계열,1669,1657,100.7
2021,경운대학교,공학계열,1289,1878,68.6
2021,경운대학교,예체능계열,411,455,90.3
2021,경인교육대학교,인문사회계열,627,2392,26.2
2021,경인교육대학교,자연과학계열,344,0,0
2021,경인교육대학교,예체능계열,290,0,0
2021,경인교육대학교 _제2캠퍼스,인문사회계열,630,0,0
2021,경인교육대학교 _제2캠퍼스,자연과학계열,376,0,0
2021,경인교육대학교 _제2캠퍼스,예체능계열,305,0,0
2021,경일대학교,인문사회계열,1348,1169,115.3
2021,경일대학교,자연과학계열,858,812,105.7
2021,경일대학교,공학계열,3071,3100,99.1
2021,경일대학교,예체능계열,1255,1275,98.4
2021,경희대학교,인문사회계열,10629,6904,154
2021,경희대학교,자연과학계열,4256,4160,102.3
2021,경희대학교,공학계열,4043,3999,101.1
2021,경희대학교,예체능계열,4077,3428,118.9
2021,경희대학교,의학계열,1180,1192,99
2021,계명대학교,인문사회계열,9958,9041,110.1
2021,계명대학교,자연과학계열,2445,2392,102.2
2021,계명대학교,공학계열,3729,3648,102.2
2021,계명대학교,예체능계열,3500,3337,104.9
2021,계명대학교,의학계열,292,304,96.1
2021,고려대학교,인문사회계열,9752,7640,127.6
2021,고려대학교,자연과학계열,3156,3352,94.2
2021,고려대학교,공학계열,4232,3602,117.5
2021,고려대학교,예체능계열,574,520,110.4
2021,고려대학교,의학계열,426,424,100.5
2021,고려대학교(세종) _분교,인문사회계열,2797,2360,118.5
2021,고려대학교(세종) _분교,자연과학계열,836,866,96.5
2021,고려대학교(세종) _분교,공학계열,1859,1910,97.3
2021,고려대학교(세종) _분교,예체능계열,420,372,112.9
2021,고신대학교,인문사회계열,1757,1765,99.5
2021,고신대학교,자연과학계열,1252,1367,91.6
2021,고신대학교,예체능계열,200,260,76.9
2021,고신대학교,의학계열,301,304,99
2021,공주교육대학교,인문사회계열,608,1416,42.9
2021,공주교육대학교,자연과학계열,424,0,0
2021,공주교육대학교,예체능계열,346,0,0
2021,광신대학교,인문사회계열,323,368,87.8
2021,광신대학교,예체능계열,113,120,94.2
2021,광운대학교,인문사회계열,3253,2357,138
2021,광운대학교,자연과학계열,660,560,117.9
2021,광운대학교,공학계열,3727,3702,100.7
2021,광운대학교,예체능계열,147,148,99.3
2021,광주가톨릭대학교,인문사회계열,74,160,46.3
2021,광주과학기술원,자연과학계열,353,798,44.2
2021,광주과학기술원,공학계열,286,0,0
2021,광주교육대학교,인문사회계열,565,1304,43.3
2021,광주교육대학교,자연과학계열,410,0,0
2021,광주교육대학교,예체능계열,308,0,0
2021,광주대학교,인문사회계열,2751,3173,86.7
2021,광주대학교,자연과학계열,1325,1125,117.8
2021,광주대학교,공학계열,1164,1587,73.3
2021,광주대학교,예체능계열,846,715,118.3
2021,광주여자대학교,인문사회계열,1581,1460,108.3
2021,광주여자대학교,자연과학계열,1966,2025,97.1
2021,광주여자대학교,예체능계열,112,120,93.3
2021,국립강릉원주대학교,인문사회계열,1913,1938,98.7
2021,국립강릉원주대학교,자연과학계열,1630,1926,84.6
2021,국립강릉원주대학교,공학계열,725,842,86.1
2021,국립강릉원주대학교,예체능계열,511,587,87.1
2021,국립강릉원주대학교,의학계열,153,160,95.6
2021,국립강릉원주대학교 _제2캠퍼스,인문사회계열,485,481,100.8
2021,국립강릉원주대학교 _제2캠퍼스,자연과학계열,335,300,111.7
2021,국립강릉원주대학교 _제2캠퍼스,공학계열,1093,1178,92.8
2021,국립경국대학교,인문사회계열,1462,1856,78.8
2021,국립경국대학교,자연과학계열,1567,1761,89
2021,국립경국대학교,공학계열,1585,1871,84.7
2021,국립경국대학교,예체능계열,262,336,78
2021,국립공주대학교,인문사회계열,3155,3024,104.3
2021,국립공주대학교,자연과학계열,3442,3416,100.8
2021,국립공주대학교,공학계열,4075,3541,115.1
2021,국립공주대학교,예체능계열,1019,996,102.3
2021,국립군산대학교,인문사회계열,1712,1716,99.8
2021,국립군산대학교,자연과학계열,1266,1440,87.9
2021,국립군산대학교,공학계열,2864,3360,85.2
2021,국립군산대학교,예체능계열,422,424,99.5
2021,국립금오공과대학교,인문사회계열,157,160,98.1
2021,국립금오공과대학교,자연과학계열,229,196,116.8
2021,국립금오공과대학교,공학계열,4588,4493,102.1
2021,국립목포대학교,인문사회계열,2368,2491,95.1
2021,국립목포대학교,자연과학계열,1315,1482,88.7
2021,국립목포대학교,공학계열,2143,2099,102.1
2021,국립목포대학교,예체능계열,329,380,86.6
2021,국립목포해양대학교,공학계열,2480,2764,89.7
2021,국립부경대학교,인문사회계열,4567,3796,120.3
2021,국립부경대학교,자연과학계열,2160,2292,94.2
2021,국립부경대학교,공학계열,6975,6549,106.5
2021,국립부경대학교,예체능계열,492,484,101.7
2021,국립순천대학교,인문사회계열,1996,1904,104.8
2021,국립순천대학교,자연과학계열,2105,2303,91.4
2021,국립순천대학교,공학계열,1656,1703,97.2
2021,국립순천대학교,예체능계열,582,629,92.5
2021,국립창원대학교,인문사회계열,3186,3036,104.9
2021,국립창원대학교,자연과학계열,1024,1116,91.8
2021,국립창원대학교,공학계열,2334,2245,104
2021,국립창원대학교,예체능계열,565,640,88.3
2021,국립한국교통대학교,인문사회계열,1826,1955,93.4
2021,국립한국교통대학교,자연과학계열,753,734,102.6
2021,국립한국교통대학교,공학계열,4521,4586,98.6
2021,국립한국교통대학교,예체능계열,362,396,91.4
2021,국립한국해양대학교,인문사회계열,1336,1126,118.7
2021,국립한국해양대학교,자연과학계열,425,361,117.7
2021,국립한국해양대학교,공학계열,3944,4107,96
2021,국립한국해양대학교,예체능계열,97,98,99
2021,국립한밭대학교,인문사회계열,1858,1686,110.2
2021,국립한밭대학교,공학계열,5555,5223,106.4
2021,국립한밭대학교,예체능계열,544,499,109
2021,국민대학교,인문사회계열,6474,4534,142.8
2021,국민대학교,자연과학계열,1246,1192,104.5
2021,국민대학교,공학계열,3913,3621,108.1
2021,국민대학교,예체능계열,2364,2163,109.3
2021,극동대학교,인문사회계열,847,1039,81.5
2021,극동대학교,자연과학계열,940,950,98.9
2021,극동대학교,공학계열,675,923,73.1
2021,극동대학교,예체능계열,595,734,81.1
2021,금강대학교,인문사회계열,232,475,48.8
2021,김천대학교,인문사회계열,507,657,77.2
2021,김천대학교,자연과학계열,1800,2104,85.6
2021,김천대학교,공학계열,145,248,58.5
2021,김천대학교,예체능계열,44,75,58.7
2021,나사렛대학교,인문사회계열,2834,2896,97.9
2021,나사렛대학교,자연과학계열,894,1023,87.4
2021,나사렛대학교,예체능계열,796,865,92
2021,남부대학교,인문사회계열,772,524,147.3
2021,남부대학교,자연과학계열,1775,1736,102.2
2021,남부대학교,공학계열,309,271,114
2021,남부대학교,예체능계열,213,240,88.8
2021,남서울대학교,인문사회계열,4077,3738,109.1
2021,남서울대학교,자연과학계열,1173,949,123.6
2021,남서울대학교,공학계열,2235,2554,87.5
2021,남서울대학교,예체능계열,1415,1557,90.9
2021,단국대학교,인문사회계열,5158,4092,126.1
2021,단국대학교,자연과학계열,229,240,95.4
2021,단국대학교,공학계열,3523,3338,105.5
2021,단국대학교,예체능계열,1706,1480,115.3
2021,단국대학교 _제2캠퍼스,인문사회계열,3114,2814,110.7
2021,단국대학교 _제2캠퍼스,자연과학계열,3651,3690,98.9
2021,단국대학교 _제2캠퍼스,공학계열,1293,1224,105.6
2021,단국대학교 _제2캠퍼스,예체능계열,1630,1532,106.4
2021,단국대학교 _제2캠퍼스,의학계열,402,440,91.4
2021,대구가톨릭대학교,인문사회계열,4336,4535,95.6
2021,대구가톨릭대학교,자연과학계열,2727,2804,97.3
2021,대구가톨릭대학교,공학계열,2353,2772,84.9
2021,대구가톨릭대학교,예체능계열,1379,1487,92.7
2021,대구가톨릭대학교,의학계열,161,160,100.6
2021,대구경북과학기술원,자연과학계열,639,880,72.6
2021,대구교육대학교,인문사회계열,657,1532,42.9
2021,대구교육대학교,자연과학계열,540,0,0
2021,대구교육대학교,예체능계열,355,0,0
2021,대구대학교,인문사회계열,7813,7845,99.6
2021,대구대학교,자연과학계열,3122,3407,91.6
2021,대구대학교,공학계열,3130,3516,89
2021,대구대학교,예체능계열,1421,1468,96.8
2021,대구예술대학교,예체능계열,725,1677,43.2
2021,대구한의대학교,인문사회계열,1489,1420,104.9
2021,대구한의대학교,자연과학계열,2509,2821,88.9
2021,대구한의대학교,공학계열,885,1160,76.3
2021,대구한의대학교,예체능계열,494,455,108.6
2021,대구한의대학교,의학계열,450,432,104.2
2021,대신대학교,인문사회계열,295,304,97
2021,대신대학교,예체능계열,122,160,76.3
2021,대전가톨릭대학교,인문사회계열,32,160,20
2021,대전대학교,인문사회계열,3726,3792,98.3
2021,대전대학교,자연과학계열,1614,1539,104.9
2021,대전대학교,공학계열,1889,2188,86.3
2021,대전대학교,예체능계열,592,640,92.5
2021,대전대학교,의학계열,319,288,110.8
2021,대전신학대학교,인문사회계열,69,184,37.5
2021,대진대학교,인문사회계열,3164,3174,99.7
2021,대진대학교,자연과학계열,901,963,93.6
2021,대진대학교,공학계열,1944,2217,87.7
2021,대진대학교,예체능계열,802,818,98
2021,덕성여자대학교,인문사회계열,2870,2634,109
2021,덕성여자대학교,자연과학계열,881,708,124.4
2021,덕성여자대학교,공학계열,818,906,90.3
2021,덕성여자대학교,예체능계열,671,523,128.3
2021,동국대학교,인문사회계열,6629,5332,124.3
2021,동국대학교,자연과학계열,1416,1474,96.1
2021,동국대학교,공학계열,3304,3214,102.8
2021,동국대학교,예체능계열,977,840,116.3
2021,동국대학교(WISE) _분교,인문사회계열,3524,3669,96
2021,동국대학교(WISE) _분교,자연과학계열,1468,1544,95.1
2021,동국대학교(WISE) _분교,공학계열,953,1073,88.8
2021,동국대학교(WISE) _분교,예체능계열,466,488,95.5
2021,동국대학교(WISE) _분교,의학계열,395,386,102.3
2021,동덕여자대학교,인문사회계열,2879,2645,108.8
2021,동덕여자대학교,자연과학계열,1324,1212,109.2
2021,동덕여자대학교,예체능계열,2365,2331,101.5
2021,동명대학교,인문사회계열,2868,2582,111.1
2021,동명대학교,자연과학계열,630,577,109.2
2021,동명대학교,공학계열,2970,3485,85.2
2021,동명대학교,예체능계열,689,628,109.7
2021,동서대학교,인문사회계열,3600,3810,94.5
