기준년도,학교,총 편제 정원,가중 평균 재학생 충원율(%)
2018,을지대학교 _제2캠퍼스,3848.0,98.0
2018,이화여자대학교 ,12588.0,107.2
2018,인제대학교 ,8534.0,91.8
2018,인천가톨릭대학교 ,98.0,73.5
2018,인천가톨릭대학교 _제2캠퍼스,608.0,97.7
2018,인천대학교 ,10193.0,104.89999999999999
2018,인하대학교 ,13862.0,107.20000000000002
2018,장로회신학대학교 ,600.0,95.8
2018,전남대학교 ,13606.0,111.1
2018,전남대학교 _제2캠퍼스,3120.0,86.5
2018,전북대학교 ,15700.0,104.3
2018,전주교육대학교 ,1140.0,98.2
2018,전주대학교 ,10274.0,98.3
2018,정석대학 ,200.0,43.0
2018,제주국제대학교 ,3069.0,42.8
2018,제주대학교 ,8742.0,105.3
2018,조선대학교 ,17779.0,99.9
2018,중부대학교 ,7951.0,94.4
2018,중앙대학교 ,13724.0,104.7
2018,중앙대학교 _제2캠퍼스,4462.0,109.4
2018,중앙승가대학교 ,480.0,32.5
2018,중원대학교 ,4100.0,91.7
2018,진주교육대학교 ,1276.0,99.0
2018,차의과학대학교 ,2124.0,100.2
2018,창신대학교 ,2032.0,84.8
2018,청운대학교 ,5490.0,97.8
2018,청주교육대학교 ,1144.0,98.9
2018,청주대학교 ,11005.0,90.8
2018,초당대학교 ,3152.0,88.5
2018,총신대학교 ,1440.0,97.0
2018,추계예술대학교 ,1139.0,98.7
2018,춘천교육대학교 ,1284.0,100.7
2018,충남대학교 ,14342.0,113.6
2018,충북대학교 ,11717.0,104.4
2018,칼빈대학교 ,384.0,77.1
2018,평택대학교 ,3571.0,94.5
2018,포항공과대학교 ,1280.0,107.8
2018,한경국립대학교 ,4887.0,102.5
2018,한국공학대학교 ,5520.0,99.2
2018,한국과학기술원 ,3880.0,95.0
2018,한국교원대학교 ,2184.0,102.7
2018,한국기술교육대학교 ,3438.0,110.1
2018,한국방송통신대학교 ,236800.0,42.5
2018,한국성서대학교 ,943.0,103.8
2018,한국예술종합학교 ,2252.0,114.3
2018,한국외국어대학교 ,13508.0,108.59999999999998
2018,한국전통문화대학교 ,560.0,95.4
2018,한국체육대학교 ,2315.0,104.4
2018,한국침례신학대학교 ,1480.0,94.3
2018,한국항공대학교 ,3432.0,102.09999999999998
2018,한남대학교 ,10975.0,100.7
2018,한동대학교 ,2945.0,120.0
2018,한라대학교 ,3700.0,96.5
2018,한림대학교 ,7125.0,100.1
2018,한서대학교 ,6463.0,98.5
2018,한성대학교 ,5935.0,99.5
2018,한세대학교 ,2336.0,106.5
2018,한신대학교 ,4741.0,100.2
2018,한양대학교 ,11647.0,105.29999999999998
2018,한양대학교(ERICA) _분교,7534.0,102.5
2018,한일장신대학교 ,926.0,82.5
2018,협성대학교 ,4164.0,93.5
2018,호남대학교 ,6248.0,100.9
2018,호남신학대학교 ,636.0,83.2
2018,호서대학교 ,11704.0,92.1
2018,호원대학교 ,5022.0,90.1
2018,홍익대학교 ,9840.0,103.1
2018,홍익대학교 _제2캠퍼스,5566.0,96.4
2018,화성의과학대학교 ,1095.0,57.4
2019,가야대학교(김해) ,2536.0,89.0
2019,가천대학교 ,15364.0,106.0
2019,가톨릭관동대학교 ,8588.0,86.5
2019,가톨릭꽃동네대학교 ,432.0,99.1
2019,가톨릭대학교 ,6028.0,105.7
2019,가톨릭대학교 _제2캠퍼스,757.0,99.20000000000002
2019,가톨릭대학교 _제3캠퍼스,220.0,80.9
2019,감리교신학대학교 ,800.0,99.1
2019,강남대학교 ,6030.0,101.9
2019,강서대학교 ,1174.0,104.5
2019,강원대학교 ,12186.0,104.0
2019,강원대학교 _제2캠퍼스,6169.0,88.90000000000002
2019,건국대학교 ,12138.0,107.10000000000001
2019,건국대학교(글로컬) _분교,6442.0,99.5
2019,건양대학교 ,3540.0,96.7
2019,건양대학교 _제2캠퍼스,3435.0,96.4
2019,경기대학교 ,10491.0,100.30000000000001
2019,경기대학교 _제2캠퍼스,1312.0,110.69999999999999
2019,경남대학교 ,11708.0,91.5
2019,경동대학교 ,1570.0,81.3
2019,경동대학교 _제3캠퍼스,3550.0,98.5
2019,경동대학교 _제4캠퍼스,2020.0,96.1
2019,경북대학교 ,18968.0,108.0
2019,경상국립대학교 ,12499.0,103.2
2019,경성대학교 ,11260.0,96.1
2019,경운대학교 ,4762.0,89.2
2019,경인교육대학교 ,2392.0,49.8
2019,경일대학교 ,6387.0,97.4
2019,경희대학교 ,19574.0,106.5
2019,계명대학교 ,18792.0,101.4
2019,고려대학교 ,15448.0,108.5
2019,고려대학교(세종) _분교,5611.0,101.70000000000002
2019,고신대학교 ,3696.0,100.2
2019,공주교육대학교 ,1416.0,97.2
2019,광신대학교 ,523.0,90.1
2019,광운대학교 ,6799.0,102.0
2019,광주가톨릭대학교 ,160.0,47.5
2019,광주과학기술원 ,800.0,96.5
2019,광주교육대학교 ,1304.0,97.1
2019,광주대학교 ,6596.0,97.20000000000002
2019,광주여자대학교 ,3580.0,93.7
2019,국립강릉원주대학교 ,5489.0,96.60000000000001
2019,국립강릉원주대학교 _제2캠퍼스,1963.0,100.1
2019,국립경국대학교 ,5844.0,95.7
2019,국립공주대학교 ,11013.0,102.2
2019,국립군산대학교 ,6978.0,95.1
2019,국립금오공과대학교 ,4880.0,103.6
2019,국립목포대학교 ,6489.0,101.90000000000002
2019,국립목포해양대학교 ,2764.0,89.3
2019,국립부경대학교 ,13175.0,108.7
2019,국립순천대학교 ,6543.0,98.4
2019,국립창원대학교 ,7066.0,102.4
2019,국립한국교통대학교 ,7716.0,98.0
2019,국립한국해양대학교 ,5771.0,99.5
2019,국립한밭대학교 ,7424.0,103.1
2019,국민대학교 ,11530.0,105.6
2019,극동대학교 ,3829.0,91.1
2019,금강대학교 ,545.0,71.4
2019,김천대학교 ,3625.0,81.8
2019,나사렛대학교 ,4871.0,92.8
2019,남부대학교 ,2820.0,91.8
2019,남서울대학교 ,8898.0,95.8
2019,단국대학교 ,9192.0,109.0
2019,단국대학교 _제2캠퍼스,9738.0,104.0
2019,대구가톨릭대학교 ,11797.0,98.29999999999998
2019,대구경북과학기술원 ,860.0,89.8
2019,대구교육대학교 ,1533.0,97.8
2019,대구대학교 ,16326.0,94.1
2019,대구예술대학교 ,1786.0,60.5
2019,대구한의대학교 ,6288.0,94.2
2019,대신대학교 ,473.0,87.8
2019,대전가톨릭대학교 ,160.0,29.4
2019,대전대학교 ,8708.0,97.1
2019,대전신학대학교 ,240.0,40.8
2019,대진대학교 ,7342.0,93.6
2019,덕성여자대학교 ,5111.0,101.4
2019,동국대학교 ,10860.0,104.3
2019,동국대학교(WISE) _분교,7110.0,96.3
2019,동덕여자대학교 ,6188.0,100.4
2019,동명대학교 ,7312.0,98.3
2019,동서대학교 ,9815.0,98.0
2019,동신대학교 ,6304.0,93.40000000000002
2019,동아대학교 ,16470.0,102.2
2019,동양대학교 ,4176.0,93.4
2019,동의대학교 ,14520.0,95.8
2019,디지털서울문화예술대학교 ,3740.0,76.2
2019,루터대학교 ,370.0,93.8
2019,명지대학교 ,5686.0,103.6
2019,명지대학교 _제2캠퍼스,5052.0,104.3
2019,목원대학교 ,7545.0,95.6
2019,목포가톨릭대학교 ,500.0,92.2
2019,배재대학교 ,8266.0,97.8
2019,백석대학교 ,11222.0,96.20000000000002
2019,부산가톨릭대학교 ,3664.0,98.0
2019,부산교육대학교 ,1424.0,99.0
2019,부산대학교 ,17231.0,105.9
2019,부산디지털대학교 ,2785.0,80.6
2019,부산외국어대학교 ,7403.0,99.3
2019,부산장신대학교 ,274.0,79.6
2019,삼육대학교 ,4729.0,105.1
2019,상명대학교 ,5222.0,99.6
2019,상명대학교 _제2캠퍼스,5249.0,101.3
2019,상지대학교 ,7133.0,85.7
2019,서강대학교 ,6322.0,105.3
2019,서경대학교 ,5315.0,98.6
2019,서울과학기술대학교 ,8385.0,111.9
2019,서울교육대학교 ,1420.0,100.1
2019,서울기독대학교 ,582.0,89.2
2019,서울대학교 ,13122.0,114.4
2019,서울디지털대학교 ,10160.0,67.9
2019,서울시립대학교 ,6842.0,118.0
2019,서울신학대학교 ,2084.0,101.1
2019,서울여자대학교 ,6368.0,101.8
2019,서울장신대학교 ,470.0,95.5
2019,서울한영대학교 ,740.0,84.9
2019,서원대학교 ,6513.0,95.2
2019,선문대학교 ,8284.0,93.8
2019,성결대학교 ,4964.0,101.4
2019,성공회대학교 ,2019.0,97.3
2019,성균관대학교 ,13561.0,108.5
2019,성신여자대학교 ,8240.0,99.8
2019,세명대학교 ,7600.0,92.1
2019,세종대학교 ,9323.0,103.5
2019,세한대학교 ,3959.0,95.4
2019,송원대학교 ,3200.0,80.6
2019,수원가톨릭대학교 ,360.0,36.7
2019,수원대학교 ,8784.0,96.8
2019,숙명여자대학교 ,8936.0,101.2
2019,순복음총회신학교 ,340.0,61.2
2019,순천향대학교 ,9655.0,97.4
2019,숭실대학교 ,10730.0,100.3
2019,신경주대학교 ,3048.0,29.0
2019,신라대학교 ,8590.0,92.4
2019,신한대학교 ,1315.0,84.0
2019,신한대학교 _제2캠퍼스,4497.0,90.6
2019,아신대학교 ,748.0,83.4
2019,아주대학교 ,7696.0,109.3
2019,안양대학교 ,4144.0,99.7
2019,안양대학교 _제2캠퍼스,506.0,69.8
2019,연세대학교 ,14166.0,108.5
2019,연세대학교(미래) _분교,6062.0,104.2
2019,영남대학교 ,18730.0,101.4
2019,영남신학대학교 ,470.0,85.1
2019,영산대학교 ,2851.0,97.8
2019,영산대학교 _제2캠퍼스,3181.0,105.3
2019,예수대학교 ,526.0,96.2
2019,예원예술대학교 ,864.0,70.3
2019,예원예술대학교 _제2캠퍼스,396.0,91.20000000000002
2019,용인대학교 ,5723.0,97.4
2019,우석대학교 ,7080.0,93.5
2019,우송대학교 ,8045.0,98.4
2019,울산과학기술원 ,1440.0,133.0
2019,울산대학교 ,11070.0,99.7
2019,원광대학교 ,14796.0,92.9
2019,원광디지털대학교 ,4728.0,86.2
2019,위덕대학교 ,3330.0,86.6
2019,유원대학교 ,4070.0,79.7
2019,을지대학교 ,668.0,99.39999999999999
2019,을지대학교 _제2캠퍼스,3733.0,95.6
2019,이화여자대학교 ,12664.0,108.3
2019,인제대학교 ,8372.0,93.3
2019,인천가톨릭대학교 ,89.0,61.8
2019,인천가톨릭대학교 _제2캠퍼스,603.0,92.5
2019,인천대학교 ,10005.0,105.5
2019,인하대학교 ,13734.0,108.6
2019,장로회신학대학교 ,600.0,98.5
2019,전남대학교 ,13350.0,109.5
2019,전남대학교 _제2캠퍼스,3018.0,87.0
2019,전북대학교 ,15507.0,105.6
2019,전주교육대학교 ,1140.0,98.1
2019,전주대학교 ,10141.0,94.5
2019,정석대학 ,200.0,36.0
2019,제주국제대학교 ,2899.0,39.9
2019,제주대학교 ,8528.0,107.4
2019,조선대학교 ,17981.0,97.5
2019,중부대학교 ,7823.0,94.6
2019,중앙대학교 ,13616.0,105.8
2019,중앙대학교 _제2캠퍼스,4385.0,105.7
2019,중앙승가대학교 ,480.0,29.4
2019,중원대학교 ,4024.0,92.6
2019,진주교육대학교 ,1276.0,98.4
2019,차의과학대학교 ,2088.0,97.2
2019,창신대학교 ,2012.0,92.2
2019,청운대학교 ,5365.0,96.7
2019,청주교육대학교 ,1144.0,97.2
2019,청주대학교 ,10781.0,91.0
2019,초당대학교 ,3104.0,88.7
2019,총신대학교 ,1440.0,99.9
2019,추계예술대학교 ,1118.0,100.6
2019,춘천교육대학교 ,1284.0,98.4
2019,충남대학교 ,14225.0,113.6
2019,충북대학교 ,11438.0,104.39999999999999
2019,칼빈대학교 ,376.0,77.9
2019,평택대학교 ,3489.0,90.7
2019,포항공과대학교 ,1280.0,108.8
2019,한경국립대학교 ,4836.0,99.4
2019,한국공학대학교 ,5520.0,101.1
2019,한국과학기술원 ,3880.0,93.1
2019,한국교원대학교 ,2184.0,104.8
2019,한국기술교육대학교 ,3354.0,112.6
2019,한국방송통신대학교 ,232300.0,41.7
2019,한국성서대학교 ,926.0,104.4
2019,한국예술종합학교 ,2252.0,114.5
2019,한국외국어대학교 ,13508.0,108.59999999999998
2019,한국전통문화대학교 ,560.0,100.5
2019,한국체육대학교 ,2270.0,102.3
2019,한국침례신학대학교 ,1440.0,89.7
2019,한국항공대학교 ,3369.0,103.0
2019,한남대학교 ,10795.0,105.7
2019,한동대학교 ,2922.0,120.2
2019,한라대학교 ,3600.0,96.4
2019,한림대학교 ,6996.0,104.0
2019,한서대학교 ,6414.0,96.0
2019,한성대학교 ,5854.0,100.39999999999999
2019,한세대학교 ,2312.0,105.8
2019,한신대학교 ,4722.0,102.1
2019,한양대학교 ,11530.0,106.8
2019,한양대학교(ERICA) _분교,7478.0,102.7
2019,한일장신대학교 ,906.0,86.6
2019,협성대학교 ,4108.0,93.0
2019,호남대학교 ,6248.0,97.1
2019,호남신학대학교 ,605.0,86.1
2019,호서대학교 ,11607.0,93.4
2019,호원대학교 ,4807.0,90.1
2019,홍익대학교 ,9737.0,103.5
2019,홍익대학교 _제2캠퍼스,5419.0,98.7
2019,화성의과학대학교 ,1048.0,58.6
2020,가야대학교(김해) ,2434.0,82.1
2020,가천대학교 ,15374.0,106.1
2020,가톨릭관동대학교 ,8498.0,88.0
2020,가톨릭꽃동네대학교 ,432.0,100.0
2020,가톨릭대학교 ,5998.0,106.6
2020,가톨릭대학교 _제2캠퍼스,878.0,98.59999999999998
2020,가톨릭대학교 _제3캠퍼스,210.0,104.3
2020,감리교신학대학교 ,800.0,96.3
2020,강남대학교 ,5986.0,101.1
2020,강서대학교 ,1141.0,105.2
2020,강원대학교 ,12139.0,104.5
2020,강원대학교 _제2캠퍼스,6116.0,88.1
2020,건국대학교 ,12138.0,106.89999999999999
2020,건국대학교(글로컬) _분교,6231.0,101.1
2020,건양대학교 ,3485.0,93.8
2020,건양대학교 _제2캠퍼스,3405.0,95.9
2020,경기대학교 ,10447.0,99.9
2020,경기대학교 _제2캠퍼스,1312.0,106.30000000000001
2020,경남대학교 ,11569.0,90.1
2020,경동대학교 ,1000.0,70.3
2020,경동대학교 _제3캠퍼스,3710.0,98.8
2020,경동대학교 _제4캠퍼스,2430.0,93.2
2020,경북대학교 ,19070.0,105.8
2020,경상국립대학교 ,12528.0,102.2
2020,경성대학교 ,11225.0,97.0
2020,경운대학교 ,4736.0,86.5
2020,경인교육대학교 ,2392.0,48.9
2020,경일대학교 ,6356.0,98.20000000000002
2020,경희대학교 ,19686.0,105.4
2020,계명대학교 ,18722.0,100.7
2020,고려대학교 ,15448.0,108.7
2020,고려대학교(세종) _분교,5464.0,104.2
2020,고신대학교 ,3696.0,100.4
2020,공주교육대학교 ,1416.0,94.60000000000001
2020,광신대학교 ,503.0,96.0
2020,광운대학교 ,6770.0,99.0
2020,광주가톨릭대학교 ,160.0,55.6
2020,광주과학기술원 ,800.0,92.6
2020,광주교육대학교 ,1304.0,97.5
2020,광주대학교 ,6592.0,99.3
2020,광주여자대학교 ,3580.0,95.3
2020,국립강릉원주대학교 ,5456.0,97.9
2020,국립강릉원주대학교 _제2캠퍼스,1956.0,99.1
2020,국립경국대학교 ,5824.0,95.3
2020,국립공주대학교 ,10953.0,101.39999999999999
2020,국립군산대학교 ,6940.0,98.0
2020,국립금오공과대학교 ,4850.0,102.1
2020,국립목포대학교 ,6453.0,102.5
2020,국립목포해양대학교 ,2764.0,87.8
2020,국립부경대학교 ,13122.0,107.5
2020,국립순천대학교 ,6502.0,97.9
2020,국립창원대학교 ,7038.0,101.6
2020,국립한국교통대학교 ,7671.0,98.4
2020,국립한국해양대학교 ,5760.0,99.1
2020,국립한밭대학교 ,7409.0,103.9
2020,국민대학교 ,11507.0,104.4
2020,극동대학교 ,3740.0,92.9
2020,금강대학교 ,510.0,75.1
2020,김천대학교 ,3344.0,79.4
2020,나사렛대학교 ,4844.0,93.4
2020,남부대학교 ,2820.0,92.3
2020,남서울대학교 ,8812.0,97.0
2020,단국대학교 ,9150.0,109.3
2020,단국대학교 _제2캠퍼스,9700.0,104.3
2020,대구가톨릭대학교 ,11758.0,98.10000000000001
2020,대구경북과학기술원 ,880.0,86.8
2020,대구교육대학교 ,1532.0,98.0
2020,대구대학교 ,16236.0,93.7
2020,대구예술대학교 ,1753.0,53.3
2020,대구한의대학교 ,6288.0,99.7
2020,대신대학교 ,464.0,86.2
2020,대전가톨릭대학교 ,160.0,27.5
2020,대전대학교 ,8572.0,97.0
2020,대전신학대학교 ,212.0,39.6
2020,대진대학교 ,7252.0,94.2
2020,덕성여자대학교 ,4941.0,102.9
2020,동국대학교 ,10860.0,104.2
2020,동국대학교(WISE) _분교,7135.0,95.5
2020,동덕여자대학교 ,6188.0,101.8
2020,동명대학교 ,7272.0,95.7
2020,동서대학교 ,9720.0,97.6
2020,동신대학교 ,6272.0,90.1
2020,동아대학교 ,16380.0,102.3
2020,동양대학교 ,4144.0,91.0
2020,동의대학교 ,14520.0,93.9
2020,디지털서울문화예술대학교 ,3680.0,75.3
2020,루터대학교 ,355.0,101.7
2020,명지대학교 ,5682.0,99.4
2020,명지대학교 _제2캠퍼스,5052.0,102.6
2020,목원대학교 ,7499.0,95.1
2020,목포가톨릭대학교 ,490.0,98.0
2020,배재대학교 ,8220.0,96.1
2020,백석대학교 ,11160.0,96.6
2020,부산가톨릭대학교 ,3664.0,98.4
2020,부산교육대학교 ,1424.0,99.1
2020,부산대학교 ,17254.0,107.2
2020,부산디지털대학교 ,2765.0,80.6
2020,부산외국어대학교 ,7326.0,99.0
2020,부산장신대학교 ,253.0,85.0
2020,삼육대학교 ,4680.0,105.0
2020,상명대학교 ,5208.0,98.3
2020,상명대학교 _제2캠퍼스,5220.0,98.3
2020,상지대학교 ,7496.0,86.8
2020,서강대학교 ,6296.0,103.0
2020,서경대학교 ,5174.0,98.6
2020,서울과학기술대학교 ,8320.0,110.9
2020,서울교육대학교 ,1420.0,98.9
2020,서울기독대학교 ,557.0,87.8
2020,서울대학교 ,13122.0,114.79999999999998
2020,서울디지털대학교 ,10170.0,72.7
2020,서울시립대학교 ,6788.0,119.6
2020,서울신학대학교 ,2046.0,101.0
2020,서울여자대학교 ,6368.0,102.5
2020,서울장신대학교 ,461.0,97.8
2020,서울한영대학교 ,720.0,88.5
2020,서원대학교 ,6488.0,97.0
2020,선문대학교 ,8239.0,95.2
2020,성결대학교 ,4912.0,102.2
2020,성공회대학교 ,2008.0,99.1
2020,성균관대학교 ,13528.0,107.0
2020,성신여자대학교 ,8240.0,98.5
2020,세명대학교 ,7600.0,95.4
2020,세종대학교 ,9331.0,105.9
2020,세한대학교 ,3798.0,98.2
2020,송원대학교 ,3120.0,87.3
2020,수원가톨릭대학교 ,360.0,32.8
2020,수원대학교 ,8784.0,94.3
2020,숙명여자대학교 ,8848.0,100.9
2020,순복음총회신학교 ,324.0,56.5
2020,순천향대학교 ,9626.0,98.6
2020,숭실대학교 ,10730.0,99.5
2020,신경주대학교 ,3048.0,24.4
2020,신라대학교 ,8590.0,93.6
2020,신한대학교 ,1318.0,90.3
2020,신한대학교 _제2캠퍼스,4494.0,94.4
2020,아신대학교 ,744.0,80.8
2020,아주대학교 ,7674.0,105.7
2020,안양대학교 ,4036.0,103.5
2020,안양대학교 _제2캠퍼스,488.0,66.6
2020,연세대학교 ,14166.0,108.6
2020,연세대학교(미래) _분교,6050.0,103.9
2020,영남대학교 ,18680.0,99.5
2020,영남신학대학교 ,460.0,93.3
2020,영산대학교 ,2765.0,97.4
2020,영산대학교 _제2캠퍼스,3235.0,106.2
2020,예수대학교 ,516.0,98.6
2020,예원예술대학교 ,846.0,77.7
2020,예원예술대학교 _제2캠퍼스,396.0,90.4
2020,용인대학교 ,5656.0,97.9
2020,우석대학교 ,7080.0,95.7
2020,우송대학교 ,8016.0,98.9
2020,울산과학기술원 ,1440.0,126.4
2020,울산대학교 ,11048.0,99.60000000000001
2020,원광대학교 ,14796.0,93.6
2020,원광디지털대학교 ,4795.0,88.7
2020,위덕대학교 ,3255.0,87.6
2020,유원대학교 ,3865.0,89.2
2020,을지대학교 ,668.0,100.0
2020,을지대학교 _제2캠퍼스,3618.0,100.1
2020,이화여자대학교 ,12764.0,106.4
2020,인제대학교 ,9017.0,92.0
2020,인천가톨릭대학교 ,80.0,76.3
2020,인천가톨릭대학교 _제2캠퍼스,598.0,100.8
2020,인천대학교 ,9968.0,105.3
2020,인하대학교 ,13718.0,107.0
2020,장로회신학대학교 ,600.0,98.5
2020,전남대학교 ,13308.0,110.5
2020,전남대학교 _제2캠퍼스,2968.0,80.5
2020,전북대학교 ,15608.0,105.5
2020,전주교육대학교 ,1140.0,98.7
2020,전주대학교 ,10088.0,95.8
2020,정석대학 ,200.0,29.0
2020,제주국제대학교 ,2469.0,36.5
2020,제주대학교 ,8504.0,105.7
2020,조선대학교 ,18152.0,97.6
2020,중부대학교 ,7780.0,94.6
2020,중앙대학교 ,13508.0,107.40000000000002
2020,중앙대학교 _제2캠퍼스,4456.0,102.9
2020,중앙승가대학교 ,480.0,29.0
2020,중원대학교 ,3948.0,95.2
2020,진주교육대학교 ,1276.0,97.5
2020,차의과학대학교 ,2052.0,102.7
