기준연도,학교명,학과명,등록금,대계열
2014,건국대학교(글로컬) _분교,다이나믹미디어학과,10226000,예체능계열
2014,건국대학교(글로컬) _분교,도자디자인전공,10226000,예체능계열
2014,건국대학교(글로컬) _분교,동화미디어콘텐츠학과,7572000,인문사회계열
2014,건국대학교(글로컬) _분교,문헌정보학과,7572000,인문사회계열
2014,건국대학교(글로컬) _분교,뷰티디자인전공,10226000,예체능계열
2014,건국대학교(글로컬) _분교,뷰티사이언스디자인학과,9288000,예체능계열
2014,건국대학교(글로컬) _분교,사회과학부,6634000,인문사회계열
2014,건국대학교(글로컬) _분교,산업디자인학부,9288000,예체능계열
2014,건국대학교(글로컬) _분교,산업디자인학부,9288000,예체능계열
2014,건국대학교(글로컬) _분교,산업디자인학부,9288000,예체능계열
2014,건국대학교(글로컬) _분교,생명자원환경과학부,7962000,자연과학계열
2014,건국대학교(글로컬) _분교,생활과학과,7962000,자연과학계열
2014,건국대학교(글로컬) _분교,스포츠과학부,8900000,예체능계열
2014,건국대학교(글로컬) _분교,스포츠과학부,8900000,예체능계열
2014,건국대학교(글로컬) _분교,시각광고디자인전공,10226000,예체능계열
2014,건국대학교(글로컬) _분교,식품생명과학부,8900000,자연과학계열
2014,건국대학교(글로컬) _분교,신문방송학과,7572000,인문사회계열
2014,건국대학교(글로컬) _분교,실내디자인학과,10226000,예체능계열
2014,건국대학교(글로컬) _분교,아트컨텐츠전공,9288000,예체능계열
2014,건국대학교(글로컬) _분교,영미어문학과,7572000,인문사회계열
2014,건국대학교(글로컬) _분교,영상디자인전공,10226000,예체능계열
2014,건국대학교(글로컬) _분교,영어영문학과,6634000,인문사회계열
2014,건국대학교(글로컬) _분교,영어영문학부,6634000,인문사회계열
2014,건국대학교(글로컬) _분교,영어학과,7572000,인문사회계열
2014,건국대학교(글로컬) _분교,유아교육과,8900000,인문사회계열
2014,건국대학교(글로컬) _분교,의상디자인학과,9288000,예체능계열
2014,건국대학교(글로컬) _분교,의생명화학과,8900000,자연과학계열
2014,건국대학교(글로컬) _분교,의학공학부,10226000,공학계열
2014,건국대학교(글로컬) _분교,인문학부,6634000,인문사회계열
2014,건국대학교(글로컬) _분교,커뮤니케이션문화학부,7572000,인문사회계열
2014,건국대학교(글로컬) _분교,컴퓨터공학과,10226000,공학계열
2014,건국대학교(글로컬) _분교,행정복지학부,7572000,인문사회계열
2014,건국대학교(글로컬) _분교,현대회화전공,9288000,예체능계열
2014,건국대학교(글로컬) _분교,회화학과,10226000,예체능계열
2014,건양대학교,GlobalFrontierSchool,7874000,인문사회계열
2014,건양대학교,건설환경공학과,7874000,공학계열
2014,건양대학교,건축학과,7244000,공학계열
2014,건양대학교,경찰행정학과,5736000,인문사회계열
2014,건양대학교,국방경찰행정학부,6366000,인문사회계열
2014,건양대학교,국방공무원학과,5736000,인문사회계열
2014,건양대학교,글로벌경영학부,6366000,인문사회계열
2014,건양대학교,금융국제학과,6366000,인문사회계열
2014,건양대학교,기계공학과,7874000,공학계열
2014,건양대학교,나노바이오화학과,7310000,자연과학계열
2014,건양대학교,사회복지학과,6366000,인문사회계열
2014,건양대학교,세무학과,6366000,인문사회계열
2014,건양대학교,심리상담치료학과,6366000,인문사회계열
2014,건양대학교,아동보육학과,6366000,인문사회계열
2014,건양대학교,영미영어문화학과,5736000,인문사회계열
2014,건양대학교,유아교육과,6608000,인문사회계열
2014,건양대학교,융합IT학부,7874000,공학계열
2014,건양대학교,융합디자인학부,7874000,인문사회계열
2014,건양대학교,의공학과,7244000,공학계열
2014,건양대학교,의공학부,7874000,공학계열
2014,건양대학교,의료IT공학과,7874000,공학계열
2014,건양대학교,의료공간디자인학과,7874000,공학계열
2014,건양대학교,의료뷰티학과,7310000,자연과학계열
2014,건양대학교,의료신소재학과,7874000,공학계열
2014,건양대학교,의약바이오학부,7874000,자연과학계열
2014,건양대학교,일본언어문화학과,5736000,인문사회계열
2014,건양대학교,재활퍼스널트레이닝학과,7310000,예체능계열
2014,건양대학교,전자정보공학과,7244000,공학계열
2014,건양대학교,정보보호학과,7310000,공학계열
2014,건양대학교,제약생명공학과,7874000,공학계열
2014,건양대학교,중국언어문화학과,5736000,인문사회계열
2014,건양대학교,중국일본학부,6366000,인문사회계열
2014,건양대학교,중등특수교육과,6608000,인문사회계열
2014,건양대학교,초등특수교육과,6608000,인문사회계열
2014,건양대학교,호텔관광학부,6366000,인문사회계열
2014,건양대학교,화공생명학과,7244000,공학계열
2014,건양대학교 _제2캠퍼스,간호학과,7572000,자연과학계열
2014,건양대학교 _제2캠퍼스,물리치료학과,7572000,자연과학계열
2014,건양대학교 _제2캠퍼스,방사선학과,7572000,자연과학계열
2014,건양대학교 _제2캠퍼스,안경광학과,7572000,자연과학계열
2014,건양대학교 _제2캠퍼스,응급구조학과,7572000,자연과학계열
2014,건양대학교 _제2캠퍼스,의예과,10176000,자연과학계열
2014,건양대학교 _제2캠퍼스,임상병리학과,7572000,자연과학계열
2014,건양대학교 _제2캠퍼스,작업치료학과,7572000,자연과학계열
2014,건양대학교 _제2캠퍼스,치위생학과,7572000,자연과학계열
2014,경기대학교,건축공학과,8336000,공학계열
2014,경기대학교,건축학과,9052000,공학계열
2014,경기대학교,경영정보학과,7168000,인문사회계열
2014,경기대학교,경영학과,7168000,인문사회계열
2014,경기대학교,경제학과,7168000,인문사회계열
2014,경기대학교,경찰행정학과,7168000,인문사회계열
2014,경기대학교,경호보안학과,8346000,예체능계열
2014,경기대학교,관광개발학과,7188000,인문사회계열
2014,경기대학교,관광이벤트학과,7188000,인문사회계열
2014,경기대학교,교정보호학과,7168000,인문사회계열
2014,경기대학교,국어국문학과,7168000,인문사회계열
2014,경기대학교,국제관계학과,6452000,인문사회계열
2014,경기대학교,국제산업정보학과,6452000,인문사회계열
2014,경기대학교,국제통상학과,7168000,인문사회계열
2014,경기대학교,국제학부국제관계학과,7168000,인문사회계열
2014,경기대학교,국제학부국제산업정보학과,7168000,인문사회계열
2014,경기대학교,기계시스템공학과,9052000,공학계열
2014,경기대학교,도시교통공학과,9052000,공학계열
2014,경기대학교,도예학과,9052000,예체능계열
2014,경기대학교,독어독문학과,7168000,인문사회계열
2014,경기대학교,러시아어문학과,7168000,인문사회계열
2014,경기대학교,레저스포츠건강학과,7630000,예체능계열
2014,경기대학교,레저스포츠학과,8346000,예체능계열
2014,경기대학교,무역학과,7168000,인문사회계열
2014,경기대학교,문헌정보학과,7168000,인문사회계열
2014,경기대학교,미술경영학과,8336000,예체능계열
2014,경기대학교,법학과,6452000,인문사회계열
2014,경기대학교,법학부법학과,7168000,인문사회계열
2014,경기대학교,사학과,7168000,인문사회계열
2014,경기대학교,사회복지학과,7168000,인문사회계열
2014,경기대학교,사회체육학과,8346000,예체능계열
2014,경기대학교,산업경영공학과,9052000,공학계열
2014,경기대학교,생명과학과,8346000,자연과학계열
2014,경기대학교,서양화학과,9052000,예체능계열
2014,경기대학교,서예문자예술학과,9052000,예체능계열
2014,경기대학교,수학과,8346000,자연과학계열
2014,경기대학교,스포츠경영학과,8346000,예체능계열
2014,경기대학교,시각정보디자인학과,9052000,예체능계열
2014,경기대학교,신소재공학과,9052000,공학계열
2014,경기대학교,영어영문학과,7168000,인문사회계열
2014,경기대학교,외식조리학과,7188000,자연과학계열
2014,경기대학교,유아교육학과,7188000,인문사회계열
2014,경기대학교,응용정보통계학과,7168000,자연과학계열
2014,경기대학교,이벤트학과,6472000,인문사회계열
2014,경기대학교,일어일문학과,7168000,인문사회계열
2014,경기대학교,장신구금속디자인학과,9052000,예체능계열
2014,경기대학교,전자공학과,9052000,공학계열
2014,경기대학교,전자물리학과,8346000,자연과학계열
2014,경기대학교,중어중문학과,7168000,인문사회계열
2014,경기대학교,지식재산학과,7168000,인문사회계열
2014,경기대학교,청소년학과,7168000,인문사회계열
2014,경기대학교,체육학과,8346000,예체능계열
2014,경기대학교,토목공학과,9052000,공학계열
2014,경기대학교,프랑스어문학과,7168000,인문사회계열
2014,경기대학교,플랜트건축공학과,9052000,공학계열
2014,경기대학교,한국화학과,9052000,예체능계열
2014,경기대학교,행정학과,7168000,인문사회계열
2014,경기대학교,화학공학과,9052000,공학계열
2014,경기대학교,화학과,8346000,자연과학계열
2014,경기대학교,환경에너지공학과,9052000,공학계열
2014,경기대학교,환경에너지시스템공학과,8336000,공학계열
2014,경기대학교,환경조각학과,9052000,예체능계열
2014,경기대학교,회계세무학과,7168000,인문사회계열
2014,경기대학교 _제2캠퍼스,경영학과,7168000,인문사회계열
2014,경기대학교 _제2캠퍼스,경제학과,7168000,인문사회계열
2014,경기대학교 _제2캠퍼스,관광경영학과,7188000,인문사회계열
2014,경기대학교 _제2캠퍼스,국어국문학과,7168000,인문사회계열
2014,경기대학교 _제2캠퍼스,무역학과,7168000,인문사회계열
2014,경기대학교 _제2캠퍼스,법학과,6452000,인문사회계열
2014,경기대학교 _제2캠퍼스,법학부법학과,7168000,인문사회계열
2014,경기대학교 _제2캠퍼스,애니메이션영상학과,9052000,예체능계열
2014,경기대학교 _제2캠퍼스,애니메이션학과,8336000,예체능계열
2014,경기대학교 _제2캠퍼스,언론미디어학과,9052000,인문사회계열
2014,경기대학교 _제2캠퍼스,연기학과,9052000,예체능계열
2014,경기대학교 _제2캠퍼스,영어영문학과,7168000,인문사회계열
2014,경기대학교 _제2캠퍼스,전자디지털음악학과,9052000,예체능계열
2014,경기대학교 _제2캠퍼스,행정학과,7168000,인문사회계열
2014,경기대학교 _제2캠퍼스,호텔경영학과,7188000,인문사회계열
2014,경기대학교 _제2캠퍼스,회계세무학과,7168000,인문사회계열
2014,경남과학기술대학교 (폐교),간호학과,3827000,자연과학계열
